,input_size_h,input_size_w,channels,filter_size,stride,runtime
699,306,251,9,2,3,0.0110020004213
700,45,34,97,2,3,0.00240399991162
701,214,396,7,2,3,0.00936600007117
702,346,356,6,2,3,0.0117030004039
703,114,410,15,3,2,0.0432009994984
704,342,103,16,3,3,0.0155830001459
705,426,195,4,2,2,0.0115999998525
706,211,264,13,2,3,0.0114460000768
707,340,143,10,2,3,0.00776899978518
708,225,276,10,3,2,0.0380959995091
709,26,441,36,3,3,0.0107659995556
710,435,31,50,3,2,0.0411910004914
711,261,262,7,2,2,0.0169619992375
712,83,34,90,2,2,0.00889199972153
713,403,185,4,3,2,0.018388999626
714,377,216,7,3,2,0.0350769981742
715,321,229,12,3,2,0.0687690004706
716,418,98,8,2,3,0.00521699991077
717,289,198,11,3,3,0.0176940001547
718,205,86,34,3,3,0.016241999343
719,101,246,6,3,3,0.00410400005057
720,34,262,16,3,2,0.0083189997822
721,213,258,11,2,3,0.00954800006002
722,65,420,5,2,2,0.00480000022799
723,341,409,2,3,2,0.0172370001674
724,308,234,6,2,3,0.00689100008458
725,400,82,13,3,2,0.026079999283
726,327,351,7,2,3,0.0127459997311
727,153,152,26,2,2,0.0308640003204
728,56,17,331,2,2,0.010816000402
729,72,136,7,3,3,0.00194800004829
730,302,182,3,2,3,0.00263900007121
731,309,33,19,2,2,0.00667899986729
732,195,39,50,2,2,0.0130470003933
733,111,36,36,2,3,0.00230899988674
734,313,209,6,3,3,0.0107880001888
735,406,261,2,2,3,0.00332699995488
736,50,305,17,3,3,0.00694999983534
737,338,331,4,2,2,0.0157239995897
738,97,378,4,2,2,0.00509600015357
739,126,4,104,3,3,0.00121200003196
740,295,96,10,2,2,0.00992800015956
741,205,404,5,2,3,0.00659599993378
742,202,362,4,2,2,0.0102490000427
743,161,127,46,2,3,0.0148499999195
744,220,369,3,3,2,0.0255740005523
745,149,221,2,3,2,0.0040830001235
746,5,58,150,3,2,0.00217300001532
747,19,396,54,3,3,0.0107650002465
748,8,407,86,2,2,0.00995900016278
749,220,335,12,2,3,0.0139159997925
750,250,175,4,2,2,0.00620900001377
751,93,365,1,3,3,0.000986999948509
752,94,69,4,3,3,0.00074799999129
753,10,414,110,2,3,0.00649499986321
754,50,250,7,3,2,0.00518799992278
755,54,17,933,3,3,0.0217160005122
756,192,184,20,3,2,0.0433299988508
757,105,60,152,3,2,0.0704530030489
758,119,138,15,3,3,0.00681800022721
759,232,284,1,2,2,0.00234499992803
760,248,122,21,3,2,0.0388819985092
761,347,100,26,2,2,0.0317689999938
762,445,376,3,3,2,0.0314459986985
763,71,119,113,2,3,0.0154419997707
764,12,107,769,3,2,0.0554560013115
765,57,223,7,2,2,0.0051389997825
766,150,327,6,3,2,0.0181150007993
767,111,118,50,2,2,0.0230870004743
768,167,126,33,2,2,0.0245459992439
769,372,314,5,3,3,0.016133999452
770,287,392,1,2,3,0.00179699994624
771,296,75,16,3,2,0.0216719992459
772,260,397,4,2,2,0.0145330000669
773,399,350,2,3,2,0.0172819998115
774,428,402,2,3,2,0.0211740005761
775,106,133,30,2,3,0.00667099980637
776,337,433,5,2,2,0.0360339991748
777,156,425,9,2,2,0.0211139991879
778,138,206,17,3,3,0.0134540004656
779,91,361,9,3,2,0.0181189998984
780,407,159,8,2,3,0.00833200011402
781,73,412,20,2,2,0.0210660006851
782,5,105,1486,2,3,0.0149299995974
783,278,191,1,2,2,0.00186700001359
784,60,232,67,2,3,0.0146500002593
785,352,185,6,3,3,0.0109369996935
786,218,212,3,3,2,0.0085859997198
787,398,292,4,2,3,0.00733199995011
788,343,240,10,2,3,0.0220730006695
789,370,436,5,2,2,0.0285960007459
790,140,381,5,3,2,0.016296999529
791,117,321,1,2,3,0.000610999995843
792,367,135,15,2,3,0.0117180002853
793,331,97,2,3,2,0.00394299998879
794,109,393,9,3,3,0.0106269996613
795,353,368,1,3,2,0.00810599979013
796,159,263,20,3,3,0.0234350003302
797,342,128,9,2,3,0.00628300011158
798,121,414,1,3,2,0.00310300011188
799,197,27,27,3,2,0.00868299975991
800,404,357,6,3,3,0.0239220000803
801,394,111,8,3,3,0.013859000057
802,7,330,364,2,3,0.0190719999373
803,112,81,107,2,3,0.0220420006663
804,123,363,18,2,3,0.0126820001751
805,30,237,95,3,2,0.0395470000803
806,158,195,3,2,3,0.00148800003808
807,397,362,3,3,2,0.0267489999533
808,189,216,21,3,2,0.052430998534
809,424,18,18,3,2,0.00761900003999
810,428,391,3,2,3,0.00790600012988
811,284,359,2,2,2,0.00723499991
812,410,238,1,2,2,0.00341199990362
813,376,14,67,3,2,0.0316560007632
814,423,12,26,2,3,0.00217700004578
815,412,261,3,2,2,0.0112880002707
816,84,431,23,3,2,0.0502829998732
817,187,87,29,2,2,0.016302999109
818,395,51,17,2,3,0.00547999981791
819,164,224,13,3,3,0.0131430001929
820,157,352,14,3,2,0.0479190014303
821,359,17,39,2,2,0.00801999960095
822,153,441,13,2,3,0.0138170002028
823,416,8,198,3,3,0.023973999545
824,123,81,19,3,3,0.00526800006628
825,270,41,77,3,2,0.0522119998932
826,316,36,64,2,3,0.0115999998525
827,198,222,4,2,3,0.00277099991217
828,70,15,899,3,3,0.0264420006424
829,305,115,9,3,2,0.0195809993893
830,142,122,35,3,3,0.0167619995773
831,227,196,4,2,3,0.00279500009492
832,77,159,27,3,2,0.02016899921
833,191,371,12,2,2,0.0428819991648
834,159,382,13,3,2,0.0485810004175
835,210,252,5,3,2,0.0163770001382
836,216,410,9,2,2,0.0282869990915
837,152,346,2,3,2,0.00649800011888
838,156,429,3,3,3,0.00556600000709
839,262,210,17,2,3,0.0147069999948
840,364,67,9,3,3,0.00610199989751
841,264,95,33,3,3,0.022757999599
842,289,39,2,2,3,0.000385999999708
843,234,411,9,2,3,0.0163880009204
844,365,305,4,2,2,0.0219240002334
845,106,424,1,3,3,0.00126000004821
846,324,381,2,2,2,0.00870999973267
847,214,128,34,3,2,0.0563899986446
848,39,319,56,2,2,0.0236959997565
849,305,218,5,3,3,0.00920800026506
850,33,433,62,2,2,0.030401000753
851,349,136,18,2,2,0.0300650000572
852,374,376,4,2,3,0.00887500029057
853,123,117,53,2,3,0.0200999993831
854,118,110,62,3,2,0.0489390008152
855,118,375,2,2,2,0.00308699999005
856,430,213,5,2,3,0.00731599982828
857,112,96,2,2,3,0.000361999991583
858,170,437,11,2,3,0.0129810003564
859,359,155,4,2,2,0.00778899993747
860,310,24,60,2,3,0.00722899986431
861,409,325,7,2,3,0.0147810000926
862,143,183,24,3,2,0.0388740003109
863,209,370,2,3,2,0.00973999965936
864,326,397,5,3,2,0.0545689985156
865,1,339,2926,2,3,0.0473430007696
866,403,237,2,3,3,0.00528800021857
867,256,383,9,2,2,0.030766999349
868,432,369,2,2,2,0.0111419996247
869,47,232,21,2,2,0.00792100001127
870,304,187,9,2,2,0.0179639998823
871,383,47,44,3,2,0.0488200001419
872,51,425,10,3,2,0.0219519995153
873,125,232,33,3,3,0.0265219993889
874,375,279,8,2,2,0.0292990002781
875,340,321,7,3,2,0.0476940013468
876,187,67,49,2,2,0.0211629997939
877,423,406,3,2,3,0.0082019995898
878,247,342,4,2,3,0.0053130001761
879,99,233,43,3,3,0.0277479998767
880,305,372,2,3,3,0.00637699989602
881,248,231,12,2,3,0.0109759997576
882,19,228,112,3,2,0.0283020008355
883,389,370,1,2,3,0.00228899996728
884,120,398,4,3,3,0.00530300009996
885,204,197,5,2,2,0.00702799996361
886,370,228,8,2,3,0.0106429997832
887,78,324,30,2,3,0.0121099995449
888,283,396,1,3,2,0.00688300002366
889,359,324,3,2,2,0.0121959997341
890,67,90,62,2,3,0.00583000015467
891,332,300,3,2,2,0.0104769999161
892,258,287,1,2,2,0.00257100001909
893,327,403,6,3,2,0.0533519983292
894,146,115,53,3,3,0.0287749990821
895,15,273,148,3,2,0.0355120003223
896,130,331,14,3,2,0.0366800017655
897,391,225,2,2,3,0.00279999990016
898,348,417,1,3,3,0.00404299981892
899,349,140,8,3,2,0.0241849999875
900,36,442,52,2,3,0.0130129996687
901,229,292,14,3,2,0.0616980008781
902,114,228,16,3,3,0.0194729994982
903,195,285,11,3,3,0.0228739995509
904,330,413,2,2,3,0.00427199993283
905,438,284,5,3,2,0.0386650003493
906,83,394,29,2,2,0.0327760018408
907,384,332,4,3,2,0.0312899984419
908,202,252,12,3,2,0.0372730009258
909,36,104,97,2,2,0.0128619996831
910,361,405,6,3,2,0.0675640031695
911,28,391,55,3,2,0.0347470007837
912,410,120,1,2,3,0.000803000002634
913,396,15,43,3,3,0.00723400013521
914,257,154,5,2,3,0.00311099993996
915,388,180,7,2,2,0.0171670001
916,233,225,18,3,2,0.0584639981389
917,436,129,11,2,3,0.00989899970591
918,81,211,8,3,2,0.00837399996817
919,275,159,16,3,3,0.0234280005097
920,154,26,95,2,3,0.0107530001551
921,257,219,9,2,3,0.0133830001578
922,207,179,19,2,3,0.011311000213
923,394,136,12,3,3,0.0178629998118
924,195,44,32,3,2,0.0163039993495
925,234,218,19,3,3,0.0267110001296
926,106,284,33,3,2,0.0600240007043
927,405,185,3,2,2,0.00783099979162
928,429,261,8,3,3,0.0251390002668
929,285,112,30,2,3,0.0152319995686
930,373,21,18,2,2,0.00801500026137
931,297,401,4,3,3,0.0219720005989
932,144,23,276,2,3,0.019060999155
933,195,372,6,2,2,0.0152009995654
934,209,110,8,2,2,0.00644499994814
935,38,34,273,3,2,0.019817000255
936,79,275,9,3,3,0.00533200008795
937,262,342,7,3,3,0.0176739990711
938,179,341,7,2,3,0.00679499981925
939,413,301,8,2,3,0.0156720001251
940,206,431,6,3,3,0.014635999687
941,227,75,20,3,2,0.0208049993962
942,265,258,6,3,2,0.025521999225
943,174,29,3,3,3,0.000732999993488
944,301,102,9,2,2,0.0161559991539
945,427,403,3,2,3,0.00824700016528
946,421,58,28,3,2,0.0410979986191
947,242,332,12,2,2,0.0339209996164
948,396,226,5,2,2,0.0157019998878
949,281,427,1,3,2,0.00745100015774
950,21,421,102,2,2,0.0301530007273
951,176,406,1,3,2,0.00436699995771
952,81,58,78,3,3,0.0100999996066
953,446,188,3,2,2,0.00888799969107
954,380,403,4,2,2,0.0321290008724
955,297,348,8,2,2,0.0288249999285
956,299,433,7,2,3,0.0143910003826
957,17,105,60,2,3,0.00179600005504
958,437,111,18,3,3,0.0242340005934
959,309,247,9,2,2,0.024244999513
960,100,65,125,3,3,0.021922999993
961,291,415,6,3,2,0.0450499989092
962,102,2,3653,3,2,0.0620590001345
963,393,98,9,2,2,0.0123330000788
964,107,97,17,2,3,0.00280799996108
965,442,366,2,2,3,0.00512500014156
966,135,316,4,3,2,0.0105200000107
967,208,242,5,2,2,0.00886099971831
968,282,107,7,2,3,0.00340700009838
969,209,87,40,3,2,0.044879000634
970,303,65,10,3,3,0.00531700020656
971,368,427,5,2,3,0.0123920002952
972,365,18,7,2,2,0.00165800005198
973,13,16,1406,2,2,0.00985299982131
974,400,435,3,3,3,0.0145840002224
975,92,341,30,3,3,0.0401679985225
976,332,22,29,2,3,0.00327200000174
977,131,36,141,3,2,0.039119001478
978,46,174,108,3,2,0.0515160001814
979,197,265,18,3,3,0.0261799991131
980,396,404,6,2,2,0.0335660018027
981,384,82,12,2,3,0.0059299999848
982,20,300,114,3,2,0.0467719994485
983,405,441,5,2,2,0.0315029993653
984,359,43,40,3,3,0.0170150008053
985,276,220,14,3,2,0.0528229996562
986,136,180,8,3,3,0.00540899997577
987,181,16,106,2,2,0.0109400004148
988,134,374,12,3,2,0.036616999656
989,374,130,9,3,2,0.0266410000622
990,189,328,16,2,3,0.0233709998429
991,413,335,4,2,3,0.0097589995712
992,388,176,11,2,3,0.0119019998237
993,248,448,2,2,2,0.00780100002885
994,201,210,1,2,2,0.00149299995974
995,63,48,251,2,2,0.0263410005718
996,76,9,372,3,3,0.00731700006872
997,67,258,24,3,3,0.0115520004183
998,275,137,23,2,2,0.0300309993327
999,93,358,17,2,2,0.019618999213
1000,338,47,9,3,3,0.00386400008574
1001,250,40,77,3,2,0.0452370010316
1002,386,315,5,2,3,0.00976399984211
1003,363,368,4,2,2,0.0189580004662
1004,361,146,16,2,2,0.0296539999545
1005,70,393,25,2,3,0.0106969997287
1006,125,118,23,2,3,0.00537100015208
1007,298,382,7,2,3,0.0124880000949
1008,343,127,11,2,2,0.0166309997439
1009,398,195,2,3,2,0.00966400001198
1010,37,345,34,2,2,0.0148639995605
1011,74,266,3,3,3,0.00163700000849
1012,266,146,14,2,3,0.00868999958038
1013,302,13,129,2,3,0.0111819999292
1014,15,101,15,3,3,0.00110100000165
1015,294,132,10,3,2,0.039131000638
1016,442,144,9,3,2,0.0349260009825
1017,195,375,13,2,2,0.0332069993019
1018,73,159,11,2,3,0.00198699999601
1019,297,110,20,3,3,0.0178859997541
1020,270,355,9,2,2,0.0300980005413
1021,95,146,3,3,2,0.00254700006917
1022,385,113,9,3,3,0.0106969997287
1023,392,132,8,2,3,0.00656000012532
1024,296,393,4,3,3,0.0129709998146
1025,59,150,46,2,2,0.0142700001597
1026,166,340,5,3,3,0.00774799985811
1027,401,400,1,3,2,0.00997800007463
1028,215,242,7,3,3,0.00997599959373
1029,294,99,24,2,2,0.0242519993335
1030,74,35,324,3,2,0.0502160005271
1031,224,7,13,2,2,0.000670999987051
1032,424,381,2,3,2,0.019919000566
1033,181,187,28,2,3,0.0147949997336
1034,198,277,17,2,2,0.0325039997697
1035,332,130,14,2,3,0.0158539991826
1036,64,35,298,2,2,0.0229529999197
1037,191,394,6,3,3,0.0125080002472
1038,167,55,14,3,3,0.0035429999698
1039,417,60,35,3,2,0.0527339987457
1040,134,416,4,2,3,0.00358400004916
1041,160,62,24,3,3,0.00646999990568
1042,318,279,11,2,3,0.0154750002548
1043,284,372,5,2,3,0.00841000024229
1044,23,430,3,3,3,0.00079999997979
1045,375,213,6,3,2,0.0299660004675
1046,177,85,56,2,3,0.0187720004469
1047,365,202,6,2,2,0.0189869999886
1048,259,393,7,3,3,0.0197829995304
1049,402,275,8,3,2,0.0551280006766
1050,154,127,15,3,3,0.00802300032228
1051,132,37,94,2,3,0.00714900018647
1052,1,401,1402,2,2,0.039223998785
1053,433,115,7,2,3,0.00545000005513
1054,329,118,2,3,3,0.00219299993478
1055,242,171,15,3,2,0.042500000447
1056,387,70,30,2,2,0.0459289997816
1057,77,353,25,2,3,0.0109799997881
1058,389,18,136,3,3,0.0267210006714
1059,117,373,12,3,3,0.0148109998554
1060,17,22,1894,3,3,0.0174339991063
1061,114,406,13,3,3,0.0166769996285
1062,237,219,18,2,3,0.014740999788
1063,181,307,11,2,3,0.00955099985003
1064,436,343,1,2,3,0.00238199997693
1065,56,42,303,3,2,0.04117000103
1066,227,148,28,3,2,0.0712610036135
1067,169,108,22,2,3,0.00640900013968
1068,153,374,7,2,3,0.00633799983189
1069,196,384,1,3,2,0.00463500013575
1070,321,317,1,2,3,0.00163299997803
1071,137,124,34,3,2,0.0353839993477
1072,166,382,11,2,3,0.0109200002626
1073,445,36,23,3,2,0.0220999997109
1074,428,118,4,3,2,0.0123039996251
1075,422,50,23,3,3,0.0131240002811
1076,148,180,31,2,3,0.0129370000213
1077,98,38,88,2,2,0.0197550002486
1078,80,371,3,3,2,0.00601299991831
1079,172,134,16,3,2,0.0223280005157
1080,99,215,22,3,2,0.0286560002714
1081,446,244,7,3,2,0.0468639992177
1082,63,144,16,2,2,0.00509600015357
1083,71,35,169,3,2,0.0255730003119
1084,99,283,11,2,3,0.00492700003088
1085,193,215,15,2,3,0.00982199981809
1086,7,286,149,2,3,0.00402999995276
1087,361,92,27,2,3,0.0142949996516
1088,166,313,14,2,3,0.0193319991231
1089,57,224,32,2,3,0.00658300006762
1090,134,118,18,3,2,0.0171559993178
1091,417,247,5,2,2,0.0179260000587
1092,315,73,12,2,2,0.0097359996289
1093,23,207,167,3,2,0.0470249988139
1094,131,358,12,2,3,0.00890100002289
1095,176,328,6,2,3,0.00549399992451
1096,301,342,7,3,2,0.0449829995632
1097,263,301,7,3,3,0.0156360007823
1098,365,403,2,2,3,0.0076790000312
1099,25,104,384,3,3,0.0426179990172
1100,198,181,21,3,3,0.0208020005375
1101,115,13,614,3,2,0.0534959994256
1102,33,69,234,3,3,0.0148959998041
1103,269,45,21,3,2,0.0156900007278
1104,392,373,2,3,3,0.00817099958658
1105,95,200,1,2,2,0.000676000025123
1106,295,101,20,3,3,0.016224000603
1107,311,114,24,2,3,0.0134889995679
1108,65,403,23,2,3,0.00966800004244
1109,58,68,39,2,2,0.00545899989083
1110,176,216,4,3,3,0.00698699988425
1111,120,156,11,3,2,0.0212450008839
1112,345,237,10,2,3,0.0156399998814
1113,261,53,25,2,2,0.0119110001251
1114,90,163,52,2,3,0.0119979996234
1115,222,12,272,2,3,0.0121079999954
1116,191,266,14,2,3,0.0114690000191
1117,445,392,3,2,2,0.0184039995074
1118,225,278,6,3,3,0.0105020003393
1119,254,183,15,2,3,0.0112079996616
1120,289,316,6,2,2,0.01939499937
1121,218,381,7,2,2,0.0205899998546
1122,370,31,33,2,2,0.0130639998242
1123,121,427,3,3,3,0.00432700011879
1124,280,112,3,2,3,0.00250499998219
1125,43,336,34,3,2,0.0335320010781
1126,107,372,14,2,3,0.00899599958211
1127,95,158,36,2,2,0.0187470000237
1128,316,50,53,2,2,0.0296550001949
1129,129,440,9,2,2,0.0177379995584
1130,171,19,52,3,2,0.0101549997926
1131,248,88,16,2,3,0.00556500023231
1132,403,229,3,2,2,0.00978999957442
1133,316,176,9,2,3,0.00806299969554
1134,398,33,61,2,3,0.0128509998322
1135,327,276,3,2,2,0.0094889998436
1136,150,359,15,3,2,0.0632430016994
1137,411,26,76,2,2,0.0286989994347
1138,337,221,5,2,2,0.0129620004445
1139,245,213,10,3,3,0.0144239999354
1140,160,407,12,3,3,0.0216409992427
1141,101,382,19,3,2,0.0455269999802
1142,267,30,64,2,2,0.0182099994272
1143,225,217,20,2,2,0.0479400008917
1144,103,349,18,2,2,0.0223810002208
1145,185,138,32,2,3,0.0129869999364
1146,304,288,3,3,3,0.00725599983707
1147,210,288,7,3,3,0.0117819998413
1148,320,284,6,3,2,0.033397000283
1149,400,117,17,2,3,0.0125599997118
1150,193,112,28,2,2,0.0214089993387
1151,74,401,6,3,2,0.0107450000942
1152,179,169,2,2,3,0.000979000004008
1153,187,440,11,2,2,0.0334209986031
1154,59,74,190,3,3,0.0290849991143
1155,126,172,29,2,2,0.0220209993422
1156,320,143,18,2,2,0.0290580000728
1157,200,199,18,3,3,0.0196250006557
1158,434,198,2,3,3,0.00480100000277
1159,294,72,4,3,3,0.00238199997693
1160,232,282,7,2,2,0.0160419996828
1161,329,56,10,3,2,0.011153999716
1162,112,405,14,2,2,0.0223280005157
1163,283,280,4,3,3,0.00877100042999
1164,183,93,40,2,3,0.0107810003683
1165,17,370,154,3,3,0.0362319983542
1166,262,376,6,2,2,0.0207000002265
1167,304,142,5,2,3,0.00336099998094
1168,102,58,164,2,2,0.0343509986997
1169,317,136,20,3,3,0.0239160005003
1170,71,40,279,2,2,0.0279559995979
1171,426,215,3,2,2,0.00959799997509
1172,59,245,10,2,3,0.00231599994004
1173,24,379,25,2,3,0.00356200011447
1174,343,254,1,2,3,0.00138799997512
1175,79,330,25,3,2,0.0451789982617
1176,165,125,28,2,2,0.0228710006922
1177,193,423,11,2,2,0.0311670005322
1178,227,207,8,2,2,0.0130559997633
1179,372,376,4,2,3,0.00885299965739
1180,167,279,14,2,3,0.0103550003842
1181,283,360,2,2,3,0.00319200009108
1182,204,10,66,3,2,0.00679299980402
1183,161,289,17,3,2,0.048611998558
1184,408,316,3,3,3,0.0109169995412
1185,244,255,1,2,3,0.000988999963738
1186,84,326,18,2,2,0.0188420005143
1187,428,163,14,2,3,0.0226930007339
1188,439,405,2,2,3,0.00567999994382
1189,283,151,21,2,3,0.0141160003841
1190,382,206,10,3,2,0.0487990006804
1191,247,265,4,2,3,0.00409100018442
1192,276,408,8,3,2,0.0554619990289
1193,185,161,32,2,3,0.0153099996969
1194,143,226,12,2,2,0.0135070001706
1195,298,222,7,3,2,0.0364940017462
1196,270,201,13,3,2,0.0445929989219
1197,382,125,2,3,3,0.00260900007561
1198,254,411,7,3,3,0.0201450008899
1199,165,8,734,2,2,0.0352150015533
1200,192,48,31,2,2,0.0100919995457
1201,21,221,103,2,2,0.0159360002726
1202,221,438,8,2,3,0.012422000058
1203,180,229,22,2,3,0.0142470002174
1204,287,118,11,3,2,0.022702999413
1205,33,197,117,3,2,0.0455729998648
1206,253,184,6,2,3,0.00433599995449
1207,44,326,20,2,3,0.0046680001542
1208,424,53,5,3,2,0.00681999977678
1209,426,310,2,2,2,0.00939199980348
1210,291,275,3,3,2,0.0149689996615
1211,326,106,14,3,2,0.0294690001756
1212,169,98,52,2,2,0.0304439999163
1213,411,382,1,3,3,0.0043640001677
1214,173,411,12,3,2,0.0669249966741
1215,439,354,5,2,2,0.0271160006523
1216,171,355,8,2,2,0.0168500002474
1217,154,346,11,2,3,0.00916900020093
1218,424,398,2,2,3,0.00536300009117
1219,372,326,2,3,3,0.00668099988252
1220,50,418,9,2,2,0.00660600000992
1221,54,241,61,2,2,0.0280879996717
1222,339,223,5,3,2,0.0237140003592
1223,203,240,9,2,3,0.00699200015515
1224,341,77,16,2,2,0.014525000006
1225,294,334,2,3,2,0.0203680004925
1226,7,54,2304,3,3,0.0215900000185
1227,418,389,5,2,2,0.0288089998066
1228,379,239,2,2,3,0.00285999989137
1229,342,355,7,2,2,0.0298449993134
1230,287,101,29,3,2,0.0519500002265
1231,213,370,11,3,2,0.0540239997208
1232,9,394,172,3,3,0.0282419994473
1233,223,185,6,2,2,0.00860199984163
1234,240,321,11,3,2,0.0527120009065
1235,188,375,8,2,2,0.0196930002421
1236,429,371,1,2,3,0.00251700007357
1237,99,194,42,3,3,0.0223019998521
1238,286,89,22,3,2,0.0341899991035
1239,263,319,9,3,2,0.0495660007
1240,173,353,13,3,2,0.0558190010488
1241,25,192,103,3,2,0.0296219997108
1242,242,334,5,3,2,0.024747999385
1243,273,211,15,3,3,0.0241659991443
1244,212,57,37,2,2,0.0154799995944
1245,186,117,37,3,2,0.0491599999368
1246,55,386,31,2,3,0.012319999747
1247,446,36,33,2,2,0.0261240005493
1248,27,189,151,3,3,0.0214469991624
1249,37,225,4,2,2,0.00115799997002
1250,323,119,22,3,3,0.0231720004231
1251,67,68,67,2,2,0.0106119997799
1252,271,59,54,2,2,0.0301549993455
1253,171,156,16,2,2,0.0150009999052
1254,161,146,38,2,3,0.0142940003425
1255,439,353,6,2,2,0.0323549993336
1256,50,266,21,3,2,0.0187710002065
1257,8,47,633,2,2,0.0138469999656
1258,357,36,41,3,3,0.0150020001456
1259,135,14,393,3,2,0.0399949997663
1260,435,220,9,3,3,0.0238419994712
1261,35,223,63,3,2,0.0299350004643
1262,362,280,8,3,2,0.0496429987252
1263,362,136,13,2,2,0.0224339999259
1264,140,394,11,3,2,0.0372390002012
1265,427,322,2,3,2,0.016943000257
1266,435,45,25,3,2,0.0297449994832
1267,10,379,248,3,3,0.0234919991344
1268,408,422,3,3,3,0.0142839998007
1269,346,59,7,2,2,0.00496400007978
1270,205,338,14,3,3,0.0268719997257
1271,341,210,2,3,2,0.0088860001415
1272,304,322,6,2,3,0.00933900009841
1273,145,363,17,2,3,0.019919000566
1274,256,294,8,2,2,0.0351269990206
1275,259,317,10,2,2,0.0285299997777
1276,170,396,11,3,2,0.0458149984479
1277,276,318,6,2,2,0.0184569992125
1278,250,201,11,2,2,0.0193990003318
1279,1,425,2076,3,3,0.0727080032229
1280,21,136,5,2,3,0.000268000003416
1281,247,204,14,2,2,0.0398560017347
1282,34,353,41,2,2,0.0171969998628
1283,382,146,9,3,2,0.030904000625
1284,43,282,11,3,3,0.00368200009689
1285,77,440,8,3,3,0.00738599989563
1286,160,212,23,3,3,0.0217170007527
1287,251,338,6,2,3,0.0081200003624
1288,400,129,7,2,3,0.00569299980998
1289,108,185,50,2,2,0.0348090007901
1290,217,180,15,2,2,0.0207209996879
1291,352,303,2,2,3,0.00338399992324
1292,331,32,47,3,2,0.0430309996009
1293,132,296,9,3,3,0.00973900035024
1294,108,157,12,3,3,0.00573700014502
1295,125,426,12,2,2,0.022207999602
1296,325,52,54,2,2,0.03201200068
1297,424,337,4,2,2,0.0202259998769
1298,211,355,8,2,3,0.00938600022346
1299,127,307,21,2,3,0.0127940000966
1300,300,59,27,2,3,0.00772299990058
1301,430,251,9,2,2,0.0338499993086
1302,258,140,9,3,3,0.014140999876
1303,173,48,56,3,2,0.0315850004554
1304,427,95,13,3,3,0.0144739998505
1305,148,304,15,2,3,0.0106830000877
1306,238,445,2,2,3,0.00332299992442
1307,242,433,3,3,2,0.0196490008384
1308,428,139,9,3,3,0.0147280003875
1309,22,191,48,3,3,0.0052990000695
1310,42,358,32,2,3,0.00761399976909
1311,433,417,5,2,3,0.0142820002511
1312,89,129,23,3,3,0.00737799983472
1313,230,197,21,3,3,0.0262119993567
1314,337,301,8,3,3,0.030984999612
1315,270,125,19,3,2,0.0403969995677
1316,96,35,166,2,2,0.0192029997706
1317,353,290,2,2,2,0.0072579998523
1318,13,94,595,3,2,0.0413249991834
1319,337,381,5,3,3,0.0178159996867
1320,54,55,266,3,3,0.0220929998904
1321,127,197,12,3,2,0.0184540003538
1322,131,220,26,2,2,0.0307950004935
1323,394,59,10,3,3,0.0104240002111
1324,308,245,9,2,2,0.0237019993365
1325,334,76,29,2,3,0.0116429999471
1326,14,56,429,3,3,0.00782800000161
1327,421,322,6,3,3,0.0228669997305
1328,390,291,6,3,3,0.0192510001361
1329,427,68,15,2,3,0.00699499994516
1330,129,141,39,3,3,0.0197310000658
1331,310,157,2,3,3,0.00269800005481
1332,372,443,6,2,2,0.0345270000398
1333,302,418,5,3,3,0.0174039993435
1334,386,220,11,2,2,0.0326920002699
1335,412,120,17,3,3,0.0233290009201
1336,57,131,25,2,2,0.00644800020382
1337,323,187,6,3,2,0.0226310007274
1338,158,279,5,2,2,0.00773000018671
1339,55,332,41,3,2,0.0461059994996
1340,444,260,4,2,3,0.00731599982828
1341,209,17,263,2,2,0.031794000417
1342,168,210,26,2,3,0.0228240005672
1343,158,18,328,2,3,0.0154609996825
1344,448,441,4,3,3,0.0219320002943
1345,69,205,45,3,2,0.0387570001185
1346,195,263,15,2,2,0.0270770005882
1347,160,244,10,2,2,0.0136940004304
1348,374,400,5,3,3,0.0206199996173
1349,89,122,39,2,3,0.00682700006291
1350,111,11,157,3,2,0.0109869996086
1351,100,45,50,3,2,0.0141430003569
1352,2,92,800,2,3,0.00596300000325
1353,387,209,2,2,3,0.00374100008048
1354,252,414,5,2,3,0.0082780001685
1355,262,380,7,2,2,0.0243970006704
1356,211,168,4,2,3,0.00226700003259
1357,110,435,18,2,3,0.0136900003999
1358,289,405,5,3,3,0.0163860004395
1359,144,148,34,3,2,0.0437729991972
1360,114,62,74,3,2,0.0310479998589
1361,31,218,42,2,3,0.00435899989679
1362,123,337,3,2,3,0.00199400004931
1363,20,231,157,2,3,0.0120459999889
1364,416,209,11,2,3,0.0252810008824
1365,368,81,9,3,2,0.0165890008211
1366,156,439,14,3,2,0.0585209988058
1367,143,209,14,3,3,0.011371999979
1368,186,257,17,2,3,0.0130599997938
1369,382,265,5,2,3,0.00793800037354
1370,263,164,14,2,2,0.0213580001146
1371,426,384,3,3,2,0.0306650009006
1372,400,36,23,3,3,0.00935100018978
1373,329,63,13,3,2,0.0258310008794
1374,80,53,87,2,3,0.00606299983338
1375,57,152,83,2,3,0.0115200001746
1376,369,373,3,3,3,0.0115620000288
1377,170,59,89,3,2,0.0544280000031
1378,32,244,27,3,3,0.00546099990606
1379,280,108,3,3,2,0.00557200005278
