,input_size_h,input_size_w,channels,filter_size,stride,runtime
699,341,11,208,3,3,0.0304739996791
700,51,83,19,2,3,0.00218400009908
701,253,440,4,2,3,0.0117939999327
702,125,162,48,3,3,0.0443140007555
703,100,156,14,3,2,0.0222280006856
704,34,431,18,2,3,0.0068419999443
705,404,113,13,3,2,0.0606309995055
706,46,388,3,2,3,0.00145700003486
707,113,364,5,3,3,0.00956100039184
708,16,104,141,3,3,0.010050999932
709,352,120,23,3,2,0.098373003304
710,213,284,4,3,2,0.0247499998659
711,156,152,20,2,2,0.0283300001174
712,301,109,9,2,3,0.00766800018027
713,303,66,6,3,3,0.00561900017783
714,7,225,350,2,3,0.0125829996541
715,160,376,13,2,3,0.0207880008966
716,264,94,14,3,2,0.0351939983666
717,31,108,131,3,3,0.0197979994118
718,52,203,69,3,3,0.0338519997895
719,62,290,40,2,3,0.0193840004504
720,63,251,33,3,3,0.0242890007794
721,120,216,22,2,3,0.0153289996088
722,290,89,28,2,2,0.0426970012486
723,237,146,13,2,2,0.0267479997128
724,312,373,3,2,2,0.0203070007265
725,253,147,23,2,2,0.0493550002575
726,239,90,39,3,3,0.0386760011315
727,304,136,9,2,2,0.0217509996146
728,208,41,30,2,2,0.0147299999371
729,13,263,181,3,2,0.0590489991009
730,90,415,14,2,3,0.0137229999527
731,52,418,20,2,2,0.0255960002542
732,14,293,214,3,3,0.0355129987001
733,223,62,60,2,3,0.0227090008557
734,200,56,4,3,3,0.00201699999161
735,303,72,39,2,3,0.0224610008299
736,138,425,2,2,2,0.00680499989539
737,53,31,60,2,3,0.0026380000636
738,80,406,3,2,2,0.00567100010812
739,354,52,40,2,3,0.0191530007869
740,346,145,5,3,2,0.0263640005141
741,287,58,54,3,3,0.0408260002732
742,227,171,25,2,2,0.0559829995036
743,372,154,2,3,3,0.00531900022179
744,83,145,32,3,2,0.0391709990799
745,163,134,24,3,3,0.0238210000098
746,129,337,23,2,2,0.0576130002737
747,365,421,2,3,2,0.0320469997823
748,391,84,30,2,3,0.0259119998664
749,332,418,4,3,2,0.0574299991131
750,106,39,155,2,2,0.0375409983099
751,97,395,20,2,2,0.0440439991653
752,138,162,19,2,3,0.0113199995831
753,175,74,51,2,2,0.0384280011058
754,7,285,236,3,2,0.0426459982991
755,447,410,2,2,3,0.00978299975395
756,385,411,4,2,3,0.0169450007379
757,282,290,5,2,2,0.0244009997696
758,176,214,8,2,2,0.0176260005683
759,417,375,4,2,2,0.0366300009191
760,84,157,6,2,2,0.00470399996266
761,399,145,17,3,3,0.0455660000443
762,300,174,14,3,2,0.076044999063
763,182,246,1,3,2,0.00470300018787
764,208,243,6,3,2,0.0309800002724
765,81,254,1,3,2,0.00217900006101
766,268,168,8,2,3,0.00946099963039
767,298,264,12,3,3,0.0435700006783
768,63,263,16,3,2,0.0269510000944
769,371,415,2,3,3,0.0145009998232
770,41,202,4,2,2,0.00193000002764
771,148,339,1,2,2,0.00296900002286
772,111,140,47,3,2,0.0747260004282
773,433,87,22,2,2,0.0482570007443
774,121,44,133,3,3,0.0316510014236
775,427,125,1,3,3,0.00253199995495
776,12,349,169,2,3,0.0185889992863
777,400,196,6,2,3,0.0123020000756
778,138,442,16,3,2,0.10137899965
779,235,425,2,3,2,0.0207959990948
780,109,249,7,3,2,0.0196710005403
781,319,396,6,2,2,0.0441009998322
782,337,207,7,2,2,0.0283879991621
783,48,366,16,2,2,0.0165880005807
784,75,208,37,3,2,0.0598779991269
785,229,25,70,3,3,0.018037000671
786,193,26,16,2,2,0.00476999999955
787,188,43,59,3,3,0.0220439992845
788,246,12,86,3,3,0.012032000348
789,257,409,4,3,3,0.0196560006589
790,5,175,986,3,2,0.0730660036206
791,138,88,59,2,2,0.0419090017676
792,200,426,8,2,2,0.0405840016901
793,49,198,7,3,2,0.00683700013906
794,33,283,77,3,2,0.0720850005746
795,185,382,11,3,3,0.0363640002906
796,342,56,46,2,3,0.0239369999617
797,184,403,10,3,2,0.0776709988713
798,281,234,8,2,2,0.0305809993297
799,189,89,25,2,3,0.0113329999149
800,154,428,12,3,2,0.0803409963846
801,436,365,6,3,3,0.0439560003579
802,120,284,17,2,2,0.0341550000012
803,317,306,6,2,2,0.0341649986804
804,247,447,9,2,2,0.0575469993055
805,161,434,6,3,3,0.0193099994212
806,244,92,38,2,3,0.0228380002081
807,414,390,2,3,2,0.0340070016682
808,115,247,13,3,2,0.0381879992783
809,143,361,14,2,3,0.0190769992769
810,396,207,5,3,2,0.0435479991138
811,317,29,48,3,3,0.0192660000175
812,115,436,12,2,2,0.0358779989183
813,89,31,315,3,3,0.0386330001056
814,446,85,25,2,2,0.0548299998045
815,358,120,21,2,2,0.0534749999642
816,15,300,75,2,2,0.0187420006841
817,303,304,10,3,3,0.0438940003514
818,161,393,6,3,2,0.0391010008752
819,428,218,1,2,3,0.00259599997662
820,104,228,5,3,3,0.00545400008559
821,419,170,4,3,2,0.0295069999993
822,262,103,18,2,3,0.0128070004284
823,158,110,13,2,2,0.0132600003853
824,355,67,31,3,2,0.0753260031343
825,182,426,2,2,3,0.00409599998966
826,430,26,79,3,3,0.0381699986756
827,315,297,5,2,3,0.0125989997759
828,131,184,19,2,2,0.0265699997544
829,41,175,30,2,2,0.0123370001093
830,114,379,11,2,3,0.0124719999731
831,363,69,36,2,3,0.0238349996507
832,88,168,42,2,3,0.0165270008147
833,305,328,3,3,3,0.013980999589
834,59,28,19,3,2,0.00306700007059
835,362,402,3,2,2,0.0254590008408
836,424,266,8,3,2,0.0944179967046
837,28,59,98,3,3,0.00711899995804
838,66,281,9,2,2,0.0097359996289
839,261,103,37,3,2,0.101637996733
840,422,336,4,2,3,0.0149299995974
841,258,233,4,2,3,0.00638099992648
842,65,317,24,3,2,0.0502340011299
843,155,73,5,2,2,0.00329499994405
844,94,266,13,2,3,0.00868599954993
845,383,12,195,3,3,0.0422540009022
846,115,46,56,3,2,0.0299200005829
847,63,61,130,3,3,0.0229219999164
848,132,143,14,2,2,0.0155210001394
849,50,184,101,2,3,0.0253550000489
850,114,422,1,2,3,0.00129000004381
851,272,65,20,2,3,0.00956199970096
852,406,81,5,2,3,0.00432700011879
853,276,280,8,2,2,0.0360440015793
854,316,251,7,2,2,0.032568000257
855,361,172,10,3,2,0.0647149980068
856,400,18,9,2,2,0.00389300007373
857,214,246,2,2,2,0.00615799985826
858,400,70,4,2,3,0.0029349999968
859,115,270,9,2,2,0.0165720004588
860,447,97,5,2,2,0.0125770000741
861,113,321,9,3,3,0.0150880003348
862,202,73,49,2,3,0.0188079997897
863,369,307,5,2,2,0.0329120010138
864,186,287,16,2,2,0.0496569983661
865,209,350,8,3,3,0.02740399912
866,3,57,3943,3,2,0.0477849990129
867,171,250,16,3,2,0.070566996932
868,357,366,1,3,2,0.0135479997844
869,263,114,21,2,3,0.016821000725
870,250,395,5,3,3,0.0227739997208
871,430,105,5,2,3,0.00597500009462
872,315,56,20,3,3,0.0162599999458
873,385,125,19,3,2,0.0937360003591
874,205,105,41,3,3,0.0412440001965
875,9,33,1695,3,3,0.0241449996829
876,245,257,15,3,3,0.0432180017233
877,23,113,366,3,2,0.0939159989357
878,259,33,3,3,3,0.00122700002976
879,342,280,2,3,3,0.00905200000852
880,203,403,6,2,2,0.028702000156
881,177,222,18,2,2,0.0413989983499
882,255,352,8,2,3,0.0188209991902
883,431,140,10,3,3,0.0280719995499
884,344,352,7,2,2,0.0493599995971
885,279,240,11,2,3,0.0195230003446
886,18,153,352,2,3,0.0255989991128
887,27,205,137,3,3,0.0354340001941
888,370,364,5,3,2,0.0690699964762
889,177,263,14,2,2,0.0380260013044
890,153,334,16,3,2,0.0852829962969
891,78,15,185,2,2,0.012261999771
892,67,213,35,3,3,0.0231420006603
893,73,44,149,2,3,0.012869999744
894,325,183,13,3,3,0.0358190014958
895,422,184,4,3,3,0.0143299996853
896,299,109,9,2,3,0.0076560000889
897,281,249,2,2,3,0.00373700005002
898,151,201,6,2,3,0.0049009998329
899,330,446,5,3,2,0.076130002737
900,126,314,21,2,3,0.0219790004194
901,110,367,14,3,2,0.0572630017996
902,151,23,165,3,2,0.0575210005045
903,304,446,7,3,2,0.0971380025148
904,136,447,3,2,3,0.0048600002192
905,353,306,4,3,2,0.0448150001466
906,382,372,4,2,2,0.0331239998341
907,430,397,2,3,2,0.0359439998865
908,327,131,5,3,2,0.0225009992719
909,53,440,20,2,3,0.0125420000404
910,143,258,16,3,2,0.0609109997749
911,298,269,9,3,3,0.0330660007894
912,341,361,3,2,2,0.0219049993902
913,410,170,8,3,3,0.0254270005971
914,203,398,12,3,2,0.0991680026054
915,215,121,32,2,3,0.0218349993229
916,94,38,125,2,2,0.026549000293
917,265,385,4,3,3,0.0190839990973
918,194,113,37,3,2,0.0826449990273
919,211,207,12,2,3,0.0138609996065
920,214,77,51,3,2,0.0858099982142
921,31,360,3,2,3,0.000890999974217
922,248,273,5,3,2,0.0350640006363
923,147,265,24,2,2,0.0538839995861
924,89,56,85,3,3,0.0188270006329
925,132,356,3,2,2,0.00825900025666
926,1,95,4058,3,2,0.000681000004988
927,289,29,100,2,3,0.0230599995703
928,254,401,1,3,3,0.00468900008127
929,137,329,19,3,3,0.0389019995928
930,128,345,21,2,2,0.0538300015032
931,359,11,14,2,3,0.00167599995621
932,384,127,3,2,2,0.00852899998426
933,65,47,152,2,3,0.0129460003227
934,388,439,2,3,2,0.0354660004377
935,361,198,12,3,2,0.0877560004592
936,141,412,7,2,2,0.0235789995641
937,315,277,1,2,2,0.00515299988911
938,205,143,14,2,2,0.0242420006543
939,327,295,10,3,3,0.0445079989731
940,357,319,6,2,3,0.0178929995745
941,267,254,13,2,2,0.0524099990726
942,326,94,12,3,3,0.0168249998242
943,302,314,1,3,3,0.00437700003386
944,398,216,8,3,2,0.0716800019145
945,248,417,1,2,2,0.00607000011951
946,205,436,4,3,2,0.0371010005474
947,40,15,1396,3,3,0.0388149991632
948,413,208,7,3,3,0.0276439990848
949,312,80,23,3,2,0.0583540014923
950,367,98,2,2,2,0.00421300018206
951,77,15,118,2,2,0.00749700004235
952,269,193,2,2,3,0.00277899997309
953,96,137,6,2,3,0.00210599997081
954,316,71,35,3,3,0.036210000515
955,46,255,56,2,3,0.0170900002122
956,148,254,16,3,2,0.0609729997814
957,48,153,113,3,3,0.0395039990544
958,27,339,6,3,2,0.00555199990049
959,265,99,18,2,3,0.0124559998512
960,235,295,6,3,2,0.0427710004151
961,333,340,1,3,2,0.0116069996729
962,8,246,322,2,2,0.037376999855
963,89,49,3,2,2,0.000806000025477
964,148,19,207,2,3,0.0148529997095
965,119,402,17,3,2,0.0849670022726
966,99,6,952,3,3,0.0275800004601
967,194,378,1,3,2,0.00759400008246
968,399,53,22,3,3,0.0216579996049
969,235,116,5,3,2,0.0139399999753
970,364,227,2,2,2,0.00985999964178
971,171,1,171,2,2,0.00380699988455
972,424,422,5,2,3,0.0239840000868
973,35,273,25,3,3,0.0104510001838
974,206,173,6,2,3,0.00568199995905
975,374,243,7,2,3,0.0167590007186
976,394,421,2,2,3,0.00876600015908
977,390,367,3,2,2,0.025225000456
978,101,321,7,2,3,0.00600000005215
979,331,231,1,2,2,0.00442899996415
980,61,91,97,2,3,0.0138760004193
981,13,189,279,2,2,0.0367980003357
982,271,11,239,3,3,0.027892999351
983,294,106,4,3,2,0.0127210002393
984,87,92,118,2,2,0.0559599995613
985,34,236,61,3,2,0.0478070005774
986,64,21,302,3,2,0.0402549989522
987,363,323,1,2,2,0.00679600005969
988,310,356,3,2,2,0.0193380005658
989,383,150,11,2,2,0.0367770008743
990,73,241,18,2,2,0.0181629993021
991,73,234,26,3,3,0.0203140005469
992,81,229,48,3,2,0.0905229970813
993,443,168,8,3,3,0.027494000271
994,291,426,2,3,3,0.0114940004423
995,344,343,6,3,3,0.0332649983466
996,282,214,9,3,2,0.0553219988942
997,337,104,5,3,2,0.0177939999849
998,30,9,2909,2,2,0.0430169999599
999,404,161,10,2,3,0.0176470000297
1000,185,131,25,3,2,0.0621809996665
1001,418,151,1,3,3,0.00294400006533
1002,26,7,2650,2,3,0.012814999558
1003,84,127,31,3,3,0.0152780003846
1004,446,243,7,3,2,0.0787319988012
1005,367,288,9,2,3,0.0249179992825
1006,165,35,162,2,3,0.0256280004978
1007,48,115,144,3,2,0.0791449993849
1008,343,95,18,2,2,0.0338370017707
1009,110,421,20,2,2,0.0537759996951
1010,155,213,21,2,2,0.0403679981828
1011,320,37,61,3,2,0.0725480020046
1012,428,223,9,2,2,0.0503170005977
1013,203,25,9,2,2,0.0026680000592
1014,444,80,2,3,3,0.00331799988635
1015,227,423,4,2,3,0.010382999666
1016,302,392,8,3,2,0.0967139974236
1017,309,301,3,3,2,0.0294139999896
1018,289,181,3,3,3,0.00732500012964
1019,230,167,7,2,2,0.0156270004809
1020,108,263,15,2,2,0.0250330008566
1021,196,109,44,3,3,0.0440220013261
1022,423,55,33,3,2,0.0797569975257
1023,120,343,22,3,3,0.04226699844
1024,198,202,14,2,2,0.0334049984813
1025,58,325,29,3,3,0.0254469998181
1026,246,307,5,3,3,0.0174570009112
1027,400,146,1,3,3,0.00270799989812
1028,73,120,9,2,3,0.00206399988383
1029,320,430,7,2,2,0.0566629990935
1030,69,397,32,2,3,0.0231730006635
1031,80,95,46,2,3,0.00946300011128
1032,238,190,8,2,3,0.00946000032127
1033,234,220,6,2,2,0.0182210002095
1034,365,164,14,3,2,0.0873909965158
1035,276,242,12,3,3,0.0372340008616
1036,397,391,4,2,3,0.0162409991026
1037,233,230,17,3,3,0.0419620014727
1038,173,160,20,2,2,0.0321489982307
1039,360,196,12,2,2,0.0493459999561
1040,232,74,26,3,3,0.020325999707
1041,291,88,16,2,3,0.0107270004228
1042,40,67,101,3,3,0.0121010001749
1043,340,412,2,2,3,0.00745300017297
1044,392,306,5,3,3,0.0279649998993
1045,361,369,4,3,3,0.0251650009304
1046,36,142,180,3,2,0.0907920002937
1047,154,175,23,2,3,0.0161090008914
1048,34,289,99,3,2,0.0955270007253
1049,60,328,38,2,2,0.0437080003321
1050,283,173,9,2,2,0.0261279996485
1051,288,281,1,2,2,0.0047050002031
1052,321,189,1,2,2,0.003602999961
1053,248,204,11,2,3,0.0150260003284
1054,298,11,265,3,3,0.0340170003474
1055,25,215,166,2,3,0.0231550000608
1056,296,360,2,2,2,0.0124669997022
1057,260,283,12,3,3,0.0408959984779
1058,358,167,5,2,3,0.00791699998081
1059,431,126,7,3,2,0.0391229987144
1060,92,203,31,3,2,0.0583849996328
1061,88,323,3,2,2,0.00498200021684
1062,444,391,4,2,2,0.0406979992986
1063,409,372,1,3,2,0.0158029999584
1064,440,125,2,2,3,0.00294300005771
1065,14,11,6098,2,3,0.0311500001699
1066,22,173,185,2,2,0.0417499989271
1067,62,109,87,2,2,0.0340869985521
1068,249,279,4,2,2,0.0161470007151
1069,137,399,6,2,3,0.0087209995836
1070,279,397,7,2,2,0.0449020005763
1071,252,404,6,3,2,0.0624219998717
1072,424,273,7,3,2,0.0832230001688
1073,24,228,151,2,2,0.0481839999557
1074,436,240,1,2,2,0.00623800000176
1075,428,183,12,3,3,0.044443000108
1076,378,308,5,2,3,0.0157180000097
1077,340,266,2,2,3,0.00487700011581
1078,302,311,1,3,3,0.00442600017413
1079,331,381,1,3,3,0.00583699997514
1080,384,103,13,2,3,0.0137630002573
1081,80,79,84,2,2,0.0306700002402
1082,387,29,42,2,2,0.0273790005594
1083,185,50,29,3,3,0.0120000001043
1084,303,107,18,3,2,0.0603710003197
1085,232,14,254,2,2,0.0492219999433
1086,170,408,9,3,2,0.064250998199
1087,117,64,71,2,2,0.0308880005032
1088,429,381,4,3,3,0.0306090004742
1089,236,360,1,2,3,0.00229299999774
1090,399,382,1,2,3,0.00399099988863
1091,379,76,20,3,3,0.0264860000461
1092,316,448,2,3,3,0.0130009995773
1093,442,299,6,3,2,0.0818450003862
1094,226,423,2,3,2,0.0196150001138
1095,124,372,4,3,3,0.00849799998105
1096,222,111,30,2,2,0.0428199991584
1097,438,310,4,2,3,0.0143849998713
1098,209,217,9,2,3,0.0110240001231
1099,23,89,409,2,3,0.0235580001026
1100,225,220,3,2,2,0.00884800031781
1101,59,1,11389,2,3,0.0608620010316
1102,415,217,8,2,2,0.0426440015435
1103,414,228,5,3,3,0.0218919999897
1104,47,21,644,2,3,0.0179650001228
1105,107,33,149,2,3,0.0141759999096
1106,389,39,15,3,3,0.0106859998778
1107,398,73,13,2,2,0.0223179999739
1108,221,421,9,2,2,0.0489009991288
1109,248,401,4,3,2,0.0411810018122
1110,209,393,8,3,3,0.0305889993906
1111,289,67,44,2,2,0.0500440001488
1112,105,442,19,3,2,0.0909589976072
1113,292,145,2,3,2,0.00876799970865
1114,348,16,159,3,3,0.0396559983492
1115,168,150,37,2,2,0.054345998913
1116,405,433,2,2,3,0.0093339998275
1117,72,41,40,2,2,0.00677100010216
1118,401,391,6,3,3,0.0432580001652
1119,47,299,5,3,2,0.00732799991965
1120,359,114,18,3,3,0.0349350012839
1121,79,391,3,3,2,0.00955499988049
1122,426,169,2,2,3,0.00386000005528
1123,101,274,5,2,2,0.00802499987185
1124,197,377,2,3,2,0.0153000000864
1125,44,81,69,3,3,0.0109120002016
1126,433,119,2,2,2,0.00601800018921
1127,362,353,2,2,3,0.00679000001401
1128,391,230,1,2,2,0.0052990000695
1129,356,159,14,3,3,0.0369700007141
1130,11,395,125,2,3,0.0157549995929
1131,111,116,6,3,3,0.00359799992293
1132,334,229,3,2,2,0.0133429998532
1133,339,329,8,3,2,0.0916720032692
1134,201,277,9,2,3,0.0134300002828
1135,162,276,14,3,2,0.0641909986734
1136,448,60,6,3,3,0.00760099990293
1137,221,149,15,3,3,0.0227550007403
1138,134,432,7,2,2,0.0236930008978
1139,278,388,2,3,2,0.0223309993744
1140,414,104,14,2,2,0.0355690009892
1141,44,369,33,3,3,0.0237690005451
1142,162,235,8,3,3,0.0140760000795
1143,100,326,10,2,2,0.0194589998573
1144,86,52,42,2,3,0.00498599978164
1145,50,73,12,3,2,0.00433700019494
1146,21,210,107,3,2,0.0461149998009
1147,245,417,9,3,3,0.0422369986773
1148,242,118,20,2,2,0.0337160006166
1149,195,239,11,3,2,0.0526870004833
1150,129,370,12,3,3,0.0271569993347
1151,82,327,14,3,3,0.0173809994012
1152,134,14,513,2,2,0.0574689991772
1153,328,160,7,2,2,0.0214910004288
1154,272,327,4,3,2,0.0373560003936
1155,398,423,4,2,3,0.0177239999175
1156,448,114,3,2,2,0.00919700041413
1157,192,391,5,2,2,0.0218979995698
1158,3,307,442,2,3,0.010758000426
1159,154,381,12,2,3,0.0183860007674
1160,182,136,2,2,3,0.00138000003062
1161,289,332,1,3,2,0.00995299965143
1162,234,413,1,2,2,0.00573900016025
1163,37,144,85,3,2,0.0450199991465
1164,419,117,8,3,3,0.0183470007032
1165,258,142,4,3,3,0.00675900001079
1166,389,168,14,3,3,0.04271800071
1167,162,351,11,2,3,0.0164420008659
1168,258,27,93,3,3,0.0307429991663
1169,1,394,1771,3,3,0.0972499996424
1170,358,97,7,3,2,0.0248109996319
1171,384,398,5,2,2,0.0445280000567
1172,403,270,4,2,2,0.0258920006454
1173,302,187,2,3,2,0.0116659998894
1174,148,229,20,3,2,0.069636002183
1175,153,142,41,3,2,0.092435002327
1176,223,336,3,3,3,0.010374000296
1177,342,23,88,3,3,0.0302130002528
1178,316,405,7,2,2,0.0532010011375
1179,282,93,31,3,3,0.0380950011313
1180,428,288,2,2,3,0.00647700019181
1181,11,157,206,2,3,0.0102030001581
1182,436,402,3,3,2,0.0538519993424
1183,415,114,5,3,2,0.0240339990705
1184,175,200,6,2,2,0.0123570002615
1185,7,319,408,2,2,0.0459849983454
1186,156,440,5,3,2,0.0357099995017
1187,312,326,8,2,3,0.0214310009032
1188,400,339,2,2,3,0.00721599999815
1189,248,280,7,3,2,0.0497919991612
1190,31,445,49,2,2,0.0380740016699
1191,292,34,94,3,2,0.0928490012884
1192,106,306,11,3,3,0.0165020003915
1193,163,260,1,3,2,0.00439700018615
1194,234,392,2,3,2,0.0192009992898
1195,116,444,15,2,2,0.0449809990823
1196,110,437,8,3,2,0.0389689989388
1197,168,63,19,3,2,0.0205649994314
1198,38,397,45,2,3,0.0186880007386
1199,311,90,27,2,3,0.020204000175
1200,65,140,30,3,3,0.0122159998864
1201,139,356,2,2,3,0.00261400011368
1202,57,446,15,3,3,0.0177829992026
1203,327,237,1,2,2,0.00453000003472
1204,277,52,64,2,2,0.0543439984322
1205,45,394,40,3,2,0.0716900005937
1206,207,110,38,3,3,0.0399109981954
1207,193,167,31,3,2,0.102783001959
1208,106,438,1,3,2,0.00476399995387
1209,93,16,639,2,3,0.0245660003275
1210,96,440,16,3,2,0.0697579979897
1211,209,317,15,2,3,0.0263090003282
1212,198,323,3,2,3,0.00503600016236
1213,244,360,7,3,2,0.0629400014877
1214,3,251,388,2,2,0.0116060003638
1215,223,368,10,3,3,0.0376259982586
1216,226,347,3,2,2,0.0138360001147
1217,416,327,1,2,3,0.00359399989247
1218,324,284,1,3,2,0.00944199971855
1219,193,113,27,3,2,0.0608789995313
1220,245,358,2,3,2,0.0182600002736
1221,252,303,6,3,2,0.0484630018473
1222,282,168,17,3,2,0.0817290022969
1223,187,174,10,3,3,0.0155629999936
1224,84,261,13,3,2,0.0290840007365
1225,267,245,1,3,2,0.00688599981368
1226,420,184,2,3,2,0.0159900002182
1227,391,33,27,3,2,0.0355120003223
1228,134,190,4,3,3,0.0046680001542
1229,401,430,2,2,2,0.0204980000854
1230,382,180,10,3,3,0.0319080017507
1231,19,356,86,2,3,0.0147110000253
1232,190,434,8,3,3,0.0306230001152
1233,40,367,14,2,3,0.00530700013041
1234,200,58,44,3,2,0.0508669987321
1235,327,425,6,3,2,0.0857840031385
1236,104,96,45,3,2,0.0447809994221
1237,399,120,17,3,3,0.0382589995861
1238,243,376,2,3,2,0.0192799996585
1239,33,273,66,3,3,0.028049999848
1240,154,113,9,3,2,0.016434000805
1241,28,404,44,3,2,0.0476649999619
1242,55,421,13,3,2,0.0308960005641
1243,352,297,5,2,3,0.0137259997427
1244,282,192,3,2,3,0.00436200015247
1245,55,310,19,2,3,0.00847299955785
1246,306,412,2,3,3,0.0116750001907
1247,98,321,4,3,3,0.00586599996313
1248,135,192,20,3,3,0.0244040004909
1249,330,425,6,2,2,0.0499499998987
1250,31,159,116,2,2,0.0321820005774
1251,181,250,18,3,3,0.0374040007591
1252,110,50,32,2,3,0.00480000022799
1253,173,137,11,2,3,0.00709199998528
1254,171,316,8,3,2,0.0447449982166
1255,341,81,32,2,2,0.0508950017393
1256,335,205,9,3,2,0.0636219978333
1257,222,292,1,2,2,0.003795000026
1258,68,30,269,2,3,0.0152510004118
1259,447,448,3,2,2,0.0349470004439
1260,444,421,3,3,3,0.0262299999595
1261,432,127,3,3,2,0.0170620009303
1262,101,52,19,3,3,0.00459899986163
1263,384,217,3,2,3,0.00651999982074
1264,260,260,6,2,2,0.0239330008626
1265,148,181,20,3,2,0.055070001632
1266,95,202,24,2,2,0.0271979998797
1267,353,327,8,3,3,0.0425509996712
1268,286,171,4,3,2,0.0205770004541
1269,247,361,2,3,3,0.00845300033689
1270,105,222,31,3,2,0.0742710009217
1271,105,399,23,3,3,0.0446770004928
1272,239,35,67,3,2,0.057865999639
1273,225,38,114,3,2,0.0966439992189
1274,445,345,3,2,2,0.0273710004985
1275,403,207,5,3,3,0.0195499993861
1276,306,425,1,2,3,0.00347000011243
1277,432,206,8,2,2,0.0415229983628
1278,203,387,1,3,3,0.00370000000112
1279,290,201,1,2,3,0.00156500004232
1280,393,113,16,3,3,0.0327089987695
1281,354,240,6,2,2,0.0298560000956
1282,167,319,5,2,3,0.00706099998206
1283,234,290,11,3,2,0.0767249986529
1284,143,28,246,2,3,0.02585599944
1285,167,349,12,3,2,0.0725549980998
1286,202,258,9,3,3,0.0221059992909
1287,191,203,11,2,3,0.0113430004567
1288,298,423,1,3,2,0.0129519999027
1289,406,168,4,3,2,0.0280050002038
1290,378,88,18,3,2,0.060364998877
1291,136,14,428,2,2,0.0491390004754
1292,129,292,13,3,3,0.0228979997337
1293,301,429,4,3,2,0.0538120009005
1294,38,372,2,3,3,0.00127600005362
1295,315,216,2,2,2,0.00796599965543
1296,278,388,9,3,3,0.0451430007815
1297,15,194,318,2,3,0.0249499995261
1298,250,300,11,2,2,0.0482329986989
1299,169,173,34,2,3,0.0265599992126
1300,189,429,5,2,2,0.0238739997149
1301,33,370,50,3,2,0.061700001359
1302,84,41,77,3,2,0.0267960000783
1303,154,92,29,2,2,0.0243149995804
1304,274,201,15,3,2,0.0874420031905
1305,376,115,7,3,2,0.0310919992626
1306,8,118,27,2,3,0.000791000027675
1307,136,163,17,3,2,0.038424000144
1308,265,387,7,3,2,0.0746069997549
1309,360,62,7,2,3,0.0042980001308
1310,20,257,83,2,3,0.0121109997854
1311,141,272,12,3,2,0.0470010004938
1312,342,416,4,2,2,0.0335009992123
1313,299,149,20,2,3,0.0236729998142
1314,205,316,15,2,2,0.0563189983368
1315,180,410,5,2,2,0.022019000724
1316,105,14,42,3,3,0.00259799999185
1317,190,367,5,2,2,0.0203079991043
1318,242,333,12,3,2,0.101063996553
1319,273,300,4,2,3,0.00861699972302
1320,183,417,7,3,3,0.0253020003438
1321,337,27,29,3,2,0.0270409993827
1322,266,412,5,2,3,0.0147609999403
1323,320,134,22,2,2,0.0550549998879
1324,68,277,25,2,2,0.0276529993862
1325,228,136,14,2,3,0.0113599998876
1326,423,242,5,2,3,0.0135260000825
1327,134,433,10,3,2,0.0596919991076
1328,133,263,10,2,3,0.00939400028437
1329,104,117,14,2,2,0.00991099979728
1330,106,357,10,2,3,0.00986799970269
1331,435,253,8,2,2,0.052090998739
1332,213,243,2,3,3,0.00487300008535
1333,409,165,13,3,2,0.0910200029612
1334,326,341,6,2,3,0.0179830007255
1335,58,377,5,2,2,0.00638699997216
1336,152,37,46,3,3,0.0117610003799
1337,308,193,6,3,3,0.0165599994361
1338,261,123,31,3,2,0.10193400085
1339,94,141,75,2,3,0.0264580007643
1340,23,115,252,3,2,0.0662359967828
1341,142,433,15,2,3,0.0239700004458
1342,154,318,14,3,3,0.0319739989936
1343,364,153,2,3,2,0.011645000428
1344,206,319,14,3,3,0.0431139990687
1345,383,25,8,2,2,0.00435899989679
1346,201,230,10,3,3,0.0217179991305
1347,85,270,20,3,3,0.0213259998709
1348,235,207,20,2,2,0.057443998754
1349,265,34,12,2,3,0.0028389999643
1350,423,447,3,2,3,0.0152259999886
1351,333,197,14,2,2,0.0530919991434
1352,47,176,117,3,3,0.0429640002549
1353,356,227,2,3,3,0.00740299979225
1354,423,312,3,2,3,0.0104099996388
1355,105,316,28,3,2,0.0953370034695
1356,385,188,1,3,3,0.00339299999177
1357,115,277,22,2,2,0.0412469990551
1358,194,385,13,3,2,0.100293003023
1359,294,166,14,2,3,0.0178820006549
1360,325,99,11,3,2,0.0362010002136
1361,149,96,49,3,3,0.0328040011227
1362,244,21,127,2,3,0.0176320001483
1363,73,404,23,3,3,0.030843000859
1364,356,131,10,2,3,0.0124329999089
1365,434,318,4,2,2,0.0325459986925
1366,116,255,16,2,3,0.0128269996494
1367,313,206,1,2,2,0.00380000006407
1368,242,127,28,2,2,0.0503310002387
1369,66,362,24,3,3,0.0263960007578
1370,96,97,60,2,2,0.0330200009048
1371,360,130,13,2,3,0.0160659998655
1372,432,279,7,2,3,0.0221560001373
1373,70,352,34,3,2,0.0846510007977
1374,19,157,175,2,3,0.0132889999077
1375,19,254,59,3,3,0.0126849999651
1376,387,239,5,3,2,0.0479330010712
1377,356,371,7,3,3,0.0428479984403
1378,266,7,247,2,2,0.0246639996767
1379,189,286,14,3,2,0.0775460004807
