,input_size_h,input_size_w,channels,filter_size,stride,runtime
2041,315,381,6,2,3,0.00954900030047
2042,137,40,110,3,2,0.0295529998839
2043,288,411,1,2,2,0.00344999996014
2044,392,73,26,3,3,0.0171429999173
2045,230,304,3,3,3,0.00486500002444
2046,203,275,1,2,2,0.00162800005637
2047,433,378,6,3,3,0.0229230001569
2048,96,16,491,3,3,0.0167529992759
2049,316,392,5,3,2,0.0321349985898
2050,397,447,5,3,2,0.0460689999163
2051,68,207,1,2,2,0.000427999999374
2052,381,101,11,2,2,0.0123429996893
2053,284,5,125,2,3,0.00307000009343
2054,139,425,8,2,3,0.00623300019652
2055,87,360,20,2,2,0.0180859994143
2056,162,49,17,3,2,0.00684599997476
2057,429,345,3,3,2,0.02286599949
2058,40,134,100,2,3,0.00695700012147
2059,215,248,5,2,3,0.00353599991649
2060,5,25,2689,3,3,0.00983200035989
2061,412,320,1,3,3,0.00549500016496
2062,145,220,31,2,2,0.0289040002972
2063,252,433,4,2,2,0.0128870001063
2064,333,336,7,2,3,0.0104229999706
2065,152,204,30,2,2,0.0271869990975
2066,41,332,8,3,3,0.00240299990401
2067,352,107,16,3,3,0.0136980004609
2068,198,387,4,2,2,0.00899100024253
2069,239,97,29,3,2,0.0343500003219
2070,273,267,3,2,2,0.00640799989924
2071,413,321,5,2,3,0.00880800001323
2072,275,313,3,3,3,0.0060100001283
2073,298,211,4,3,2,0.0261129997671
2074,270,148,17,2,2,0.0198800005019
2075,201,213,21,2,3,0.0118399998173
2076,40,311,61,2,2,0.0222319997847
2077,380,76,29,2,3,0.0109759997576
2078,296,106,26,2,3,0.0108470004052
2079,253,105,19,2,2,0.0146920001134
2080,316,223,2,2,2,0.00416000001132
2081,229,84,19,3,3,0.00862499978393
2082,273,211,6,3,3,0.00807499978691
2083,365,432,1,2,2,0.00465699983761
2084,171,214,8,2,2,0.00858500041068
2085,158,413,8,3,3,0.0120489997789
2086,215,48,5,2,3,0.00072499999078
2087,33,12,1266,2,3,0.00708599993959
2088,332,142,21,2,2,0.0413639992476
2089,90,309,15,3,2,0.0210469998419
2090,260,61,26,3,3,0.00937999971211
2091,367,239,3,2,2,0.00773499999195
2092,288,119,29,3,2,0.0511029995978
2093,191,281,3,3,2,0.00836099963635
2094,316,82,21,3,3,0.0125550003722
2095,118,345,7,2,3,0.00371100008488
2096,289,441,4,3,2,0.0266360007226
2097,431,139,11,2,2,0.0191070009023
2098,78,109,33,3,3,0.0130200004205
2099,106,346,9,3,2,0.0167229995131
2100,201,277,8,2,2,0.0130639998242
2101,416,161,3,2,2,0.00589600019157
2102,125,425,14,3,3,0.01716100052
2103,384,354,3,2,2,0.011919000186
2104,126,171,39,2,3,0.0112140001729
2105,155,429,2,3,2,0.00684500019997
2106,98,166,39,3,3,0.0143590001389
2107,118,124,1,2,2,0.000444000004791
2108,224,171,7,2,2,0.00780399981886
2109,310,157,12,3,3,0.0135660003871
2110,98,221,6,2,2,0.00378199992701
2111,445,441,1,3,3,0.00459099980071
2112,83,418,11,3,3,0.00862499978393
2113,269,82,1,2,2,0.000661000027321
2114,223,29,153,3,3,0.0384620018303
2115,66,155,71,3,2,0.0362309999764
2116,395,302,5,3,2,0.0307340007275
2117,57,268,32,2,3,0.00649899989367
2118,267,201,13,2,2,0.0204879995435
2119,183,46,118,2,2,0.0292290002108
2120,264,154,21,3,2,0.043272998184
2121,412,247,2,2,3,0.00265099992976
2122,337,77,37,3,3,0.0321139991283
2123,233,120,34,2,2,0.0278420001268
2124,75,297,29,3,2,0.0328949987888
2125,69,169,16,3,3,0.00430099992082
2126,300,92,34,3,2,0.0475430004299
2127,62,268,58,3,3,0.021685000509
2128,288,142,21,2,3,0.0114040002227
2129,8,351,129,3,3,0.00640700012445
2130,176,219,15,2,3,0.00767099997029
2131,234,57,66,3,2,0.0615699999034
2132,347,40,47,3,2,0.0327220000327
2133,122,217,28,2,2,0.0216060001403
2134,387,219,10,2,2,0.0247329995036
2135,175,128,3,3,2,0.00347099988721
2136,109,158,14,2,3,0.00315300002694
2137,429,127,1,3,2,0.00282800011337
2138,114,186,35,2,2,0.0217310003936
2139,275,316,9,3,2,0.0406350009143
2140,313,212,8,3,3,0.0122969998047
2141,185,145,30,3,2,0.0584690012038
2142,396,95,9,2,2,0.00996499974281
2143,445,395,5,3,2,0.0452370010316
2144,400,143,10,2,2,0.0168260000646
2145,186,87,16,2,3,0.00343700009398
2146,58,115,97,2,2,0.0187989994884
2147,152,247,20,3,3,0.0172780007124
2148,416,351,6,2,3,0.0116929998621
2149,105,374,5,2,3,0.00261599989608
2150,89,330,34,2,2,0.0317220017314
2151,384,12,121,3,2,0.0496009998024
2152,296,249,6,3,3,0.0102129997686
2153,94,65,30,2,2,0.00532899983227
2154,35,323,71,3,2,0.0405230000615
2155,187,114,3,3,3,0.00150100002065
2156,364,310,8,2,2,0.0263650007546
2157,223,435,1,3,2,0.00501300022006
2158,225,206,18,2,3,0.011101000011
2159,291,423,3,2,2,0.0108200004324
2160,435,348,4,2,2,0.0178679991513
2161,197,291,1,2,3,0.000777999986894
2162,310,69,27,2,3,0.00766800018027
2163,115,29,123,3,2,0.0206189993769
2164,278,43,22,3,2,0.0244399998337
2165,165,298,16,2,3,0.0103970002383
2166,272,434,2,2,3,0.0031429999508
2167,346,217,1,2,3,0.00099400000181
2168,425,255,7,3,3,0.0176800005138
2169,433,403,2,3,2,0.0181079991162
2170,76,236,8,3,3,0.00326299993321
2171,150,373,10,2,2,0.0164030008018
2172,320,327,1,3,3,0.00240799994208
2173,421,171,12,3,3,0.0200810004026
2174,420,278,7,3,2,0.0418009981513
2175,29,11,2117,2,2,0.0182530004531
2176,82,199,42,3,3,0.0280690006912
2177,91,196,16,2,3,0.00367500004359
2178,237,429,9,3,3,0.0211939997971
2179,166,111,6,2,2,0.00319699989632
2180,261,240,3,3,3,0.00438599986956
2181,192,445,10,2,3,0.0113380001858
2182,114,360,3,2,2,0.00359399989247
2183,316,68,44,3,3,0.0213060006499
2184,273,342,2,2,3,0.00248200003989
2185,238,17,68,3,2,0.0138400001451
2186,264,282,5,2,2,0.0110700000077
2187,315,394,6,3,2,0.0381769984961
2188,306,430,7,3,2,0.0641800016165
2189,263,119,18,2,3,0.00757300015539
2190,273,225,10,2,2,0.0180229991674
2191,301,374,8,3,2,0.0467999987304
2192,350,122,7,2,2,0.00876799970865
2193,5,324,96,3,2,0.00640900013968
2194,180,130,35,2,2,0.0241149999201
2195,368,294,5,3,3,0.0125059997663
2196,317,329,4,3,2,0.0216359999031
2197,361,261,6,3,3,0.0130679998547
2198,381,428,6,3,3,0.0379300005734
2199,370,239,2,2,2,0.00514699984342
2200,91,441,10,3,3,0.00932700000703
2201,236,432,6,2,3,0.00812400039285
2202,108,203,14,2,2,0.00900700036436
2203,51,214,2,2,2,0.000653000024613
2204,126,316,13,2,2,0.0151509996504
2205,346,396,3,3,2,0.0213660001755
2206,223,59,69,2,2,0.0262410007417
2207,371,322,1,2,3,0.00158699997701
2208,3,216,297,2,3,0.00258599990048
2209,131,387,15,2,2,0.0222529992461
2210,354,141,16,2,2,0.0233590006828
2211,296,79,38,2,2,0.04232500121
2212,273,22,52,2,3,0.00403500022367
2213,5,391,326,2,3,0.0100459996611
2214,236,81,24,2,2,0.0134549997747
2215,365,218,4,3,2,0.0163439996541
2216,351,423,6,3,3,0.0206289999187
2217,111,184,1,2,3,0.000285999994958
2218,76,139,65,3,3,0.0157929994166
2219,416,80,17,2,3,0.00767700001597
2220,351,255,10,2,3,0.0118119996041
2221,277,214,16,3,2,0.04879200086
2222,138,53,88,3,2,0.0488660000265
2223,291,369,6,2,2,0.0187299996614
2224,40,24,949,3,2,0.0418119989336
2225,101,283,26,2,3,0.00997199956328
2226,423,364,3,2,3,0.00606400007382
2227,246,167,2,2,3,0.00110800005496
2228,299,242,12,3,3,0.0199829991907
2229,196,188,15,3,2,0.0282579995692
2230,43,363,27,2,3,0.00547099998221
2231,225,9,480,2,2,0.0264369994402
2232,401,128,14,3,3,0.0164839997888
2233,223,293,11,2,3,0.00943499989808
2234,199,120,29,3,3,0.0160130001605
2235,166,145,33,2,2,0.0232289992273
2236,306,60,20,3,3,0.00862199999392
2237,39,90,170,3,2,0.0297200009227
2238,126,144,39,2,3,0.00932999979705
2239,43,282,56,2,2,0.0194099992514
2240,83,270,2,3,3,0.0010450000409
2241,85,161,16,3,2,0.011150999926
2242,205,260,9,2,2,0.0139680001885
2243,402,162,6,3,2,0.0244379993528
2244,330,276,7,3,2,0.0581309981644
2245,89,315,29,2,2,0.023423999548
2246,98,188,38,2,2,0.0204750001431
2247,312,124,13,3,3,0.0116839995608
2248,57,205,85,3,3,0.0230919998139
2249,44,301,65,3,2,0.0425020009279
2250,253,102,24,2,2,0.0181799996644
2251,403,46,18,2,3,0.00433100014925
2252,40,243,81,3,2,0.0461819991469
2253,260,432,7,2,3,0.0135949999094
2254,337,404,4,2,2,0.0158779993653
2255,116,265,28,3,3,0.0195489991456
2256,397,123,3,3,2,0.00757100014016
2257,176,375,2,2,2,0.00385300000198
2258,295,127,24,3,3,0.0206310003996
2259,344,373,6,2,2,0.0225629992783
2260,145,56,16,3,3,0.00290500000119
2261,317,83,18,2,2,0.0137820001692
2262,51,291,53,2,3,0.0104229999706
2263,448,100,2,3,3,0.00205800007097
2264,235,231,8,2,3,0.00569400005043
2265,272,9,193,2,3,0.00663900002837
2266,234,358,7,2,3,0.00770800001919
2267,337,228,3,2,2,0.0134810004383
2268,179,264,19,3,3,0.0234600007534
2269,212,200,12,3,3,0.0115750003606
2270,107,210,9,2,3,0.00267899991013
2271,101,430,2,3,3,0.00200599990785
2272,337,439,5,2,2,0.0215089991689
2273,248,118,12,3,3,0.00809300038964
2274,341,38,62,2,3,0.0111419996247
2275,222,186,13,3,3,0.0124749997631
2276,8,155,162,2,3,0.00301299989223
2277,437,444,3,3,3,0.013682000339
2278,129,364,12,3,2,0.0291009992361
2279,202,386,8,3,2,0.0318129993975
2280,431,344,5,3,3,0.017233999446
2281,199,303,12,2,2,0.0209529995918
2282,13,88,360,3,2,0.0194649994373
2283,135,347,10,2,2,0.0135789997876
2284,159,45,62,2,3,0.00591500010341
2285,269,421,4,3,3,0.0105790002272
2286,373,100,5,3,3,0.00426700012758
2287,264,363,9,2,3,0.0113760000095
2288,77,422,13,3,3,0.00954400002956
2289,78,6,416,2,3,0.00279700011015
2290,55,140,55,3,2,0.0213099997491
2291,232,432,9,2,3,0.0118159996346
2292,211,211,22,3,3,0.0228339992464
2293,424,409,4,3,3,0.0161010008305
2294,105,436,10,3,3,0.010714000091
2295,404,8,186,3,2,0.024258999154
2296,93,315,27,3,3,0.0184860005975
2297,346,430,1,3,3,0.00344599992968
2298,245,64,42,3,2,0.0332549996674
2299,97,438,12,2,3,0.0066499998793
2300,78,2,3596,2,3,0.012524000369
2301,160,6,900,3,2,0.0316190011799
2302,355,82,32,3,2,0.0573460012674
2303,9,434,225,3,3,0.0206289999187
2304,187,282,1,3,2,0.00273799989372
2305,69,213,16,3,3,0.00552400015295
2306,414,63,24,3,3,0.014585999772
2307,10,254,354,3,2,0.0372649990022
2308,283,12,129,3,2,0.0192300006747
2309,442,94,10,2,3,0.00542799988762
2310,46,298,50,2,3,0.00883399974555
2311,402,354,7,3,2,0.0681959986687
2312,348,50,50,2,2,0.0255660004914
2313,91,32,241,3,3,0.0154950004071
2314,298,5,82,2,2,0.0030769999139
2315,359,382,1,2,2,0.00402300013229
2316,187,77,13,2,2,0.00539600010961
2317,166,400,10,3,2,0.0338919982314
2318,311,15,6,3,2,0.00139099999797
2319,122,4,498,3,3,0.00446699978784
2320,311,6,330,3,3,0.0149760004133
2321,183,85,21,2,2,0.00942400004715
2322,16,220,195,2,2,0.0203249994665
2323,16,442,47,2,3,0.00409899977967
2324,187,103,51,3,2,0.0668219998479
2325,320,107,11,2,2,0.0109350001439
2326,178,150,31,3,3,0.0193789992481
2327,237,278,12,2,2,0.023003000766
2328,290,37,9,3,3,0.00218100007623
2329,91,104,97,2,2,0.0266180001199
2330,130,312,12,2,2,0.0143210003152
2331,208,218,9,3,3,0.0094889998436
2332,347,337,8,3,2,0.0553039982915
2333,214,367,1,2,2,0.00456999987364
2334,297,23,14,2,2,0.00538699980825
2335,295,118,11,2,3,0.00999699998647
2336,264,217,11,3,2,0.032513000071
2337,253,330,10,3,2,0.0432870015502
2338,325,262,1,2,3,0.00112899998203
2339,143,236,12,3,3,0.00932599976659
2340,357,407,5,3,2,0.0374450013041
2341,125,143,14,2,2,0.00727800000459
2342,407,332,7,2,2,0.0277459993958
2343,404,368,2,2,3,0.00393299991265
2344,308,201,7,2,2,0.0129199996591
2345,401,334,5,2,2,0.030130000785
2346,129,348,7,3,3,0.00735299987718
2347,297,365,4,2,2,0.0125989997759
2348,27,199,121,3,3,0.0150309996679
2349,275,284,7,2,3,0.00724200019613
2350,382,268,3,3,2,0.0160479992628
2351,232,348,5,3,3,0.00939400028437
2352,182,28,15,2,3,0.00100100005511
2353,337,302,5,2,2,0.0148210003972
2354,196,372,12,3,3,0.020610999316
2355,380,287,2,3,2,0.0112420003861
2356,287,273,2,2,2,0.00460099987686
2357,18,323,103,2,2,0.0174570009112
2358,300,427,5,3,3,0.0259070005268
2359,201,346,9,2,2,0.0185850001872
2360,270,104,24,2,3,0.00898700021207
2361,260,357,9,3,2,0.0434140004218
2362,381,64,41,3,2,0.0500719994307
2363,348,63,25,2,3,0.00727800000459
2364,379,201,5,3,2,0.0197550002486
2365,407,229,4,3,2,0.0194600000978
2366,1,23,35976,2,3,0.0534910000861
2367,399,308,3,2,2,0.0108319995925
2368,164,388,7,3,2,0.0229630004615
2369,241,267,15,3,2,0.0499840006232
2370,75,66,54,3,3,0.00626099994406
2371,98,83,39,3,2,0.0162460003048
2372,323,447,4,3,2,0.0298229996115
2373,142,448,4,3,2,0.0130409998819
2374,41,248,86,3,3,0.0195109993219
2375,349,294,7,3,3,0.0250599998981
2376,24,68,110,3,3,0.00700399978086
2377,58,226,22,3,3,0.00657999981195
2378,227,352,12,2,2,0.0278379991651
2379,6,257,366,2,2,0.0164839997888
2380,383,289,1,2,2,0.00320199993439
2381,29,68,155,2,3,0.00428800005466
2382,35,87,124,2,2,0.0106549998745
2383,207,145,24,3,3,0.0167159996927
2384,226,33,62,2,2,0.0134180001915
2385,302,178,5,3,2,0.0138029996306
2386,130,253,8,3,2,0.0136540001258
2387,196,277,4,2,3,0.00288900011219
2388,62,341,10,2,2,0.00617500022054
2389,276,408,1,3,2,0.00586199993268
2390,141,7,549,2,3,0.0109179997817
2391,326,345,2,3,2,0.0231069996953
2392,33,279,24,3,2,0.0222069993615
2393,226,422,4,2,3,0.0101159997284
2394,298,113,14,2,2,0.0139189995825
2395,137,344,16,3,2,0.0387419983745
2396,155,254,15,2,3,0.00794600043446
2397,443,276,5,3,3,0.0145030003041
2398,421,398,4,2,2,0.0197390001267
2399,448,324,4,3,3,0.0137280002236
2400,241,287,5,2,3,0.00458500022069
2401,376,218,1,2,2,0.00245100003667
2402,348,306,9,3,2,0.0499529987574
2403,401,300,1,3,2,0.00620699999854
2404,377,406,1,2,2,0.0045880000107
2405,299,435,3,2,3,0.0052049998194
2406,170,60,57,3,3,0.0137670002878
2407,309,318,5,2,3,0.00662899995223
2408,47,373,52,2,2,0.0262020006776
2409,104,187,19,3,2,0.0191469993442
2410,241,79,29,3,2,0.0285279992968
2411,383,228,11,3,3,0.0224709995091
2412,280,231,2,2,2,0.00378299993463
2413,7,278,15,3,2,0.0013340000296
2414,250,151,17,3,2,0.0331699997187
2415,273,448,7,3,2,0.0442180000246
2416,325,237,2,3,2,0.00801999960095
2417,347,238,8,2,2,0.0194780007005
2418,152,264,4,2,2,0.00470599997789
2419,288,312,5,3,2,0.0230620000511
2420,19,243,56,3,3,0.00574100017548
2421,143,146,28,3,2,0.0299229994416
2422,269,55,53,2,2,0.0226840004325
2423,100,298,32,3,3,0.0333589985967
2424,188,22,121,3,2,0.0236900001764
2425,98,424,10,2,2,0.0122339995578
2426,180,300,11,3,2,0.03048799932
2427,111,227,3,3,3,0.00174500001594
2428,234,315,1,3,3,0.0017269999953
2429,375,445,5,2,2,0.0245520006865
2430,42,429,32,2,2,0.0169229991734
2431,176,131,35,2,2,0.0236019995064
2432,251,107,1,2,3,0.000384000013582
2433,281,256,8,2,3,0.00764100020751
2434,387,315,8,3,2,0.0507789999247
2435,87,357,1,3,2,0.00159300002269
2436,36,205,91,3,2,0.0327950008214
2437,350,246,9,2,2,0.0226729996502
2438,328,5,26,3,2,0.00188899994828
2439,157,356,8,2,3,0.00595099991187
2440,164,358,7,3,3,0.00945600029081
2441,337,11,76,2,2,0.00777600007132
2442,408,77,13,2,3,0.00551499985158
2443,155,127,8,3,2,0.00806299969554
2444,137,348,7,3,3,0.00764499977231
2445,279,164,6,2,3,0.00362100009806
2446,417,232,7,2,3,0.00888499990106
2447,117,425,8,2,2,0.0115860002115
2448,111,406,3,2,2,0.00803500041366
2449,161,197,1,3,3,0.00147100002505
2450,342,159,4,2,3,0.00289299990982
2451,179,307,5,3,3,0.00631600013003
2452,400,78,20,3,2,0.0316359996796
2453,361,58,36,3,2,0.0379620008171
2454,18,40,1364,2,2,0.0292269997299
2455,264,50,49,3,2,0.0320070013404
2456,303,446,6,2,2,0.0237419996411
2457,147,338,16,2,3,0.0106189996004
2458,438,55,34,3,3,0.0188599992543
2459,45,356,50,2,2,0.0230340007693
2460,23,341,65,3,2,0.0255689993501
2461,397,231,4,2,2,0.0107220001519
2462,165,352,11,2,3,0.00839000009
2463,65,373,32,3,3,0.0173920001835
2464,279,197,10,3,3,0.0127339996397
2465,357,286,4,2,3,0.00539499986917
2466,326,258,7,2,2,0.0172169990838
2467,334,175,3,2,2,0.00518599990755
2468,358,239,6,3,2,0.0265270005912
2469,227,141,29,3,3,0.021431999281
2470,200,188,5,2,3,0.00251400005072
2471,151,35,90,3,2,0.0240129996091
2472,204,111,36,2,3,0.0108909998089
2473,67,63,18,2,2,0.00216699996963
2474,378,395,1,3,3,0.00344199989922
2475,446,30,14,2,2,0.00553099997342
2476,345,200,2,2,3,0.0018380000256
2477,414,156,10,2,3,0.00857899989933
2478,169,301,7,2,2,0.0103249996901
2479,397,265,7,2,2,0.0215390007943
2480,88,157,12,3,3,0.00396199990064
2481,233,134,21,3,2,0.0333399996161
2482,178,435,6,3,2,0.0367200002074
2483,330,343,6,2,3,0.0089039998129
2484,261,218,11,2,2,0.0182409994304
2485,160,174,15,2,3,0.00552699994296
2486,332,210,6,3,2,0.021583000198
2487,65,396,36,2,3,0.0123819997534
2488,287,388,8,2,3,0.0117939999327
2489,78,290,15,2,3,0.00454499991611
2490,124,229,4,2,2,0.00331500009634
2491,6,214,743,2,3,0.0126679996029
2492,350,351,5,2,2,0.018015999347
2493,440,439,4,2,2,0.0227889996022
2494,407,280,5,2,3,0.0097409998998
2495,147,140,16,3,2,0.0263170003891
2496,240,219,10,3,2,0.0272679999471
2497,3,337,220,2,2,0.00436499994248
2498,308,422,3,2,2,0.0114099998027
2499,287,327,1,3,2,0.00484200008214
