,input_size_h,input_size_w,channels,filter_count,filter_size,stride,runtime
7430,53,8,20,5,2,2,0.000946999993175
7431,8,33,53,137,6,2,0.0393170006573
7432,13,33,33,13,2,2,0.00149499997497
7433,137,33,5,219,8,2,0.119171001017
7434,137,137,137,8,2,1,0.774523019791
7435,137,8,20,5,4,1,0.0251240003854
7436,137,13,85,5,4,2,0.0423349998891
7437,5,137,53,85,2,2,0.00734299980104
7438,53,219,20,53,10,2,0.67668402195
7439,5,33,3,13,2,2,0.000265999988187
7440,85,13,33,53,6,2,0.0384860001504
7441,137,137,3,33,10,2,0.153367996216
7442,33,33,8,3,2,2,0.000882000022102
7443,13,20,53,13,10,2,0.0162870008498
7444,20,137,8,3,4,2,0.00718900002539
7445,85,8,85,85,2,2,0.0126820001751
7446,8,53,85,3,2,2,0.00310699990951
7447,13,53,85,8,10,2,0.0509710013866
7448,13,13,3,85,6,2,0.00158100004774
7449,53,85,351,13,2,1,0.519520998001
7450,13,85,137,85,8,2,0.289582997561
7451,53,20,219,13,2,1,0.0771289989352
7452,33,33,219,219,8,1,3.86101698875
7453,219,20,3,20,8,2,0.0176229998469
7454,8,53,3,53,2,2,0.000826000003144
7455,85,219,20,33,6,2,0.357816010714
7456,8,5,5,33,2,2,0.000273000012385
7457,20,5,5,33,2,1,0.000623999978416
7458,13,33,53,3,10,1,0.0619059987366
7459,8,33,20,33,6,1,0.0140030002221
7460,137,219,8,3,2,1,0.0746269971132
7461,219,13,85,53,6,2,0.229057997465
7462,33,13,13,3,8,2,0.00402399990708
7463,53,33,20,13,8,1,0.147871002555
7464,85,20,137,13,8,1,0.884590029716
7465,53,137,219,5,2,2,0.122519001365
7466,33,13,13,5,2,1,0.00196700007655
7467,20,137,3,137,6,1,0.0817210003734
7468,20,53,137,33,4,1,0.243016004562
7469,8,85,20,8,2,1,0.00428699981421
7470,137,20,85,3,6,2,0.13496799767
7471,219,137,8,8,8,1,1.0857809782
7472,219,13,33,219,10,1,1.44387900829
7473,8,5,53,8,2,2,0.000449000013759
7474,219,85,85,219,4,2,2.16592001915
7475,137,13,351,219,4,1,3.13486289978
7476,5,8,219,5,4,2,0.00500799994916
7477,33,85,3,219,10,1,0.243852004409
7478,219,8,33,13,2,2,0.00583600020036
7479,8,8,3,33,2,1,0.000425000005635
7480,13,20,33,219,10,2,0.0741240009665
7481,8,5,5,3,4,2,0.000250999990385
7482,20,33,5,8,6,2,0.00231599994004
7483,53,53,33,5,6,1,0.223915994167
7484,3,219,13,13,2,1,0.00268699997105
7485,8,20,33,137,2,1,0.00697600003332
7486,20,8,85,53,4,1,0.0301319994032
7487,20,85,85,8,6,2,0.0873520001769
7488,53,85,20,8,6,1,0.225980997086
7489,137,33,53,13,10,1,1.49814200401
7490,53,8,53,219,4,2,0.0440540015697
7491,219,20,85,20,6,1,1.00652897358
7492,33,85,33,85,10,2,0.309870004654
7493,13,53,5,8,10,1,0.0112429996952
7494,13,3,8,8,2,2,0.000224000003072
7495,20,219,53,5,2,1,0.071506999433
7496,33,33,3,5,10,1,0.0168520007282
7497,20,20,85,8,10,2,0.0405960008502
7498,3,85,53,219,2,2,0.00737700005993
7499,53,219,219,8,6,2,1.59829497337
7500,219,219,33,219,6,1,19.1248188019
7501,219,219,351,13,6,1,49.6456184387
7502,53,5,85,53,4,2,0.0151429995894
7503,33,85,8,8,4,1,0.029851000756
7504,219,33,219,85,2,1,1.10167002678
7505,33,85,219,13,10,1,3.76010990143
7506,53,13,3,5,8,2,0.00176100002136
7507,137,8,33,53,4,2,0.0226450003684
7508,53,5,33,5,2,2,0.000823999987915
7509,85,13,13,53,4,2,0.00885600037873
7510,53,85,3,20,2,2,0.00306500005536
7511,219,219,20,53,8,1,7.93248605728
7512,219,219,351,20,10,1,140.306747437
7513,53,137,13,20,4,2,0.0386609993875
7514,13,219,351,3,6,2,0.493454992771
7515,20,137,351,137,8,1,10.6048116684
7516,5,33,13,53,2,1,0.00180199998431
7517,8,20,351,137,2,2,0.0285069998354
7518,5,8,219,3,4,2,0.00416600005701
7519,219,219,3,13,4,1,0.236463993788
7520,137,219,85,137,6,2,5.33614492416
7521,13,33,33,33,4,2,0.00699299992993
7522,137,85,8,13,2,2,0.0111100003123
7523,33,85,137,137,8,2,1.24205803871
7524,5,137,219,33,4,2,0.0604460015893
7525,137,13,351,53,6,2,0.609820008278
7526,13,8,5,3,2,1,0.000367000000551
7527,85,20,85,3,2,2,0.0112469997257
7528,20,3,53,219,2,1,0.00698800012469
7529,53,5,53,85,4,2,0.0136709995568
7530,53,20,8,85,10,1,0.0923260003328
7531,13,53,5,53,8,1,0.0195749998093
7532,85,20,137,5,8,2,0.210823997855
7533,137,219,8,53,6,1,1.22730195522
7534,137,33,219,53,6,2,1.08507394791
7535,219,53,5,53,8,2,0.123219996691
7536,219,53,20,137,8,2,0.799512982368
7537,137,137,33,8,2,2,0.0508849993348
7538,33,53,53,53,4,1,0.200742006302
7539,20,137,137,85,10,1,4.05502510071
7540,85,219,219,137,4,2,3.8639550209
7541,5,53,33,13,4,1,0.0104449996725
7542,20,137,3,5,8,1,0.0326449982822
7543,85,8,219,33,4,2,0.0699509978294
7544,85,33,8,219,2,1,0.0744619965553
7545,13,20,137,85,10,2,0.132661998272
7546,219,137,5,137,4,2,0.215899005532
7547,137,13,8,8,10,1,0.0500460006297
7548,137,33,5,33,2,2,0.00536799989641
7549,3,3,85,5,2,2,0.000526999996509
7550,13,219,85,53,6,1,0.886739015579
7551,137,85,53,219,6,1,7.15932798386
7552,33,20,8,53,4,1,0.0135810002685
7553,85,219,53,3,6,1,2.42267608643
7554,219,85,33,3,6,2,0.380293995142
7555,85,33,219,53,6,1,2.59326100349
7556,85,20,219,8,4,2,0.114266999066
7557,8,5,53,137,4,2,0.00997100025415
7558,137,5,351,53,4,2,0.123363003135
7559,8,5,85,137,2,2,0.00436600018293
7560,20,33,3,85,6,2,0.00421500019729
7561,33,33,351,85,4,2,0.283753991127
7562,85,13,5,8,4,1,0.0073379999958
7563,20,219,8,137,10,2,0.155755996704
7564,137,33,351,219,4,1,8.28959369659
7565,20,85,85,219,6,1,1.48543095589
7566,13,53,8,219,2,1,0.0176049992442
7567,219,20,3,5,10,2,0.0186020005494
7568,5,13,33,8,4,2,0.00100899999961
7569,219,5,13,3,2,2,0.00112300005276
7570,219,53,3,20,6,1,0.121339999139
7571,219,219,3,85,2,2,0.102006003261
7572,219,219,137,13,10,2,12.786231041
7573,85,219,5,13,4,2,0.0363430008292
7574,137,53,33,33,2,1,0.120968997478
7575,85,137,13,13,2,2,0.016188999638
7576,13,219,3,85,8,2,0.018261000514
7577,85,8,137,20,4,1,0.12128700316
7578,85,53,137,53,2,1,0.338297992945
7579,219,137,351,85,2,2,1.83895897865
7580,20,20,8,85,2,1,0.00471800006926
7581,85,85,137,53,8,2,1.89443099499
7582,219,137,219,53,6,1,30.3055210114
7583,33,219,20,20,10,2,0.252265006304
7584,219,13,8,85,8,2,0.0436739996076
7585,137,219,351,8,6,1,27.163690567
7586,20,219,351,5,10,2,1.960490942
7587,33,53,13,13,8,1,0.0979019999504
7588,8,53,219,13,6,2,0.0607939995825
7589,219,219,85,5,6,2,2.63501906395
7590,33,20,13,13,4,1,0.0126280002296
7591,33,5,20,8,4,2,0.00131800002418
7592,13,85,20,219,2,1,0.0444349981844
7593,3,8,13,85,2,1,0.000743000011425
7594,53,33,351,33,6,1,2.0925860405
7595,53,137,137,8,4,2,0.293844997883
7596,5,137,3,20,4,1,0.0035069999285
7597,13,13,3,53,10,1,0.00267599988729
7598,5,33,3,13,4,2,0.000407000014093
7599,85,8,33,53,6,2,0.024728000164
7600,137,20,33,3,4,2,0.0273800007999
7601,5,20,3,3,4,1,0.000495999993291
7602,137,85,219,53,8,1,19.5611000061
7603,219,33,3,219,10,1,0.6557289958
7604,8,219,33,8,4,1,0.0644470006227
7605,5,20,85,8,4,2,0.00342700001784
7606,8,8,351,53,6,2,0.0661180019379
7607,5,5,5,219,4,2,0.00162999995518
7608,20,20,53,3,8,2,0.0176439993083
7609,8,85,351,3,6,1,0.377278000116
7610,3,33,351,137,2,2,0.0199420005083
7611,20,13,8,85,8,1,0.0138189997524
7612,20,137,3,5,6,1,0.0211169999093
7613,8,13,53,137,2,2,0.00308499997482
7614,13,33,219,8,8,2,0.0711370036006
7615,53,219,33,33,2,1,0.194370001554
7616,85,85,20,137,2,2,0.0521599985659
7617,85,53,3,3,4,2,0.0045560002327
7618,5,53,5,13,2,2,0.000396999996156
7619,137,20,5,20,2,1,0.00897900015116
7620,53,219,53,5,8,1,2.57227993011
7621,137,33,351,33,2,1,0.673973977566
7622,137,20,137,3,8,1,1.23151397705
7623,5,137,85,33,4,2,0.0242640003562
7624,85,13,8,3,2,1,0.00286099989899
7625,13,219,8,219,8,2,0.0883940011263
7626,85,13,20,137,4,2,0.0248169992119
7627,13,219,5,5,8,1,0.0447730012238
7628,85,137,33,137,6,1,3.16642808914
7629,20,33,13,53,10,2,0.0212810002267
7630,5,33,85,137,2,1,0.0152759999037
7631,33,33,351,33,8,2,0.524142980576
7632,53,33,219,85,4,2,0.272201985121
7633,219,85,85,137,4,1,6.01920795441
7634,85,8,219,137,4,2,0.162579998374
7635,85,8,20,33,6,1,0.0354919992387
7636,5,13,53,33,4,1,0.00621799984947
7637,13,85,5,53,10,2,0.0102800000459
7638,13,8,219,219,6,1,0.263866990805
7639,53,20,13,3,4,1,0.0166989993304
7640,20,137,53,13,2,1,0.0524669997394
7641,13,137,13,33,6,1,0.0762230008841
7642,13,13,33,219,4,2,0.0129760000855
7643,3,219,8,33,2,1,0.00287099997513
7644,8,8,137,13,6,1,0.0183749999851
7645,13,219,85,8,8,1,0.701111018658
7646,8,33,85,20,4,2,0.0106279999018
7647,33,85,5,137,2,1,0.0417019985616
7648,53,8,33,13,6,1,0.0267019998282
7649,85,53,13,85,8,2,0.151308000088
7650,53,53,5,33,4,1,0.0313850007951
7651,53,85,53,33,6,2,0.222483992577
7652,13,13,53,20,6,1,0.0208870004863
7653,85,219,13,137,4,2,0.272136002779
7654,13,3,351,219,2,1,0.0282039996237
7655,85,20,33,219,10,1,1.17174005508
7656,53,13,53,20,2,1,0.0141209997237
7657,53,8,85,20,4,1,0.0476920008659
7658,219,137,219,53,4,2,3.50119495392
7659,85,8,85,20,4,1,0.0745309963822
7660,85,85,219,20,2,2,0.145651996136
7661,20,13,3,85,8,1,0.00568899977952
7662,219,219,20,219,10,2,7.67753982544
7663,53,85,351,53,8,2,2.8931620121
7664,13,137,33,53,6,2,0.058368999511
7665,3,219,53,8,2,2,0.00226199999452
7666,13,13,20,3,2,2,0.000436000002082
7667,20,53,219,5,8,2,0.205514997244
7668,5,137,137,3,4,2,0.0225930009037
7669,8,13,3,137,6,1,0.00303900009021
7670,137,13,219,13,4,1,0.491028994322
7671,13,8,13,33,6,2,0.0023199999705
7672,53,5,85,137,4,2,0.0307749994099
7673,8,33,137,8,2,1,0.0103890001774
7674,33,13,33,219,2,1,0.0252700001001
7675,219,33,13,20,2,2,0.0114679997787
7676,13,53,3,137,8,1,0.0229039993137
7677,219,85,8,13,4,1,0.216281995177
7678,219,33,219,3,2,1,0.441974014044
7679,137,20,85,8,2,1,0.0729219987988
7680,8,33,8,5,4,1,0.00261300010607
7681,3,53,351,137,2,1,0.048385001719
7682,20,5,20,3,4,1,0.00224200007506
7683,137,137,219,137,8,1,56.9250221252
7684,8,33,137,85,4,2,0.037868000567
7685,137,20,85,5,10,1,1.06115603447
7686,53,13,5,20,2,1,0.00230800011195
7687,5,137,5,5,4,2,0.00113500002772
7688,219,219,20,20,8,1,5.28561019897
7689,137,20,85,20,2,1,0.0873489975929
7690,3,20,5,219,2,2,0.000729000021238
7691,20,85,8,219,4,2,0.0267489999533
7692,137,219,137,20,8,1,22.1104488373
7693,33,8,85,33,2,2,0.00375299993902
7694,137,219,351,5,8,1,46.5577354431
7695,20,5,20,13,2,1,0.000892999989446
7696,3,33,8,8,2,1,0.00042100000428
7697,33,85,33,219,2,2,0.0423870012164
7698,85,53,13,53,10,2,0.165875002742
7699,219,13,219,8,8,2,0.455356001854
7700,13,20,85,85,4,2,0.0202140007168
7701,137,33,5,219,6,2,0.0785000026226
7702,13,13,137,20,10,2,0.0344670005143
7703,3,219,137,13,2,2,0.00626000016928
7704,13,137,5,20,6,1,0.0257830005139
7705,3,53,33,5,2,1,0.00139700004365
7706,3,3,33,3,2,2,0.00024900000426
7707,137,8,53,53,6,1,0.179515004158
7708,219,53,8,8,6,2,0.0643009990454
7709,137,85,5,20,2,1,0.0381910018623
7710,5,8,8,13,2,2,0.000247999996645
7711,137,219,53,20,10,1,12.9531345367
7712,33,33,33,8,10,1,0.170451998711
7713,137,13,137,85,8,2,0.43743699789
7714,85,8,20,20,6,2,0.0100170001388
7715,85,219,351,20,8,1,34.301776886
7716,5,8,8,5,2,1,0.000306000001729
7717,33,137,137,33,6,2,0.555037975311
7718,85,85,5,20,8,1,0.195702001452
7719,20,137,85,13,2,2,0.0219340007752
7720,85,219,85,33,8,1,10.0761375427
7721,3,53,33,3,2,2,0.000531000026967
7722,219,20,219,53,8,1,5.97304487228
7723,8,8,351,13,2,2,0.00403500022367
7724,33,85,33,5,4,2,0.0282019991428
7725,33,5,85,13,2,1,0.00455200020224
7726,33,53,8,85,4,1,0.0491690002382
7727,13,85,8,8,10,2,0.00805800035596
7728,85,33,20,20,8,1,0.268590986729
7729,13,20,3,8,10,1,0.0023499999661
7730,53,53,219,85,10,1,8.15812015533
7731,219,219,13,13,6,2,0.469539999962
7732,33,85,3,33,6,2,0.00950499996543
7733,33,20,3,137,6,2,0.00607099989429
7734,13,219,3,20,10,2,0.0104710003361
7735,5,5,33,13,4,1,0.00173100002576
7736,85,219,33,85,2,2,0.134172007442
7737,137,219,351,85,4,2,7.19617795944
7738,33,33,13,8,10,1,0.0683439970016
7739,33,85,13,8,6,2,0.023484999314
7740,33,5,3,137,2,2,0.000738999980967
7741,20,85,5,85,2,2,0.00444999989122
7742,33,5,3,3,2,2,0.000228000004427
7743,85,219,3,13,6,1,0.18281699717
7744,5,5,3,20,2,2,0.000216999993427
7745,33,53,13,219,6,2,0.0722339972854
7746,20,85,20,8,4,2,0.0114900004119
7747,20,8,13,5,4,2,0.000975999981165
7748,219,137,33,85,10,1,15.6885185242
7749,85,20,351,20,4,2,0.215936005116
7750,219,13,219,8,10,2,0.542946994305
7751,13,8,85,8,2,2,0.00107400002889
7752,219,85,351,85,8,1,66.0159301758
7753,137,5,20,13,4,2,0.00467499997467
7754,85,137,20,219,4,2,0.357116013765
7755,53,8,33,33,2,2,0.00228099990636
7756,20,20,20,53,10,1,0.0535399988294
7757,8,8,137,219,4,2,0.0469189994037
7758,53,137,20,5,2,1,0.0462259985507
7759,3,20,137,53,2,2,0.00314699998125
7760,137,13,219,85,8,1,2.62347388268
7761,53,13,351,20,4,1,0.320232987404
7762,33,219,85,3,6,2,0.35821801424
7763,20,85,20,137,6,2,0.0732040032744
7764,137,53,53,33,8,2,0.589340984821
7765,219,137,20,3,4,1,0.697722017765
7766,53,8,219,33,4,1,0.148658007383
7767,20,53,137,33,6,2,0.134705007076
7768,85,33,3,3,10,1,0.0487390011549
7769,137,219,85,13,10,2,4.90248203278
7770,33,8,137,20,6,2,0.0284969992936
7771,219,33,5,53,6,2,0.0475229993463
7772,85,33,13,3,6,1,0.086006000638
7773,137,20,20,5,6,2,0.0343579985201
7774,8,33,13,137,6,2,0.0101220002398
7775,20,13,5,20,6,2,0.00124699994922
7776,85,13,5,8,2,1,0.00241199997254
7777,20,219,5,13,6,1,0.0630720034242
7778,8,20,53,33,2,1,0.00423400010914
7779,3,53,5,85,2,2,0.000583000015467
7780,13,85,5,85,2,1,0.010542999953
7781,5,5,8,53,4,2,0.000771999999415
7782,137,20,33,219,2,2,0.0428769998252
7783,20,85,219,20,6,1,1.01465499401
7784,53,13,3,85,6,2,0.00396799994633
7785,8,20,13,219,4,1,0.0149349998683
7786,85,13,351,137,2,2,0.0964339971542
7787,85,85,33,3,2,1,0.069770000875
7788,53,20,219,219,8,1,3.53686404228
7789,8,85,351,219,6,1,1.96492505074
7790,20,33,3,137,10,2,0.0106109995395
7791,137,20,5,53,6,2,0.018347999081
7792,53,85,85,33,4,1,0.65367102623
7793,8,20,137,8,6,1,0.0363750010729
7794,33,219,3,8,8,2,0.0250540003181
7795,137,20,13,219,2,2,0.0240839999169
7796,13,85,8,20,4,1,0.0142200002447
7797,13,53,85,5,4,1,0.0655009970069
7798,3,85,3,219,2,2,0.00127699994482
7799,13,85,351,8,2,2,0.0281620007008
7800,33,33,33,137,4,1,0.149783998728
7801,20,33,53,20,8,1,0.130964994431
7802,219,20,8,85,2,2,0.0134829999879
7803,13,137,85,20,10,2,0.160597994924
7804,53,13,5,85,6,2,0.00603599986061
7805,53,33,5,5,6,2,0.00574399996549
7806,137,85,5,53,2,2,0.0200580004603
7807,219,53,53,219,4,1,3.40313601494
7808,3,53,5,53,2,1,0.000980000011623
7809,53,137,33,13,2,2,0.0239380002022
7810,53,8,219,13,2,1,0.0286410003901
7811,33,85,219,5,10,1,3.29198598862
7812,53,219,33,20,2,2,0.0407470017672
7813,137,8,33,5,6,1,0.0616010017693
7814,3,219,3,13,2,2,0.000440000003437
7815,5,53,85,3,4,1,0.0210980009288
7816,20,3,137,137,2,1,0.0114609999582
7817,53,33,5,219,8,2,0.0460840016603
7818,33,137,351,85,8,1,14.1853780746
7819,33,20,33,13,4,1,0.0293719992042
7820,33,8,53,20,2,1,0.00526200002059
7821,33,8,8,137,2,1,0.00442600017413
7822,53,20,33,3,4,2,0.0105609996244
7823,85,53,351,13,4,1,2.05477905273
7824,219,85,33,13,6,2,0.446963012218
7825,85,219,85,137,6,1,12.9143342972
7826,20,53,3,5,8,1,0.0119319995865
7827,137,13,351,33,6,1,1.87691402435
7828,13,5,3,13,2,1,0.000293999997666
7829,8,137,13,8,4,1,0.0170910004526
7830,20,20,3,219,4,1,0.0126139996573
7831,53,13,219,85,6,2,0.215735003352
7832,219,13,351,33,2,2,0.106190003455
7833,219,13,33,3,6,1,0.186055004597
7834,13,13,8,8,6,2,0.00112300005276
7835,5,33,137,5,4,2,0.00707799987867
7836,137,3,13,5,2,1,0.00144899997395
7837,137,20,53,13,8,2,0.157373994589
7838,33,85,8,8,2,1,0.00853899959475
7839,20,20,13,33,6,2,0.00562199996784
7840,137,20,3,3,6,2,0.00534699996933
7841,20,85,137,137,6,2,0.489053010941
7842,3,13,85,5,2,2,0.00065399997402
7843,53,53,20,13,10,1,0.36012300849
7844,33,85,5,33,8,1,0.0893170014024
7845,137,20,85,219,8,2,1.02786397934
7846,13,8,219,219,2,2,0.0174170006067
7847,53,137,351,85,4,1,6.85775279999
7848,219,219,219,20,6,1,32.9068260193
7849,13,33,3,13,10,2,0.00170300004538
7850,8,137,5,20,2,1,0.00351299997419
7851,53,219,8,5,10,2,0.149296998978
7852,53,13,219,53,10,1,0.866481006145
7853,20,219,20,5,2,1,0.0276960004121
7854,8,5,33,3,2,1,0.000529000011738
7855,53,13,219,33,8,2,0.175701007247
7856,5,20,53,219,4,1,0.0382720008492
7857,33,219,351,33,2,1,1.08577895164
7858,53,137,8,137,8,1,0.815456986427
7859,33,33,13,33,8,1,0.0760229974985
7860,33,219,219,5,4,2,0.456725001335
7861,219,33,13,219,6,2,0.289620995522
7862,33,219,219,53,4,1,3.26976394653
7863,8,5,85,33,4,2,0.00509000010788
7864,8,53,351,33,4,1,0.237136006355
7865,20,219,8,53,10,2,0.0877960026264
7866,20,33,5,20,6,1,0.00982099957764
7867,13,13,5,137,4,1,0.0047889999114
7868,53,13,351,85,10,2,0.626681983471
7869,53,13,53,85,6,2,0.0534510016441
7870,20,85,219,219,4,2,0.546123981476
7871,13,85,219,8,4,2,0.0677910000086
7872,20,33,33,8,8,2,0.0201820004731
7873,5,13,20,13,4,1,0.00188100000378
7874,53,3,3,3,2,2,0.000226999996812
7875,33,53,351,20,8,1,2.70306110382
7876,137,33,33,3,6,2,0.0875310003757
7877,219,13,13,8,10,1,0.126607000828
7878,85,219,8,85,10,1,2.36138796806
7879,3,5,20,33,2,1,0.000465999997687
7880,53,13,137,13,6,2,0.0578689984977
7881,8,8,13,20,4,2,0.000835000013467
7882,13,53,13,219,8,1,0.122675999999
7883,33,137,85,13,6,2,0.269125014544
7884,13,20,3,20,2,1,0.000782000017352
7885,5,53,13,137,4,2,0.00544699979946
7886,53,137,219,20,10,2,2.93854403496
7887,3,13,53,33,2,2,0.000908999994863
7888,85,33,137,13,8,2,0.432897001505
7889,8,53,33,5,4,2,0.00481399986893
7890,33,53,13,85,6,2,0.0357990004122
7891,53,137,13,85,2,1,0.109995000064
7892,20,13,219,20,6,2,0.0453639999032
7893,33,85,85,85,8,1,2.1536719799
7894,8,5,20,219,2,2,0.00170200003777
7895,20,8,351,137,4,2,0.106550000608
7896,53,5,13,20,4,2,0.00161200005095
7897,33,85,219,85,4,2,0.42495700717
7898,33,8,5,33,2,1,0.00130300002638
7899,3,219,219,8,2,2,0.00835600029677
7900,5,137,33,5,4,1,0.0229800008237
7901,85,33,219,8,4,2,0.179104998708
7902,85,8,351,8,4,1,0.250088989735
7903,13,13,219,13,10,2,0.0458530001342
7904,33,33,13,8,10,2,0.0179590005428
7905,85,33,137,85,8,2,0.891120016575
7906,53,137,219,219,2,2,0.572885990143
7907,8,13,351,33,4,1,0.0608960017562
7908,85,85,5,8,10,2,0.0614250004292
7909,53,33,53,33,10,1,0.714150011539
7910,13,219,3,137,8,2,0.025631999597
7911,13,33,53,85,4,2,0.0184530001134
7912,53,53,351,33,8,1,5.5910987854
7913,137,20,53,137,6,1,1.06823396683
7914,13,20,33,33,4,2,0.00486999982968
7915,33,53,20,219,2,2,0.0194310005754
7916,5,137,219,20,4,1,0.181031003594
7917,33,219,33,8,10,2,0.342633992434
7918,33,219,3,20,6,1,0.0741949975491
7919,3,13,53,33,2,1,0.00120499997865
7920,219,85,3,219,4,2,0.148573994637
7921,85,53,20,53,2,2,0.0166909992695
7922,137,219,20,219,6,2,1.86628699303
7923,33,20,85,85,6,1,0.28909599781
7924,13,20,85,53,4,2,0.0148109998554
7925,13,53,3,13,10,1,0.008066999726
7926,8,85,351,20,2,1,0.0772249996662
7927,20,33,85,219,4,1,0.30495300889
7928,33,85,13,219,6,2,0.116134002805
7929,8,85,13,3,6,2,0.00467099994421
7930,219,33,351,53,2,1,1.33329105377
7931,33,8,33,8,2,1,0.00278900004923
7932,137,137,33,33,10,2,1.55018794537
7933,219,219,351,3,10,1,111.578285217
7934,137,20,20,33,10,1,0.378006011248
7935,13,33,13,137,4,2,0.00740499980748
7936,53,219,85,219,10,2,7.04977178574
7937,3,137,53,13,2,2,0.00182400003541
7938,53,219,8,33,8,2,0.151420995593
7939,3,8,53,85,2,2,0.00176599994302
7940,33,20,351,13,4,2,0.0848430022597
7941,137,219,8,5,6,1,0.633574008942
7942,20,85,219,53,10,1,3.02163910866
7943,13,137,137,85,8,2,0.436677992344
7944,137,8,53,3,6,2,0.0282600000501
7945,85,53,5,3,8,1,0.0917970016599
7946,13,20,85,8,4,2,0.00712799979374
7947,219,85,53,5,4,2,0.291914999485
7948,53,8,13,20,4,1,0.0082019995898
7949,219,85,351,219,10,1,194.281967163
7950,13,13,53,53,2,2,0.00189700000919
7951,20,13,137,5,4,2,0.0112589998171
7952,137,8,53,3,2,2,0.00473499996588
7953,13,8,33,85,6,1,0.0184879992157
7954,53,13,219,33,2,1,0.0632790029049
7955,219,219,351,8,8,1,75.9502105713
7956,85,33,8,3,4,1,0.0270140003413
7957,137,137,13,85,10,2,0.986939013004
7958,33,13,5,33,2,2,0.000682000012603
7959,33,219,85,33,6,2,0.548232018948
7960,53,137,3,53,10,1,0.265504986048
7961,3,219,8,85,2,2,0.00173000001814
7962,219,53,85,20,10,1,7.39046192169
7963,33,53,137,20,8,1,1.0743149519
7964,219,20,351,219,2,2,0.551460027695
7965,137,13,3,20,8,1,0.0219209995121
7966,3,53,13,20,2,1,0.000915999989957
7967,5,137,351,20,2,1,0.0729039981961
7968,219,20,5,53,2,2,0.00757999997586
7969,8,85,13,85,2,1,0.00970300007612
7970,85,219,33,53,2,2,0.0995220020413
7971,137,33,13,137,2,2,0.0260639991611
7972,219,219,20,5,4,1,1.13607704639
7973,137,5,13,85,4,2,0.00719300005585
7974,85,8,53,137,4,1,0.132280007005
7975,13,219,85,85,6,2,0.301638007164
7976,85,20,137,8,10,1,1.04435396194
7977,8,13,3,85,6,1,0.00211800006218
7978,13,219,137,53,6,1,1.42461299896
7979,20,20,85,33,6,1,0.103848002851
7980,13,8,3,8,4,2,0.000325000000885
7981,137,13,3,33,6,1,0.02024500072
7982,53,53,20,3,4,1,0.0660559982061
7983,219,20,13,8,8,1,0.204164996743
7984,13,13,351,53,2,2,0.0112039996311
7985,137,219,5,20,2,1,0.0986090004444
7986,13,33,53,219,6,1,0.219436004758
7987,3,85,20,53,2,2,0.00113600003533
7988,137,137,33,3,4,2,0.178081005812
7989,3,33,13,3,2,1,0.000476999994135
7990,20,13,3,5,8,2,0.000789000012446
7991,219,53,5,85,6,1,0.398708999157
7992,33,137,20,85,6,1,0.533206999302
7993,85,33,13,5,2,2,0.00325600011274
7994,137,53,53,219,2,1,0.608124017715
7995,219,85,33,53,6,1,2.85396695137
7996,85,20,33,20,6,1,0.158654004335
7997,33,85,33,13,4,1,0.127599999309
7998,13,20,33,219,4,1,0.0527440011501
7999,5,33,351,8,2,2,0.00493399985135
8000,20,8,13,219,4,1,0.01523800008
8001,137,8,85,85,2,2,0.0203660000116
8002,20,137,137,219,8,1,5.92429876328
8003,3,85,5,13,2,1,0.000702999997884
8004,53,33,33,137,4,2,0.0618960000575
8005,33,20,137,33,2,1,0.0402369983494
8006,20,20,33,8,4,2,0.00482399994507
8007,13,13,219,3,8,1,0.0746169984341
8008,53,33,351,5,4,2,0.175769001245
8009,8,8,8,8,6,1,0.00109200004954
8010,85,219,20,5,6,2,0.241642996669
8011,13,85,33,85,6,2,0.0514440014958
8012,219,5,85,5,4,2,0.0233309995383
8013,137,20,53,3,6,2,0.0849229991436
8014,85,85,5,85,8,2,0.102833002806
8015,219,20,33,8,4,1,0.170638993382
8016,219,85,85,13,6,1,4.56491994858
8017,137,219,33,3,8,1,4.25536108017
8018,85,33,5,20,10,2,0.0251139998436
8019,8,137,20,219,4,1,0.125346004963
8020,3,20,5,20,2,1,0.000367000000551
8021,219,20,53,33,6,1,0.786058008671
8022,13,137,351,53,10,2,1.03289496899
8023,20,20,137,33,2,1,0.0249729994684
8024,219,13,20,53,10,1,0.352786004543
8025,8,20,5,5,6,1,0.00157600000966
8026,13,53,5,137,6,1,0.028328999877
8027,53,137,219,33,4,1,2.70538401604
8028,3,8,33,85,2,1,0.00145900005009
8029,219,8,53,20,2,1,0.0347109995782
8030,13,13,53,33,10,1,0.031275998801
8031,5,3,85,53,2,1,0.00190100003965
8032,8,20,8,137,2,2,0.00124899996445
8033,33,33,5,85,8,2,0.0144300004467
8034,219,85,219,13,8,1,19.9910964966
8035,219,33,8,53,4,1,0.14584800601
8036,137,13,53,219,4,1,0.509118974209
8037,137,53,85,5,8,1,2.56440496445
8038,219,219,85,5,10,1,28.003692627
8039,33,85,219,53,4,2,0.323314011097
8040,13,219,33,53,4,2,0.051750998944
8041,85,33,5,53,6,1,0.0712030008435
8042,85,85,8,137,8,2,0.212973996997
8043,20,8,3,219,4,1,0.00521200010553
8044,137,13,8,137,6,1,0.109955996275
8045,85,33,53,20,4,2,0.0540050007403
8046,53,219,219,8,8,2,2.68734407425
8047,20,8,3,85,4,1,0.00244499999098
8048,8,33,85,3,6,2,0.011545999907
