,input_size_h,input_size_w,channels,filter_count,filter_size,stride,runtime
2580,20,53,5,33,10,1,0.0269639994949
2581,33,53,5,85,6,2,0.0114550003782
2582,53,33,5,137,6,1,0.0605610013008
2583,33,5,137,219,2,2,0.0113829998299
2584,13,219,33,137,4,1,0.273690998554
2585,219,13,85,5,6,1,0.368544995785
2586,8,85,85,5,2,2,0.0036549998913
2587,13,137,13,20,8,1,0.0626489967108
2588,85,13,351,20,6,1,0.725135028362
2589,137,13,85,3,10,2,0.0929519981146
2590,219,20,20,219,6,2,0.19148799777
2591,33,3,85,33,2,2,0.00131099997088
2592,13,85,13,219,2,2,0.00700900005177
2593,8,33,85,5,4,1,0.017990000546
2594,33,137,5,8,4,2,0.00589000014588
2595,137,53,53,5,2,2,0.0239470005035
2596,5,85,33,219,2,2,0.00508899986744
2597,20,20,85,137,8,2,0.100934997201
2598,5,13,351,3,2,2,0.0015419999836
2599,219,13,5,3,6,1,0.0236200001091
2600,137,85,20,53,2,2,0.0328290015459
2601,13,219,3,219,2,2,0.0105670001358
2602,137,137,53,13,4,1,0.998009979725
2603,20,20,219,85,2,2,0.0160009991378
2604,219,13,20,13,8,2,0.0362230017781
2605,13,53,53,33,4,2,0.0124329999089
2606,20,3,351,13,2,2,0.0023199999705
2607,13,53,13,3,4,2,0.00208200002089
2608,3,85,351,33,2,1,0.0213699992746
2609,20,53,33,137,8,1,0.291474997997
2610,219,20,5,219,4,2,0.0360659994185
2611,13,85,3,33,2,2,0.000889000017196
2612,85,33,351,137,8,2,2.37696909904
2613,137,33,8,13,6,2,0.0208139996976
2614,137,8,5,33,4,2,0.00260200002231
2615,219,219,3,5,6,1,0.29902100563
2616,33,13,20,53,4,2,0.004226999823
2617,33,137,351,5,6,1,2.82180094719
2618,219,137,33,33,4,1,1.33235800266
2619,20,219,20,3,2,2,0.00550100021064
2620,13,219,33,219,6,2,0.176650002599
2621,5,8,351,33,2,1,0.00622599991038
2622,85,33,137,137,8,1,3.52570700645
2623,33,33,20,53,8,1,0.108053997159
2624,8,53,5,219,4,2,0.00440199999139
2625,137,85,5,3,8,2,0.0490019991994
2626,33,137,53,85,6,2,0.261792004108
2627,85,53,351,13,6,2,0.841615021229
2628,20,85,351,8,4,1,0.504068017006
2629,219,137,53,8,8,2,1.35021603107
2630,13,33,219,85,4,2,0.0536310002208
2631,219,53,351,20,2,1,1.09718501568
2632,33,8,85,219,4,1,0.0941009968519
2633,85,20,85,33,4,1,0.183412998915
2634,33,219,20,13,8,2,0.124113000929
2635,13,85,8,137,10,2,0.0231129992753
2636,5,5,8,33,2,1,0.000280000007479
2637,53,20,3,20,10,1,0.0139469997957
2638,20,20,8,5,6,1,0.00529500003904
2639,33,219,33,8,2,2,0.0153769999743
2640,3,8,351,5,2,2,0.00139600003604
2641,20,219,5,53,8,1,0.123520001769
2642,20,53,5,85,2,1,0.00772000011057
2643,85,33,219,3,6,2,0.264885991812
2644,8,8,219,53,4,2,0.0168360006064
2645,219,13,219,13,2,1,0.149278998375
2646,33,8,33,33,4,1,0.0112880002707
2647,53,33,13,8,8,2,0.0166900008917
2648,53,8,137,13,6,1,0.0807150006294
2649,20,219,219,85,4,1,1.88685798645
2650,219,219,137,219,10,2,39.2251434326
2651,20,137,351,33,2,2,0.0825069993734
2652,53,85,5,20,6,1,0.0560359992087
2653,53,13,13,53,2,1,0.00543900020421
2654,219,137,33,5,4,1,0.878724992275
2655,13,137,13,8,2,2,0.00162400002591
2656,53,33,53,20,4,2,0.0255410000682
2657,137,13,3,13,4,1,0.00656699994579
2658,3,13,20,85,2,1,0.000755999993999
2659,8,3,13,20,2,1,0.00027200000477
2660,85,137,5,5,2,1,0.0164289996028
2661,137,13,5,53,6,1,0.0294279996306
2662,5,53,3,13,4,2,0.000387000007322
2663,20,85,5,219,4,2,0.0145399998873
2664,13,85,13,53,2,2,0.00231699994765
2665,85,85,5,137,6,2,0.0731140002608
2666,219,5,351,3,2,2,0.0173560008407
2667,13,137,20,5,10,1,0.089322000742
2668,13,33,8,5,6,2,0.00166900001932
2669,8,137,85,33,4,2,0.0331659987569
2670,5,13,351,8,4,2,0.00663799978793
2671,137,33,85,33,10,2,0.60471200943
2672,85,33,5,8,2,1,0.00452899979427
2673,85,20,5,85,8,1,0.0578100010753
2674,219,53,33,219,10,2,2.09015989304
2675,33,219,137,13,10,2,1.20379495621
2676,85,13,351,53,8,1,1.49445295334
2677,8,20,137,33,6,2,0.0216390006244
2678,219,85,5,20,6,1,0.2386379987
2679,33,8,85,85,4,1,0.0469329990447
2680,85,13,53,5,2,2,0.00349900010042
2681,33,20,137,33,8,2,0.0967610031366
2682,85,8,219,5,6,1,0.182836994529
2683,137,8,85,20,2,2,0.00730900000781
2684,85,33,351,3,2,2,0.0522180013359
2685,33,219,351,20,2,2,0.170230999589
2686,33,20,219,33,4,2,0.0524399988353
2687,85,85,33,137,4,1,0.719784021378
2688,13,8,219,85,6,2,0.0544699989259
2689,53,53,3,53,2,2,0.00306400004774
2690,85,53,137,219,6,2,1.36616003513
2691,137,219,219,137,10,1,106.231689453
2692,53,13,8,53,8,2,0.00631600013003
2693,85,137,5,219,6,2,0.156339004636
2694,20,53,85,3,2,1,0.0202050004154
2695,33,5,351,219,2,2,0.0278360005468
2696,20,137,33,33,8,1,0.352560013533
2697,53,53,20,13,4,1,0.0598060004413
2698,53,219,219,5,2,1,0.554229974747
2699,85,85,3,85,6,2,0.033082999289
2700,3,13,219,5,2,1,0.00170799996704
2701,33,5,351,53,4,1,0.0858040004969
2702,53,20,85,3,4,2,0.0197960007936
2703,5,13,137,53,4,1,0.0150060001761
2704,33,219,3,20,4,2,0.00804699957371
2705,5,33,33,3,4,1,0.0040830001235
2706,13,13,33,85,4,2,0.00525100016966
2707,13,5,33,13,4,1,0.00297700008377
2708,8,13,85,20,4,1,0.00903999991715
2709,85,137,13,20,10,1,0.896427989006
2710,137,219,13,219,4,2,0.465328007936
2711,137,13,5,5,8,1,0.0208810009062
2712,85,33,13,219,8,1,0.51425498724
2713,53,219,85,85,2,1,0.560530006886
2714,219,53,137,3,10,1,7.10345983505
2715,13,20,351,53,2,1,0.0353030003607
2716,20,85,351,8,8,2,0.40884500742
2717,33,33,85,3,6,1,0.151583999395
2718,219,137,13,137,8,1,4.33127784729
2719,20,85,53,85,6,1,0.364982992411
2720,13,33,53,33,8,1,0.0673789978027
2721,219,13,3,8,8,2,0.00540299993008
2722,33,13,3,53,10,2,0.00238800002262
2723,219,20,85,219,2,1,0.40829500556
2724,20,20,85,8,2,1,0.0077999997884
2725,85,8,3,20,6,2,0.00134399998933
2726,13,219,8,5,6,1,0.0380420014262
2727,33,20,351,3,4,2,0.0500059984624
2728,85,5,219,5,4,1,0.0746399983764
2729,20,13,351,33,4,2,0.0355719998479
2730,13,33,219,33,10,2,0.116641998291
2731,137,53,33,85,4,1,0.534492015839
2732,53,33,8,33,8,2,0.0155149996281
2733,219,33,8,20,8,1,0.21437600255
2734,137,53,351,53,2,2,0.25784599781
2735,85,219,33,53,4,1,1.01810097694
2736,219,137,137,3,8,1,13.1418352127
2737,3,33,219,137,2,2,0.00954299978912
2738,13,13,137,219,4,2,0.0373219996691
2739,137,137,13,20,2,2,0.0223399996758
2740,20,20,8,137,4,1,0.0119350003079
2741,53,137,13,85,6,2,0.111891999841
2742,33,219,5,3,10,2,0.0391350015998
2743,85,137,5,13,2,2,0.00608200021088
2744,8,219,85,5,2,2,0.00932700000703
2745,13,53,53,3,2,1,0.00799799989909
2746,53,137,8,8,10,1,0.2735440135
2747,85,8,137,13,2,2,0.00655000004917
2748,13,85,33,20,10,1,0.107092000544
2749,33,8,20,85,2,2,0.00149599998258
2750,85,5,20,5,2,1,0.00185100000817
2751,33,33,137,8,10,2,0.14065900445
2752,13,53,85,219,2,1,0.0650790035725
2753,137,20,351,137,10,1,10.7079925537
2754,53,137,20,20,4,1,0.161776006222
2755,33,137,13,3,2,1,0.0133750000969
2756,8,13,351,20,4,2,0.0141230002046
2757,33,20,137,219,10,1,1.33012294769
2758,85,5,33,20,2,1,0.00368000008166
2759,219,137,219,219,2,1,6.84508800507
2760,85,33,219,33,6,2,0.411143004894
2761,85,85,13,8,8,1,0.307776987553
2762,20,85,13,8,10,2,0.0209430009127
2763,5,53,137,20,4,2,0.0107009997591
2764,20,5,13,137,2,2,0.000859999970999
2765,13,219,53,3,2,2,0.00850600004196
2766,53,219,5,33,8,1,0.287012010813
2767,8,8,3,53,2,2,0.000257999985479
2768,219,33,3,53,10,1,0.184020996094
2769,20,33,33,53,4,2,0.0107869999483
2770,13,137,20,20,6,1,0.0693460032344
2771,8,33,3,137,6,2,0.00208100001328
2772,137,20,8,219,6,1,0.198596999049
2773,8,3,8,5,2,2,0.00017499999376
2774,13,20,8,8,2,1,0.000677999982145
2775,5,20,5,20,4,2,0.000364000006812
2776,53,219,20,53,6,2,0.203997001052
2777,219,13,33,3,6,2,0.0353190004826
2778,85,5,20,5,2,2,0.000606000015978
2779,33,85,53,85,6,2,0.173436999321
2780,5,53,33,85,4,1,0.0179469995201
2781,219,85,85,85,6,1,7.02561807632
2782,85,53,137,13,6,1,1.27045595646
2783,85,137,5,8,8,2,0.0513539984822
2784,219,85,85,3,8,1,4.95104598999
2785,137,13,8,219,10,1,0.173729002476
2786,8,8,53,8,2,2,0.000460000010207
2787,8,8,85,137,6,1,0.0384019985795
2788,13,20,3,5,6,1,0.00132499996107
2789,33,219,5,53,2,2,0.00913800019771
2790,33,219,20,53,10,2,0.282862991095
2791,33,219,20,33,8,1,0.635268986225
2792,137,33,85,85,8,2,0.664272010326
2793,33,137,219,33,8,1,4.19915723801
2794,8,219,3,8,4,2,0.00162899994757
2795,20,8,219,8,4,1,0.0286400001496
2796,5,85,33,8,4,1,0.0107330000028
2797,20,219,53,85,6,1,0.917002022266
2798,3,219,5,33,2,1,0.00170300004538
2799,219,13,3,13,6,1,0.0176589991897
2800,33,13,5,219,10,2,0.0117859998718
2801,20,53,137,85,4,2,0.0876810029149
2802,85,85,219,137,10,1,23.5271530151
2803,8,85,53,5,6,2,0.0145359998569
2804,85,20,33,137,10,1,0.624849021435
2805,85,85,351,8,10,1,11.8997764587
2806,5,219,137,8,4,2,0.0287679992616
2807,53,8,3,33,2,2,0.000464999990072
2808,137,85,13,137,2,1,0.193276003003
2809,53,20,5,137,8,1,0.0488959997892
2810,85,53,3,137,2,2,0.0112829999998
2811,33,33,85,20,6,2,0.049226000905
2812,85,5,5,137,2,1,0.00403100019321
2813,137,137,351,20,4,2,1.75395703316
2814,85,137,20,3,2,1,0.0521509982646
2815,53,219,20,13,6,1,0.499395012856
2816,8,85,13,8,2,2,0.000754999986384
2817,20,8,137,13,4,1,0.0208119992167
2818,219,8,53,137,4,2,0.0753289982677
2819,13,13,20,33,6,2,0.00316999992356
2820,5,53,85,85,2,1,0.0121579999104
2821,53,20,351,13,2,2,0.0245760008693
2822,85,33,5,53,10,1,0.118547998369
2823,13,20,137,20,4,2,0.0109789995477
2824,85,137,33,219,10,2,2.15810108185
2825,20,20,3,53,2,2,0.000592999975197
2826,20,219,5,3,2,2,0.00162999995518
2827,137,33,13,13,2,2,0.00471000000834
2828,219,85,137,3,2,2,0.138018995523
2829,13,13,33,20,10,1,0.0108270002529
2830,137,13,33,219,4,2,0.0652410015464
2831,3,13,53,20,2,2,0.00047200001427
2832,137,33,5,53,2,1,0.0226440001279
2833,13,13,5,8,4,2,0.00034900000901
2834,85,219,3,85,2,2,0.0297909993678
2835,33,53,5,137,10,2,0.0322059988976
2836,85,137,13,8,4,1,0.14738099277
2837,5,53,53,53,4,1,0.0207269992679
2838,8,85,137,3,2,2,0.00545400008559
2839,20,85,85,219,8,1,1.70678305626
2840,85,85,137,137,10,2,3.75345301628
2841,33,219,33,137,8,1,2.27987599373
2842,13,20,13,13,4,2,0.00112499995157
2843,219,137,33,3,10,1,4.82529211044
2844,13,8,53,5,4,1,0.00456100003794
2845,85,85,5,85,2,2,0.0135070001706
2846,20,53,219,137,6,1,1.24155902863
2847,13,13,13,85,4,2,0.00197499990463
2848,3,53,85,33,2,1,0.00394400022924
2849,137,137,8,137,10,2,0.633280992508
2850,33,33,53,5,10,2,0.0532299987972
2851,85,53,219,53,10,2,2.03366994858
2852,53,53,20,137,6,1,0.339807003736
2853,53,13,3,13,10,2,0.00185799994506
2854,3,5,53,13,2,2,0.000361999991583
2855,53,137,351,219,2,1,2.57573199272
2856,5,3,85,85,2,1,0.00204900000244
2857,8,13,3,20,4,2,0.000293999997666
2858,219,137,351,85,6,2,11.782119751
2859,20,137,85,3,10,1,0.76499402523
2860,20,8,137,8,2,2,0.00180800003
2861,53,219,3,5,8,2,0.0304199997336
2862,20,137,8,85,10,1,0.188022002578
2863,3,137,351,85,2,1,0.0564970001578
2864,85,5,53,53,2,1,0.00876300036907
2865,85,53,219,219,4,1,3.90378594398
2866,20,219,351,53,6,1,4.60826015472
2867,53,33,351,3,6,2,0.256009995937
2868,85,53,3,3,2,1,0.00388299999759
2869,137,13,13,137,6,2,0.0342869982123
2870,219,53,13,53,8,1,0.875777006149
2871,13,85,5,3,6,2,0.00235900003463
2872,20,137,137,3,10,1,1.24274897575
2873,53,13,8,219,4,2,0.00815400015563
2874,13,85,33,20,8,1,0.0964709967375
2875,33,137,20,219,6,2,0.20076200366
2876,85,219,351,20,10,1,38.6754455566
2877,20,5,20,8,2,1,0.000584999972489
2878,53,219,13,219,10,1,3.3096010685
2879,219,20,219,85,8,1,5.88923883438
2880,13,20,351,137,6,2,0.190246000886
2881,219,137,5,137,4,1,0.637721002102
2882,33,3,85,20,2,2,0.000976999988779
2883,13,85,33,8,6,2,0.0146540002897
2884,3,8,8,3,2,2,0.000159999995958
2885,33,53,85,53,8,1,0.74910402298
2886,13,53,219,85,8,1,0.732366979122
2887,219,85,85,3,10,2,1.88418495655
2888,137,20,351,33,6,1,2.35674190521
2889,20,5,13,5,4,1,0.00120499997865
2890,5,137,351,8,4,1,0.186496004462
2891,33,20,137,219,4,2,0.116994999349
2892,20,20,33,13,2,1,0.00367700005881
2893,85,219,137,53,2,1,1.04750597477
2894,13,33,53,33,2,1,0.00814200006425
2895,137,8,13,5,4,2,0.00370700005442
2896,13,53,3,53,8,1,0.00923599954695
2897,219,137,85,5,6,1,4.90214300156
2898,219,53,219,33,10,1,17.3013591766
2899,85,8,33,13,2,2,0.00181499996688
2900,8,5,53,5,2,1,0.000602999993134
2901,5,8,351,137,4,1,0.0697159990668
2902,137,85,20,20,10,2,0.346134990454
2903,53,137,219,13,8,1,5.5729432106
2904,13,20,8,20,2,2,0.000368000008166
2905,53,53,85,53,8,2,0.322701007128
2906,5,5,351,137,2,1,0.0150760002434
2907,20,53,85,137,4,1,0.254153996706
2908,3,3,219,8,2,1,0.000941000005696
2909,8,5,20,5,2,2,0.000211000005947
2910,20,13,3,219,4,1,0.00602000020444
2911,3,3,8,5,2,1,0.000161999996635
2912,137,53,33,5,10,1,1.09909296036
2913,8,219,351,20,4,1,0.592356979847
2914,13,137,53,20,8,2,0.0625540018082
2915,53,20,219,13,10,2,0.244066998363
2916,137,33,33,8,10,2,0.162928000093
2917,219,53,351,137,8,1,40.4776725769
2918,137,8,8,8,4,2,0.00242100004107
2919,5,53,3,3,2,2,0.000201999995625
2920,3,137,3,53,2,1,0.0013269999763
2921,33,53,137,3,8,2,0.158050999045
2922,85,20,219,13,2,1,0.0934400036931
2923,219,137,53,5,4,2,0.362976998091
2924,13,3,137,13,2,1,0.00138000003062
2925,137,33,351,5,8,1,4.58000707626
2926,219,137,351,219,8,1,157.77482605
2927,8,5,351,85,4,2,0.0330020003021
2928,137,8,8,20,2,2,0.00147999997716
2929,219,8,5,3,2,1,0.0024530000519
2930,13,33,53,20,4,2,0.00638299994171
2931,13,85,13,85,10,1,0.0870260000229
2932,5,20,53,5,4,1,0.00433399993926
2933,219,85,8,20,4,1,0.185427993536
2934,137,13,219,13,10,1,1.09596598148
2935,137,3,8,85,2,1,0.00268699997105
2936,85,20,85,5,8,1,0.371215999126
2937,85,13,20,20,8,2,0.0154729997739
2938,13,13,8,3,10,2,0.000842000008561
2939,13,3,219,13,2,1,0.00209400011227
2940,53,53,8,3,6,2,0.0108920000494
2941,20,8,5,137,6,2,0.0025349999778
2942,13,20,53,8,6,2,0.00608700001612
2943,137,20,219,5,8,1,1.54997599125
2944,137,5,33,85,4,2,0.0124869998544
2945,5,5,13,53,4,2,0.000857000006363
2946,219,85,219,8,4,2,0.905905008316
2947,20,137,5,219,10,1,0.237599998713
2948,53,137,137,5,10,2,1.14790904522
2949,85,219,8,33,10,2,0.278010010719
2950,20,13,33,5,8,1,0.0148999998346
2951,5,8,137,219,2,1,0.0112020000815
2952,53,53,85,8,6,2,0.111126996577
2953,20,5,13,85,2,2,0.000610999995843
2954,8,33,351,85,6,2,0.130127996206
2955,85,33,85,20,8,1,0.820515990257
2956,13,13,33,20,6,2,0.003795000026
2957,13,20,53,20,2,1,0.00391800003126
2958,33,33,5,13,10,2,0.00621500005946
2959,85,85,53,8,2,1,0.0893770009279
2960,85,8,5,137,4,1,0.0132600003853
2961,13,85,5,8,2,2,0.000556999992114
2962,85,5,33,8,4,1,0.0107399998233
2963,8,8,137,5,6,1,0.0141289997846
2964,137,85,85,8,4,2,0.222762003541
2965,33,33,33,3,2,2,0.00213999999687
2966,219,13,20,8,6,1,0.091069996357
2967,53,8,33,85,6,2,0.017893999815
2968,5,85,13,5,4,2,0.0012450000504
2969,20,219,8,219,4,1,0.189747005701
2970,20,5,53,53,4,1,0.0092650000006
2971,13,85,137,8,2,2,0.00841099955142
2972,85,20,3,3,2,2,0.000500000023749
2973,219,5,85,3,4,2,0.0166490003467
2974,219,20,5,219,10,2,0.106691002846
2975,53,33,3,33,4,1,0.0101680001244
2976,53,3,53,20,2,1,0.00201299996115
2977,5,85,85,219,2,1,0.0363800004125
2978,8,53,13,137,4,1,0.0177420005202
2979,8,13,13,85,6,2,0.00337100005709
2980,8,5,5,137,4,1,0.00132999999914
2981,33,85,85,137,8,1,2.19923305511
2982,13,8,8,33,6,1,0.00207499996759
2983,33,85,53,137,8,1,1.37440502644
2984,5,85,8,219,2,1,0.00736499996856
2985,20,53,351,3,6,2,0.155112996697
2986,33,219,219,8,8,2,1.17557704449
2987,219,219,85,85,2,2,0.576335012913
2988,33,20,137,5,8,2,0.0594430007041
2989,13,3,85,5,2,1,0.000768999976572
2990,5,13,5,85,2,1,0.000553000019863
2991,33,85,137,3,6,2,0.165631994605
2992,13,3,53,8,2,1,0.000506000011228
2993,33,219,33,8,6,1,0.434908002615
2994,85,85,351,3,2,1,0.529573976994
2995,53,5,3,13,2,2,0.000230999998166
2996,219,13,8,85,8,1,0.123225003481
2997,219,8,5,33,4,1,0.0134859997779
2998,53,8,13,5,6,1,0.00708900019526
2999,5,137,3,3,4,1,0.00172299996484
3000,13,137,33,53,2,2,0.00706500001252
3001,20,53,8,8,2,1,0.00248500006273
3002,13,8,219,137,6,2,0.08143799752
3003,53,33,53,53,8,1,0.461874008179
3004,137,53,137,5,10,2,1.14386200905
3005,53,53,3,5,8,2,0.00699499994516
3006,13,33,137,53,10,1,0.235697999597
3007,13,219,85,85,2,1,0.130160003901
3008,137,20,53,3,8,1,0.370442986488
3009,219,85,8,219,2,2,0.0939889997244
3010,20,85,53,3,4,1,0.0748580023646
3011,53,20,8,3,4,1,0.00769599992782
3012,219,137,137,33,6,1,11.5895767212
3013,219,20,8,137,6,1,0.218380004168
3014,33,20,13,53,10,2,0.0162060000002
3015,8,8,85,33,2,2,0.00135899998713
3016,5,219,85,33,2,2,0.00745799997821
3017,85,3,20,8,2,2,0.000407000014093
3018,20,33,20,5,6,2,0.00607800018042
3019,219,137,3,8,10,2,0.121233001351
3020,13,85,8,85,4,2,0.0058320001699
3021,5,85,219,5,4,1,0.066234998405
3022,13,5,3,85,2,2,0.000266999995802
3023,53,219,3,20,8,1,0.147296994925
3024,3,137,5,137,2,1,0.00336700002663
3025,13,219,5,219,6,2,0.0322359986603
3026,13,5,20,33,4,1,0.0019490000559
3027,33,85,85,137,2,2,0.0482780002058
3028,53,219,5,53,10,1,0.518328011036
3029,219,137,219,8,6,1,12.7123823166
3030,5,33,33,219,4,2,0.0107880001888
3031,33,13,20,3,10,1,0.0174780003726
3032,33,20,8,13,2,1,0.00190200004727
3033,53,137,219,85,2,2,0.212844997644
3034,20,13,8,13,10,1,0.00494799995795
3035,20,85,53,53,10,1,0.549588024616
3036,219,53,85,137,8,2,2.49876689911
3037,13,137,20,13,10,1,0.100813999772
3038,219,33,3,137,4,1,0.113297998905
3039,33,33,219,33,6,1,0.59004098177
3040,5,33,53,20,2,2,0.000877999991644
3041,137,53,53,33,6,2,0.268837988377
3042,13,53,5,3,8,2,0.00198399997316
3043,33,85,20,3,10,1,0.218683004379
3044,85,33,137,53,6,1,1.23306798935
3045,13,13,137,85,4,2,0.0172710008919
3046,33,85,85,5,10,1,0.962378025055
3047,13,5,351,8,4,2,0.00645599979907
3048,5,20,351,219,2,2,0.0234609991312
3049,85,33,13,8,8,1,0.108016997576
3050,137,137,5,219,8,2,0.405690997839
3051,137,20,20,8,2,1,0.0139189995825
3052,20,3,53,5,2,2,0.000341000006301
3053,8,13,13,5,2,1,0.000429000006989
3054,219,33,53,5,4,1,0.342624992132
3055,219,85,13,3,6,1,0.444348990917
3056,137,33,5,20,2,2,0.00295299990103
3057,33,85,20,85,8,1,0.387513011694
3058,13,219,351,3,10,1,2.37480211258
3059,137,33,219,137,4,2,0.699658989906
3060,53,8,8,219,4,2,0.00614999979734
3061,53,85,13,53,6,2,0.053463999182
3062,8,137,219,5,2,1,0.0494240000844
3063,8,85,351,20,6,2,0.122548997402
3064,5,13,3,137,2,2,0.000329000002239
3065,219,20,53,20,4,1,0.241940006614
3066,137,85,20,53,4,1,0.405478000641
3067,20,219,33,8,2,1,0.0341439992189
3068,20,33,8,85,4,1,0.0137639995664
3069,85,219,20,137,2,1,0.403719991446
3070,137,137,3,3,2,1,0.0156679991633
3071,33,137,8,33,10,2,0.0604920014739
3072,33,137,13,3,4,2,0.0138459997252
3073,13,137,53,53,4,1,0.154092997313
3074,53,13,137,85,6,2,0.101623997092
3075,20,8,33,13,6,1,0.00779900001362
3076,53,33,5,53,10,1,0.0655890032649
3077,13,33,13,5,2,1,0.00141799997073
3078,5,137,351,20,2,2,0.0150920003653
3079,219,85,85,33,10,1,11.3463783264
3080,219,85,20,33,6,2,0.26854801178
3081,137,33,85,137,10,2,1.3309930563
3082,13,33,3,13,6,1,0.00255999993533
3083,8,137,219,5,4,2,0.0550380013883
3084,33,33,13,33,6,2,0.0101659996435
3085,5,219,85,20,4,2,0.0218540001661
3086,219,85,3,85,4,2,0.0505460016429
3087,33,219,8,53,2,1,0.0449710004032
3088,33,20,53,5,8,1,0.0896800011396
3089,13,20,351,85,8,1,0.415713995695
3090,137,33,33,33,10,1,0.919494986534
3091,20,219,13,53,8,2,0.0769319981337
3092,137,85,8,20,8,1,0.37179800868
3093,53,219,53,33,4,2,0.20570500195
3094,85,20,351,13,10,2,0.634141027927
3095,219,53,137,5,2,1,0.350923001766
3096,219,20,53,8,4,1,0.200425997376
3097,53,219,20,20,8,1,0.884979009628
3098,33,53,5,219,8,2,0.0342690013349
3099,53,85,20,137,4,1,0.282543987036
3100,20,219,3,219,4,2,0.0278089996427
3101,53,33,351,5,10,2,0.599794983864
3102,53,13,85,20,4,2,0.0156479999423
3103,33,219,351,3,8,2,1.80840194225
3104,85,219,3,3,10,1,0.269787013531
3105,33,33,351,33,8,1,1.47762596607
3106,5,5,33,85,2,2,0.000830999983009
3107,20,13,13,8,2,1,0.000965000013821
3108,8,20,8,20,4,1,0.00166299997363
3109,8,20,5,5,2,2,0.000207999997656
3110,137,13,53,33,10,2,0.0935010015965
3111,3,53,351,8,2,1,0.00934400036931
3112,137,219,5,20,4,1,0.192135006189
3113,33,33,53,137,4,2,0.047704000026
3114,13,5,137,20,2,1,0.00242500007153
3115,53,20,219,137,8,1,1.83859801292
3116,219,33,351,85,2,2,0.336540997028
3117,5,53,351,33,4,1,0.106303997338
3118,8,20,219,219,4,2,0.0759619995952
3119,13,33,33,3,10,2,0.00853300001472
3120,219,219,351,85,4,1,34.3406181335
3121,8,8,137,219,2,2,0.00927700009197
3122,33,219,137,3,8,2,0.706502974033
3123,20,53,3,53,10,1,0.0212779995054
3124,53,20,219,3,6,1,0.362843990326
3125,53,85,85,33,8,2,0.431277990341
3126,53,219,20,13,4,2,0.0630789995193
3127,8,53,219,53,4,1,0.14892500639
3128,53,8,351,33,6,2,0.109955996275
3129,20,13,33,33,4,2,0.00358600006439
3130,33,20,219,5,10,1,0.425233989954
3131,13,137,85,33,8,1,0.473738998175
3132,20,85,85,85,8,1,0.863370001316
3133,20,13,33,20,6,1,0.01523500029
3134,85,8,33,33,6,1,0.0433590002358
3135,13,85,53,20,8,1,0.151126995683
3136,8,85,5,5,2,1,0.00103399995714
3137,20,8,85,33,6,2,0.0133809996769
3138,53,8,8,20,4,2,0.00131299998611
3139,85,85,137,20,8,1,3.77677893639
3140,8,219,3,13,2,2,0.00084799999604
3141,3,20,85,13,2,1,0.00137399998493
3142,13,85,20,13,8,2,0.0142529997975
3143,137,5,5,219,2,2,0.00267999991775
3144,13,85,53,219,6,2,0.125049993396
3145,20,20,219,13,2,1,0.0216049998999
3146,33,3,5,137,2,1,0.00101100001484
3147,13,85,53,53,2,2,0.00674499990419
3148,85,13,13,219,4,2,0.0181910004467
3149,53,137,8,13,10,1,0.306111991405
3150,219,8,3,5,4,2,0.00153600005433
3151,33,85,3,5,6,2,0.00430299993604
3152,137,85,219,8,4,2,0.566694974899
3153,5,137,5,3,2,1,0.000854999991134
3154,20,219,5,3,6,2,0.0105710001662
3155,53,137,85,20,10,2,0.858910024166
3156,53,219,13,13,6,1,0.327311992645
3157,85,20,3,137,6,2,0.0106720002368
3158,33,8,5,137,2,1,0.00276100006886
3159,137,219,53,3,2,2,0.0882650017738
3160,33,53,219,13,6,2,0.193553999066
3161,85,33,85,3,2,2,0.0135239996016
3162,20,33,8,20,2,1,0.00222999998368
3163,13,13,53,33,6,1,0.0193760003895
3164,85,137,33,85,6,1,1.72234594822
3165,53,53,33,20,8,2,0.0850469991565
3166,33,85,13,85,8,2,0.0668959990144
3167,53,219,53,137,8,1,6.21266222
3168,8,8,351,13,2,1,0.00610700016841
3169,13,3,33,219,2,1,0.00230899988674
3170,33,13,20,3,4,1,0.0073060002178
3171,33,53,137,53,8,1,1.19696199894
3172,33,219,20,8,4,1,0.131344005466
3173,85,8,219,20,4,2,0.041903000325
3174,85,137,351,20,4,1,4.28281021118
3175,20,53,33,3,2,1,0.00796199962497
3176,53,33,351,13,6,1,1.19760203362
3177,13,13,351,8,2,1,0.0121510000899
3178,33,8,8,5,4,1,0.00197599991225
3179,137,53,137,219,6,2,2.14232492447
3180,219,20,8,219,8,1,0.451604992151
3181,219,5,33,33,4,1,0.0412270016968
3182,20,137,137,137,6,1,2.02549409866
3183,137,219,5,13,8,1,0.586881995201
3184,137,137,33,20,2,2,0.0477700009942
3185,20,219,5,85,6,2,0.0286860000342
3186,85,20,33,53,2,2,0.00721599999815
3187,8,20,33,137,4,1,0.0177400000393
3188,219,85,85,53,4,1,2.5250389576
3189,219,3,351,20,2,1,0.043639998883
3190,85,3,351,53,2,1,0.0267309993505
3191,33,85,33,33,10,1,0.552547991276
3192,33,8,219,13,4,1,0.0529000014067
3193,8,13,137,85,2,2,0.00377400009893
3194,20,5,8,33,4,1,0.00131800002418
3195,8,137,3,219,4,1,0.0240170005709
3196,219,137,8,137,4,2,0.233159005642
3197,53,85,53,5,4,1,0.208587005734
