,input_size_h,input_size_w,channels,filter_count,filter_size,stride,runtime
1250,13,20,53,219,2,2,0.0047800000757
1251,33,85,5,33,10,1,0.0734080001712
1252,33,219,53,33,4,1,0.399848997593
1253,85,33,53,13,8,1,0.394277006388
1254,53,5,33,13,4,1,0.00650200014934
1255,20,85,351,33,6,1,1.18532502651
1256,20,8,3,53,2,1,0.000586999987718
1257,33,137,20,5,2,1,0.0174599997699
1258,85,13,13,5,8,2,0.0065379999578
1259,33,219,351,137,10,2,7.05226612091
1260,219,20,351,85,8,1,7.59836101532
1261,53,53,85,13,2,1,0.0512409992516
1262,5,33,13,13,2,2,0.000266999995802
1263,219,219,3,5,8,2,0.103597998619
1264,20,33,5,13,10,2,0.00295999995433
1265,33,33,33,13,4,1,0.0303310006857
1266,13,8,33,13,4,1,0.00273999990895
1267,85,20,5,13,2,2,0.000812000012957
1268,137,85,219,5,4,2,0.474730998278
1269,20,219,8,137,8,1,0.253679007292
1270,85,53,85,85,2,1,0.173409998417
1271,53,13,3,33,2,2,0.000488999998197
1272,53,219,8,8,8,2,0.0630349963903
1273,5,33,351,8,4,1,0.0347429998219
1274,8,20,13,13,2,2,0.000285999994958
1275,20,53,85,85,10,1,0.558372974396
1276,33,8,3,53,4,1,0.00162899994757
1277,33,13,13,53,10,1,0.018551999703
1278,20,13,137,3,10,2,0.0166629999876
1279,13,33,137,53,2,1,0.0191500000656
1280,8,137,8,33,6,2,0.00483100023121
1281,85,20,219,8,6,2,0.135003998876
1282,219,8,85,219,2,1,0.126275002956
1283,85,13,8,219,10,1,0.0875400006771
1284,13,8,5,8,4,1,0.000487000012072
1285,33,13,85,33,4,2,0.0101429997012
1286,20,3,137,219,2,2,0.00644600018859
1287,219,20,20,13,2,2,0.00547000020742
1288,85,219,33,33,6,2,0.367253005505
1289,85,13,219,53,6,2,0.154615998268
1290,20,85,33,219,4,2,0.0536499992013
1291,137,8,219,53,2,2,0.0218219999224
1292,33,137,351,85,2,1,0.668034017086
1293,8,219,20,13,6,2,0.012748000212
1294,137,85,8,5,8,2,0.064806997776
1295,53,219,8,5,8,1,0.254108011723
1296,13,53,53,33,6,1,0.0664760023355
1297,53,13,5,219,4,1,0.0171109996736
1298,219,13,33,53,6,1,0.21706199646
1299,3,8,13,85,2,2,0.000354999996489
1300,13,13,137,53,8,2,0.0330669991672
1301,137,137,351,53,6,1,18.1438770294
1302,53,13,53,219,6,2,0.0686879977584
1303,85,20,219,219,6,1,2.31887793541
1304,53,85,3,85,6,2,0.0162199996412
1305,20,33,85,5,6,2,0.0197310000658
1306,219,8,85,53,2,2,0.0145549997687
1307,85,20,3,53,2,1,0.00558400014415
1308,53,137,85,53,4,1,0.793780982494
1309,219,13,137,219,10,1,3.60444688797
1310,13,137,5,33,2,1,0.00489899981767
1311,219,33,351,219,10,2,10.0749492645
1312,219,219,351,33,10,1,102.81137085
1313,85,85,5,8,4,2,0.00788700021803
1314,85,13,85,85,4,2,0.0396250002086
1315,137,219,13,13,2,2,0.0248589999974
1316,20,8,8,85,2,1,0.00118000002112
1317,137,53,137,219,4,2,0.816525995731
1318,53,53,13,8,10,1,0.143387004733
1319,53,219,13,53,10,1,1.03840398788
1320,8,219,8,13,2,2,0.00116300000809
1321,85,33,33,20,6,2,0.0425020009279
1322,5,5,3,8,2,2,0.000123999998323
1323,8,8,20,5,2,2,0.000205999996979
1324,20,33,219,53,4,2,0.0527609996498
1325,219,8,53,85,2,1,0.0415380001068
1326,33,13,219,13,4,2,0.0187299996614
1327,20,219,3,53,2,2,0.00388099998236
1328,137,85,8,53,4,2,0.0372929982841
1329,85,85,137,219,2,2,0.22508700192
1330,13,53,53,33,8,2,0.0250610001385
1331,33,13,3,8,10,2,0.000859999970999
1332,85,137,53,3,8,1,1.53963398933
1333,8,53,13,33,4,2,0.00204299995676
1334,85,8,13,13,4,2,0.00218200008385
1335,5,53,13,5,2,2,0.00027799999225
1336,137,20,219,137,2,1,0.345445007086
1337,53,33,137,5,2,2,0.0111910002306
1338,137,20,3,8,4,2,0.0019270000048
1339,8,13,3,219,4,1,0.00204199994914
1340,137,20,219,13,2,2,0.0328360013664
1341,20,137,33,8,4,2,0.0179699994624
1342,8,219,13,137,4,1,0.0563689991832
1343,53,85,33,219,6,2,0.268400013447
1344,137,219,33,13,4,1,0.83822697401
1345,5,219,219,8,4,1,0.141442000866
1346,85,3,33,20,2,1,0.00158399995416
1347,8,20,5,137,6,2,0.00208400003612
1348,219,85,219,219,4,2,3.33143997192
1349,85,53,3,33,2,1,0.0105130001903
1350,85,85,85,53,4,2,0.203222006559
1351,53,13,351,137,10,1,1.52593696117
1352,53,219,53,8,6,2,0.23684899509
1353,85,137,351,53,8,1,18.9968605042
1354,53,3,219,5,2,2,0.00162800005637
1355,33,13,53,33,6,2,0.0126299997792
1356,5,3,137,219,2,2,0.00601800018921
1357,85,8,53,5,2,2,0.00188600004185
1358,33,20,8,8,2,2,0.000442999997176
1359,33,53,5,5,2,1,0.00206100009382
1360,137,219,3,13,2,1,0.0436230003834
1361,33,85,33,85,4,2,0.0423760004342
1362,53,137,8,53,2,2,0.00916100014001
1363,85,13,20,137,6,1,0.0936589986086
1364,219,33,351,85,10,2,5.10910320282
1365,137,13,33,219,4,1,0.198688998818
1366,33,13,5,13,10,2,0.00163199997041
1367,5,53,5,53,4,1,0.00218200008385
1368,53,5,85,219,2,2,0.00795000046492
1369,33,219,351,137,4,2,1.43752098083
1370,33,85,33,219,6,2,0.167741000652
1371,33,219,5,8,4,2,0.00774300005287
1372,137,8,5,219,6,2,0.0110050002113
1373,33,33,53,33,2,2,0.00455000018701
1374,85,8,351,219,4,1,0.705479979515
1375,5,33,3,219,2,2,0.000646999978926
1376,85,13,219,5,8,1,0.408769011497
1377,33,219,8,8,2,1,0.0128480000421
1378,137,137,3,13,10,1,0.270125001669
1379,219,219,13,53,6,2,0.466462999582
1380,20,13,8,13,10,2,0.00160900002811
1381,5,8,33,20,4,2,0.000869999988936
1382,137,13,137,33,4,1,0.240673005581
1383,219,53,3,20,4,2,0.0104919997975
1384,219,13,53,3,4,1,0.0986839979887
1385,219,85,5,13,10,2,0.125389993191
1386,219,20,137,33,6,1,1.18943297863
1387,8,8,33,33,6,2,0.00260600005277
1388,137,13,8,3,10,2,0.00723400013521
1389,85,5,33,3,2,1,0.00217600003816
1390,5,5,351,3,2,2,0.000875000027008
1391,8,5,33,85,4,1,0.003795000026
1392,137,33,53,85,4,1,0.405537009239
1393,85,8,3,20,6,1,0.00305099994875
1394,53,5,33,3,2,1,0.00143399997614
1395,219,53,33,85,2,2,0.0505379997194
1396,33,3,219,13,2,1,0.00367900007404
1397,13,137,13,219,6,2,0.0394739992917
1398,137,219,33,137,4,2,0.607985019684
1399,13,85,85,219,8,1,0.757966995239
1400,219,137,13,137,4,2,0.260412991047
1401,53,5,351,53,4,2,0.0368830002844
1402,219,53,137,219,4,1,5.13642501831
1403,85,20,33,13,4,2,0.0122689995915
1404,5,219,33,219,2,1,0.0333530008793
1405,33,85,13,53,10,2,0.0720510035753
1406,33,219,53,219,10,2,1.53881204128
1407,85,137,33,85,6,2,0.355576992035
1408,137,8,3,53,4,1,0.00626000016928
1409,219,53,85,137,10,2,3.01610589027
1410,137,85,351,33,2,2,0.272881001234
1411,8,219,20,33,6,2,0.0166340004653
1412,33,85,5,3,4,1,0.0104459999129
1413,13,33,13,85,8,1,0.0233950000256
1414,53,137,137,20,4,2,0.220088005066
1415,219,20,53,33,6,2,0.126804992557
1416,53,137,8,3,4,1,0.0424030013382
1417,219,137,5,219,8,2,0.53768402338
1418,3,8,219,20,2,1,0.00173000001814
1419,137,53,351,137,6,2,3.09369301796
1420,137,53,137,85,6,2,0.896309971809
1421,137,33,351,5,10,2,1.35149502754
1422,85,137,5,8,8,1,0.158519998193
1423,219,53,20,219,6,2,0.423460990191
1424,33,20,33,20,8,2,0.0148949995637
1425,85,53,219,85,10,2,2.11045098305
1426,53,219,13,3,2,2,0.00734400004148
1427,137,85,351,33,4,2,1.07473397255
1428,137,8,5,8,6,2,0.00198099995032
1429,219,3,13,3,2,1,0.00122099998407
1430,85,85,53,137,6,1,1.87032401562
1431,20,13,33,33,4,1,0.00891400035471
1432,20,8,351,13,4,1,0.0422849990427
1433,33,33,85,13,10,2,0.079879000783
1434,13,219,53,20,8,1,0.332518011332
1435,53,219,20,53,4,1,0.319561988115
1436,5,3,33,8,2,2,0.000190000006114
1437,85,137,85,13,6,1,1.70950305462
1438,137,53,351,85,2,2,0.275294005871
1439,219,53,13,5,8,1,0.387014001608
1440,13,13,53,85,10,2,0.0246500000358
1441,219,219,33,3,8,2,1.04339802265
1442,13,8,3,20,2,1,0.000280000007479
1443,137,20,33,33,2,2,0.00750199984759
1444,5,53,137,8,2,2,0.00177800003439
1445,53,13,5,5,2,2,0.000302000000374
1446,8,13,3,53,4,1,0.000708999985363
1447,33,219,53,33,6,1,0.818152010441
1448,219,137,137,13,4,2,0.829109013081
1449,33,137,219,13,2,2,0.0518039986491
1450,33,85,219,8,2,1,0.110477998853
1451,13,20,351,33,2,1,0.0225520003587
1452,219,53,53,13,6,1,1.07037699223
1453,5,20,53,5,4,2,0.00129499996547
1454,137,137,351,13,2,1,1.34203600883
1455,8,53,8,137,4,2,0.00331300008111
1456,53,8,33,8,6,1,0.014132999815
1457,53,20,219,33,2,2,0.0168140009046
1458,33,219,85,33,6,1,1.33147704601
1459,33,20,3,53,6,2,0.00186600000598
1460,20,85,219,3,4,2,0.0643389970064
1461,33,5,5,53,2,1,0.000694999995176
1462,5,53,137,5,2,2,0.00172800000291
1463,13,13,351,8,10,2,0.0335169993341
1464,85,20,33,13,8,1,0.13358399272
1465,33,53,13,20,10,2,0.0227710008621
1466,20,137,20,33,6,2,0.0311489999294
1467,53,20,3,20,4,2,0.00108299998101
1468,5,53,33,85,4,2,0.00514600006863
1469,5,85,3,53,2,1,0.00127100001555
1470,53,219,351,5,6,2,1.55269694328
1471,219,5,53,20,4,1,0.0428019985557
1472,20,33,137,53,8,2,0.0976080000401
1473,13,33,8,3,2,1,0.000734000001103
1474,3,20,20,33,2,1,0.000500999973156
1475,5,137,5,5,4,1,0.00234099989757
1476,85,85,3,13,6,1,0.0548419989645
1477,219,20,33,137,10,1,1.31775605679
1478,13,5,13,219,2,1,0.001408000011
1479,53,20,20,219,4,2,0.0227690003812
1480,85,137,20,85,10,2,0.541519999504
1481,53,8,85,85,4,1,0.0579829998314
1482,20,85,13,3,4,2,0.00424800021574
1483,8,219,20,20,2,1,0.00862799957395
1484,13,33,85,33,4,1,0.036292001605
1485,137,20,53,33,2,1,0.04225499928
1486,13,137,5,219,2,1,0.0240579992533
1487,20,5,20,5,2,2,0.000218000001041
1488,33,85,13,219,2,2,0.0143130002543
1489,219,137,351,8,6,1,16.7143707275
1490,13,13,351,33,8,1,0.139980003238
1491,13,3,85,219,2,1,0.00450399983674
1492,33,20,3,3,10,2,0.00147899996955
1493,33,13,3,3,10,1,0.00231399992481
1494,53,13,53,8,4,1,0.0252400003374
1495,5,137,351,85,2,1,0.0885849967599
1496,219,85,33,5,4,2,0.113900996745
1497,53,5,351,3,4,2,0.0144920004532
1498,20,20,219,5,8,1,0.143906995654
1499,3,137,53,85,2,2,0.00264799990691
1500,8,3,13,53,2,1,0.000338000012562
1501,219,137,20,85,4,1,1.11024594307
1502,85,33,5,219,10,1,0.240220993757
1503,13,20,137,53,4,2,0.0144020002335
1504,53,85,351,13,2,2,0.081482000649
1505,13,219,137,137,10,1,2.54287600517
1506,85,33,13,5,10,1,0.123264998198
1507,219,20,53,13,6,2,0.0969209969044
1508,33,85,13,3,2,2,0.00183500000276
1509,137,5,3,33,4,2,0.000820000015665
1510,85,85,219,219,8,2,4.67437696457
1511,85,53,137,20,2,1,0.136180996895
1512,33,219,53,219,4,2,0.323635995388
1513,53,20,3,13,6,2,0.00159400003031
1514,219,53,5,20,4,1,0.0599620006979
1515,53,53,3,33,2,2,0.00169399997685
1516,219,53,351,33,10,1,22.2700328827
1517,33,13,5,33,8,1,0.00575099978596
1518,20,85,33,137,6,1,0.251419991255
1519,8,137,53,3,2,1,0.00996599998325
1520,53,137,13,219,10,1,1.64763104916
1521,5,8,20,13,2,2,0.000201999995625
1522,20,219,5,8,2,2,0.0016009999672
1523,219,13,137,5,8,2,0.178753003478
1524,53,3,3,219,2,2,0.000589000002947
1525,219,20,5,85,10,1,0.155469998717
1526,13,53,85,5,8,2,0.0248530004174
1527,8,33,351,53,6,1,0.179444998503
1528,20,219,219,3,6,2,0.339015990496
1529,53,85,13,33,2,2,0.0056170001626
1530,33,33,3,137,10,2,0.010495999828
1531,85,13,85,53,4,2,0.0302310008556
1532,13,137,219,5,2,2,0.0170230008662
1533,8,53,351,13,4,1,0.10610999912
1534,5,85,13,3,2,1,0.000973000016529
1535,137,85,5,5,2,2,0.00351199996658
1536,137,33,53,137,4,2,0.143745005131
1537,33,13,3,3,4,1,0.001007999992
1538,219,219,3,85,8,1,1.05930900574
1539,20,85,85,219,10,1,1.82182204723
1540,13,20,33,5,2,2,0.000536000006832
1541,137,33,5,219,2,1,0.063313998282
1542,20,219,13,137,4,2,0.0405910015106
1543,85,8,53,13,2,2,0.00221300008707
1544,13,20,219,85,8,1,0.206962004304
1545,33,85,13,20,2,1,0.0104430001229
1546,85,53,53,33,6,2,0.134703993797
1547,13,20,219,8,10,2,0.0328969992697
1548,13,137,85,8,2,2,0.00709100021049
1549,137,13,20,85,8,2,0.0391680002213
1550,219,53,85,20,4,2,0.22808599472
1551,137,219,351,3,6,1,15.7260704041
1552,8,5,5,137,4,2,0.000707999977749
1553,33,13,53,8,6,1,0.0260809995234
1554,85,13,219,33,4,1,0.240777999163
1555,137,85,33,219,4,1,1.3402479887
1556,13,33,85,33,6,2,0.0207209996879
1557,219,13,20,5,6,1,0.0742930024862
1558,20,53,20,85,2,2,0.00582299986854
1559,20,33,20,53,8,1,0.0463129989803
1560,13,219,137,53,6,2,0.223139002919
1561,13,85,13,33,8,1,0.0381809994578
1562,13,20,137,85,4,1,0.0584480017424
1563,13,85,351,33,4,1,0.377725988626
1564,85,137,3,13,10,2,0.0430429987609
1565,53,13,3,3,8,2,0.000996000017039
1566,53,33,8,53,6,2,0.010869000107
1567,20,85,137,33,4,1,0.234385997057
1568,137,137,219,85,2,2,0.455199986696
1569,53,219,33,20,10,1,1.74545097351
1570,8,13,13,5,2,2,0.000199999994948
1571,53,137,20,5,8,1,0.365761995316
1572,53,219,8,219,8,1,1.1411639452
1573,3,5,33,85,2,1,0.000713000015821
1574,8,5,20,3,2,2,0.000169999999343
1575,33,219,13,8,10,2,0.085110001266
1576,20,53,3,137,6,2,0.00551299983636
1577,53,137,219,3,4,1,1.08156001568
1578,137,85,3,137,4,2,0.0380229987204
1579,8,5,5,3,2,2,0.000117000003229
1580,3,85,351,53,2,1,0.0215579997748
1581,13,33,3,3,10,2,0.000757000001613
1582,85,8,5,33,2,1,0.00180399999954
1583,20,137,5,13,6,1,0.0244539994746
1584,20,85,5,20,8,2,0.00645599979907
1585,85,53,13,85,4,1,0.12560300529
1586,20,53,8,13,8,1,0.0202629994601
1587,33,8,351,3,6,2,0.0282850004733
1588,13,53,5,137,10,2,0.00829000025988
1589,20,137,351,20,10,1,3.23333907127
1590,219,13,219,33,10,2,0.481651008129
1591,137,20,8,13,8,1,0.0550759993494
1592,219,53,53,20,2,1,0.142349004745
1593,5,219,8,3,2,2,0.000469999999041
1594,8,8,20,85,4,2,0.0019499999471
1595,53,85,5,33,6,2,0.0148310000077
1596,33,219,53,137,8,2,0.77088701725
1597,219,8,3,13,2,1,0.00197000009939
1598,53,53,33,5,8,1,0.220852002501
1599,13,33,3,85,4,2,0.00106100004632
1600,53,5,53,137,4,2,0.0118490001187
1601,53,219,13,5,6,2,0.0612890012562
1602,53,53,3,53,10,1,0.0593499988317
1603,85,3,13,13,2,1,0.000691000022925
1604,85,33,20,53,4,1,0.0926909968257
1605,53,85,33,20,4,2,0.0340810008347
1606,219,33,85,219,8,1,6.65635681152
1607,8,219,33,5,4,1,0.0394550003111
1608,3,13,351,5,2,1,0.00210899999365
1609,85,13,137,85,4,1,0.256063014269
1610,5,5,351,8,2,1,0.00195800000802
1611,33,85,5,5,10,1,0.0487830005586
1612,137,20,8,85,4,1,0.0450600013137
1613,33,33,3,5,2,2,0.00032399999327
1614,5,53,8,53,2,1,0.00122099998407
1615,53,5,13,20,2,1,0.000967999978457
1616,13,137,137,137,10,1,1.59033203125
1617,137,5,20,3,4,2,0.00223400001414
1618,13,219,351,137,2,2,0.143958002329
1619,85,137,13,137,6,2,0.20340000093
1620,137,85,5,33,8,2,0.0622490011156
1621,219,53,8,53,8,1,0.441841989756
1622,13,8,8,53,2,2,0.000281999993604
1623,5,137,219,13,4,2,0.0269109997898
1624,137,137,8,85,10,2,0.376967012882
1625,53,85,20,53,2,2,0.0100800003856
1626,219,13,8,219,8,2,0.0527819991112
1627,33,85,137,20,10,2,0.403663992882
1628,3,3,33,53,2,1,0.000493000028655
1629,13,219,137,13,2,1,0.0771569982171
1630,8,219,5,13,4,2,0.00228899996728
1631,85,8,33,20,6,2,0.00922700017691
1632,53,13,20,20,10,1,0.0309229996055
1633,53,219,8,85,6,2,0.109604001045
1634,219,85,219,137,6,2,4.98462581635
1635,219,3,219,3,2,2,0.00467000016943
1636,53,85,20,8,8,2,0.0577090010047
1637,219,85,20,20,4,1,0.33502599597
1638,20,53,219,33,2,2,0.0168740004301
1639,3,33,5,5,2,1,0.000195999993593
1640,137,53,33,85,6,1,0.85612899065
1641,3,20,33,8,2,1,0.000445000012405
1642,13,20,3,5,4,1,0.000678999989759
1643,33,53,33,8,4,2,0.0108470004052
1644,8,219,8,137,6,1,0.0541649982333
1645,33,85,351,3,2,1,0.165906995535
1646,5,13,33,85,2,2,0.000646999978926
1647,8,85,8,13,4,2,0.00139999995008
1648,13,20,33,219,10,1,0.0854260027409
1649,85,13,85,219,10,1,0.877058029175
1650,8,137,85,20,2,1,0.0200539994985
1651,13,137,137,85,6,1,0.705513000488
1652,13,85,85,85,4,1,0.15256999433
1653,219,20,85,8,8,1,0.793366014957
1654,8,85,85,85,2,1,0.0246849991381
1655,13,8,8,20,6,2,0.000688000000082
1656,8,219,53,8,6,2,0.0285310000181
1657,8,85,5,33,2,2,0.000600000028498
1658,85,33,351,3,10,2,0.771640002728
1659,20,85,5,20,4,1,0.0089269997552
1660,137,33,219,33,2,1,0.259146988392
1661,20,3,20,20,2,1,0.000391999987187
1662,85,20,5,53,10,1,0.0459199994802
1663,219,13,137,219,6,2,0.585844993591
1664,53,5,20,13,4,1,0.00402100011706
1665,20,20,33,85,10,1,0.0717820003629
1666,137,137,85,20,6,1,3.0181479454
1667,13,3,53,8,2,2,0.000288000010187
1668,85,8,219,53,2,1,0.0456189997494
1669,53,219,351,3,2,1,0.701191008091
1670,13,85,20,219,6,1,0.147370994091
1671,137,33,351,85,10,1,12.3664178848
1672,85,13,20,219,2,1,0.0268849991262
1673,219,219,351,20,8,2,14.0451126099
1674,219,219,219,8,4,1,7.50536680222
1675,137,53,8,3,6,1,0.0869389995933
1676,33,13,85,53,8,1,0.12213999778
1677,13,33,137,13,2,2,0.00318200001493
1678,219,20,53,5,10,1,0.658434987068
1679,85,20,351,219,4,1,1.85647201538
1680,20,20,13,85,8,2,0.00892200041562
1681,219,137,8,8,6,2,0.100877001882
1682,13,8,13,3,6,1,0.00131600000896
1683,53,219,351,85,8,2,6.00706100464
1684,5,13,53,85,2,1,0.00188999995589
1685,33,53,33,8,8,2,0.0330189988017
1686,85,219,351,20,4,2,1.39791095257
1687,20,13,53,219,6,2,0.0360240004957
1688,85,20,219,3,4,1,0.243478998542
1689,53,5,33,53,4,1,0.0109569998458
1690,13,8,351,5,6,1,0.0353019982576
1691,85,219,20,8,4,1,0.277290999889
1692,13,53,351,5,4,1,0.173458993435
1693,8,5,219,20,2,1,0.00238900003023
1694,33,13,85,20,6,2,0.0156640000641
1695,53,219,53,20,8,1,1.90205204487
1696,137,33,3,33,6,2,0.00923399999738
1697,33,137,8,20,2,2,0.00309800007381
1698,8,85,33,53,4,1,0.0281819999218
1699,8,20,8,8,4,2,0.00042100000428
1700,85,85,85,33,8,1,2.30149388313
1701,13,20,53,33,6,2,0.00871200021356
1702,13,53,85,85,6,2,0.0512369982898
1703,13,8,137,53,6,2,0.0191879998893
1704,20,85,13,20,6,2,0.0104670003057
1705,3,53,351,33,2,2,0.00494799995795
1706,53,8,137,3,4,2,0.0105189997703
1707,137,53,3,3,10,2,0.0217349994928
1708,8,3,8,13,2,1,0.000178000002052
1709,85,219,5,20,10,2,0.119025997818
1710,53,219,5,5,10,1,0.227047994733
1711,219,85,85,8,2,1,0.290208995342
1712,33,219,219,3,6,1,2.21596598625
1713,33,219,20,219,4,1,0.525646984577
1714,85,137,3,33,2,1,0.0270230006427
1715,53,5,137,85,4,1,0.055911000818
1716,13,53,8,33,4,1,0.00653500016779
1717,53,137,13,33,10,1,0.519208014011
1718,20,137,33,85,10,1,0.615921020508
1719,137,13,53,85,6,1,0.277341991663
1720,13,85,85,20,2,2,0.00544800003991
1721,3,13,137,219,2,2,0.00635199993849
1722,85,137,85,219,8,2,2.9580180645
1723,137,53,351,20,6,2,1.1555249691
1724,219,8,8,219,4,1,0.0551559999585
1725,13,5,8,33,2,2,0.000190000006114
1726,137,13,5,85,10,2,0.0130190001801
1727,20,33,8,5,8,2,0.00299700000323
1728,33,5,33,5,4,1,0.00348299997859
1729,137,137,13,85,4,2,0.127221003175
1730,20,33,3,3,2,1,0.000539999979082
1731,33,33,137,5,6,1,0.203343003988
1732,33,137,5,13,4,1,0.0213309992105
1733,20,53,85,53,4,2,0.0320190005004
1734,13,137,8,13,6,1,0.0228199996054
1735,5,137,53,85,4,2,0.0155370002612
1736,33,13,8,85,10,1,0.0156839992851
1737,53,219,137,5,2,2,0.0741650015116
1738,20,85,85,137,2,2,0.0254059992731
1739,85,3,53,137,2,2,0.00292899995111
1740,13,85,351,219,8,2,0.950531005859
1741,85,20,5,20,6,1,0.0163080003113
1742,5,3,33,137,2,1,0.00105800002348
1743,137,53,137,20,6,2,0.459937989712
1744,20,13,53,20,8,2,0.00915099959821
1745,85,219,219,13,10,1,18.355304718
1746,5,219,219,8,2,1,0.036616999656
1747,5,13,8,85,2,1,0.000545000017155
1748,219,219,20,8,2,2,0.0487059988081
1749,219,219,20,137,6,2,1.25439298153
1750,53,137,5,137,4,1,0.125488996506
1751,5,219,13,13,4,1,0.0109639996663
1752,219,20,85,137,4,2,0.229551002383
1753,137,8,8,53,2,1,0.00502000004053
1754,33,8,137,53,6,1,0.0720850005746
1755,33,8,13,5,2,2,0.000508000026457
1756,20,8,137,3,4,2,0.00778099987656
1757,53,8,8,137,6,2,0.0091989999637
1758,85,85,85,53,2,2,0.0752660036087
1759,5,3,5,137,2,2,0.000265999988187
1760,20,13,85,20,8,1,0.0388020016253
1761,219,33,351,219,2,2,0.527163028717
1762,33,137,137,3,10,1,2.01008200645
1763,13,33,20,8,10,2,0.00481399986893
1764,5,20,3,8,4,1,0.000334000011208
1765,13,53,5,3,2,1,0.000769999984186
1766,33,8,137,3,4,2,0.00698600010946
1767,13,219,219,53,10,2,0.606739997864
1768,20,85,219,20,6,2,0.16355599463
1769,137,13,13,13,2,1,0.00564400013536
1770,13,219,137,85,8,1,1.59298205376
1771,219,13,53,13,6,2,0.0539989992976
1772,53,53,5,3,6,2,0.00554300006479
1773,219,137,20,8,8,1,1.63992202282
1774,3,8,3,20,2,1,0.000151000000187
1775,137,20,33,85,4,2,0.043083999306
1776,33,137,219,3,4,1,0.676060974598
1777,33,137,33,137,2,2,0.0281910002232
1778,137,20,351,53,6,1,2.34827494621
1779,5,53,219,8,2,2,0.00272099999711
1780,53,85,20,5,6,2,0.0354430004954
1781,137,137,5,3,10,1,0.373264014721
1782,13,20,85,20,6,2,0.0103289997205
1783,219,53,33,8,2,2,0.0195950008929
1784,219,33,351,5,10,2,2.20816111565
1785,85,137,13,8,4,2,0.0303969997913
1786,13,53,3,20,10,2,0.00162600004114
1787,20,219,137,219,2,1,0.508880972862
1788,33,20,85,3,2,1,0.00989199988544
1789,219,8,3,8,4,2,0.00130200001877
1790,13,13,20,85,6,2,0.00499300006777
1791,13,137,53,33,4,1,0.0963379964232
1792,219,13,351,3,2,2,0.0419379994273
1793,33,33,219,85,4,1,0.394966989756
1794,137,33,85,219,10,1,5.88099718094
1795,13,85,5,20,6,2,0.00257700006478
1796,8,5,20,33,4,2,0.000783999974374
1797,13,5,351,3,4,1,0.0129850003868
1798,33,53,8,8,8,2,0.00836099963635
1799,53,53,3,33,8,2,0.00876499991864
1800,85,219,20,3,6,1,0.561085999012
1801,53,20,85,8,6,2,0.032689999789
1802,33,53,85,20,2,2,0.00889599975199
1803,137,5,3,53,2,2,0.000583000015467
1804,13,5,13,85,2,1,0.000676000025123
1805,5,137,3,85,4,1,0.00511799985543
1806,219,219,33,53,8,2,1.97595095634
1807,219,137,5,13,8,1,0.475046008825
1808,20,20,351,137,6,2,0.216679006815
1809,33,33,219,3,6,2,0.0769010037184
1810,8,33,137,85,6,2,0.0415269993246
1811,13,20,137,219,10,2,0.186208993196
1812,33,53,219,5,2,1,0.0684349983931
1813,13,20,53,3,10,1,0.0194329991937
1814,5,85,20,137,2,1,0.00632400019094
1815,20,13,5,8,8,2,0.000789000012446
1816,53,20,219,85,6,2,0.212375998497
1817,13,33,3,3,2,1,0.000384000013582
1818,8,219,3,53,6,1,0.0125409998
1819,8,219,53,53,2,2,0.00922499969602
1820,137,53,33,53,2,2,0.0242630001158
1821,137,20,137,3,2,2,0.0176519993693
1822,20,33,33,219,2,2,0.00715199997649
1823,53,53,85,85,4,1,0.410021007061
1824,33,3,13,137,2,2,0.00064400001429
1825,33,85,8,85,6,2,0.0229919999838
1826,20,85,8,85,4,2,0.00766099989414
1827,13,53,13,3,4,1,0.00639399979264
1828,219,137,5,20,6,1,0.32375100255
1829,13,219,5,20,6,1,0.0255650002509
1830,85,219,20,85,2,1,0.224517002702
1831,13,5,8,8,4,1,0.000441000011051
1832,3,20,3,8,2,2,0.000153000000864
1833,13,137,8,219,4,1,0.0588140003383
1834,20,13,85,219,6,1,0.138584002852
1835,8,137,33,53,2,1,0.0131360003725
1836,33,85,219,219,2,1,0.5109770298
1837,13,8,5,3,6,1,0.000578999985009
1838,219,219,85,20,4,2,0.899339973927
1839,33,85,219,219,6,1,3.9831430912
1840,20,219,20,13,10,1,0.288940012455
1841,53,33,137,33,2,1,0.0654710009694
1842,13,13,53,3,2,2,0.000495999993291
1843,137,219,137,8,10,2,4.28503799438
1844,8,219,137,13,4,2,0.051210001111
1845,219,219,20,33,4,2,0.268404006958
1846,219,13,3,53,6,1,0.0251340009272
1847,219,137,33,219,10,2,4.66581392288
1848,13,85,33,219,4,2,0.0334430001676
1849,33,53,3,137,4,1,0.0224380008876
1850,33,20,53,3,4,2,0.00625299988315
1851,33,8,137,13,4,1,0.0262109991163
1852,5,137,3,13,2,2,0.000288999988697
1853,33,53,33,20,10,2,0.0558880008757
1854,20,53,3,8,10,2,0.00262699997984
1855,137,53,351,219,10,2,10.896935463
1856,13,219,8,219,6,2,0.0399990007281
1857,85,219,137,20,2,2,0.143399998546
1858,219,53,351,13,2,2,0.209447994828
1859,3,137,5,53,2,1,0.00125400000252
1860,219,3,13,5,2,1,0.00135899998713
1861,53,137,13,5,10,1,0.351224005222
1862,219,53,219,219,8,2,7.40273809433
1863,33,137,8,5,8,2,0.0228170007467
1864,53,219,137,33,2,2,0.10977999866
1865,137,33,3,33,8,2,0.0142209995538
1866,85,33,85,5,6,1,0.340501993895
