,input_size_h,input_size_w,channels,filter_count,filter_size,stride,runtime
652,137,137,5,562,8,1,2.52410697937
653,562,8,562,562,4,2,4.06505393982
654,53,219,5,5,2,2,0.00296399998479
655,13,33,85,13,10,1,0.059712998569
656,562,85,351,137,2,1,8.14458370209
657,219,53,33,3,8,1,0.79330098629
658,219,53,351,85,2,1,1.44158804417
659,219,8,137,20,2,1,0.0425239987671
660,33,13,219,137,2,2,0.0146589996293
661,351,562,3,219,8,2,1.91306900978
662,5,8,137,3,4,2,0.00132499996107
663,137,13,219,219,4,1,1.01829600334
664,219,137,562,53,6,2,9.92722606659
665,85,351,8,900,10,2,3.44558310509
666,53,53,20,20,10,2,0.0516000017524
667,351,20,3,33,6,1,0.0435030013323
668,53,219,8,33,10,2,0.130817994475
669,33,562,351,20,2,2,0.297026008368
670,137,219,13,3,6,1,0.500626981258
671,351,53,8,33,2,1,0.0561899989843
672,219,33,8,5,4,1,0.0367689989507
673,351,219,562,5,8,1,100.790527344
674,53,562,33,900,6,2,5.1571969986
675,53,8,219,1441,4,1,1.38327002525
676,562,219,3,53,6,2,0.28267800808
677,33,13,1441,351,4,1,2.44632601738
678,85,562,562,219,10,1,412.5390625
679,137,20,1441,5,4,1,2.28307008743
680,351,8,8,900,4,1,0.265356987715
681,8,8,137,1441,2,2,0.041007000953
682,13,351,85,1441,2,1,1.58093702793
683,53,351,33,20,4,1,0.473791003227
684,53,33,5,20,6,2,0.00386400008574
685,33,53,53,85,8,1,0.411287009716
686,33,562,85,562,6,1,20.0089473724
687,53,137,1441,3,10,2,7.9237408638
688,8,13,900,8,6,2,0.0360889993608
689,13,562,1441,219,6,1,49.491027832
690,351,20,3,562,8,2,0.132749006152
691,3,8,8,20,2,2,0.000125999999
692,53,53,33,20,10,1,0.326068997383
693,5,5,562,137,2,1,0.0159520003945
694,13,562,137,33,6,2,0.390269011259
695,562,13,219,137,4,1,2.85568499565
696,33,137,562,137,6,1,9.80019378662
697,20,53,20,900,10,1,0.784687995911
698,33,53,900,13,10,2,1.17181503773
699,33,85,3,900,8,1,0.324492990971
700,85,20,85,900,4,1,1.36260199547
701,351,351,1441,351,6,1,
702,351,13,351,20,6,1,2.03558492661
703,351,137,900,562,4,1,262.689178467
704,13,137,1441,351,2,2,0.661412000656
705,53,53,1441,137,6,2,4.18104887009
706,53,562,3,13,6,1,0.144118994474
707,137,8,33,85,6,1,0.0759230032563
708,85,33,900,219,8,2,5.93829679489
709,20,85,3,900,2,2,0.0185710005462
710,53,13,53,137,2,2,0.00557600008324
711,562,137,5,1441,8,1,25.7986087799
712,219,20,8,33,2,1,0.0128769995645
713,33,137,8,900,10,1,1.75240302086
714,13,5,562,85,2,2,0.00767799979076
715,137,8,562,3,4,2,0.0889720022678
716,5,562,3,219,4,2,0.00966999959201
717,13,219,5,5,2,1,0.0026380000636
718,351,351,562,219,10,2,283.080291748
719,85,20,20,85,6,1,0.0958930030465
720,5,85,53,3,2,2,0.00079600000754
721,33,85,3,20,4,1,0.00828600022942
722,13,5,53,1441,4,2,0.0437760017812
723,562,562,20,8,8,2,3.85769796371
724,13,13,8,20,8,2,0.000890999974217
725,20,8,13,351,6,1,0.0181559994817
726,20,137,5,5,2,1,0.00263900007121
727,53,351,5,900,4,2,0.365480005741
728,13,562,20,219,10,2,0.306825011969
729,8,8,351,351,2,1,0.0385689996183
730,137,8,13,351,6,1,0.0942749977112
731,3,53,33,5,2,2,0.000293999997666
732,13,33,8,13,6,1,0.00425999984145
733,85,562,5,33,4,2,0.0673559978604
734,85,53,53,5,8,1,0.513346016407
735,219,8,562,219,2,1,0.616787016392
736,20,33,137,20,8,1,0.176088005304
737,20,219,85,351,8,1,4.4942688942
738,13,33,900,900,2,1,0.927146017551
739,13,20,1441,8,4,1,0.198056995869
740,85,219,3,8,10,2,0.0520029999316
741,33,137,13,351,8,1,0.839348018169
742,137,137,3,137,2,2,0.0325669981539
743,13,85,900,562,2,1,1.46041297913
744,8,219,219,137,2,1,0.173306003213
745,20,33,219,53,6,1,0.28789499402
746,13,137,3,3,4,2,0.000882999971509
747,8,8,219,8,6,1,0.0115849999711
748,5,3,8,219,2,2,0.000396999996156
749,20,33,85,219,2,2,0.013743000105
750,8,8,1441,900,6,1,2.66185688972
751,219,562,33,85,4,1,6.08798599243
752,137,33,13,3,10,1,0.165489003062
753,85,53,13,8,10,1,0.182389006019
754,137,20,13,85,8,2,0.042392000556
755,13,351,53,219,6,2,0.308896005154
756,13,5,85,219,2,1,0.00542700011283
757,219,137,219,5,10,2,5.73439216614
758,137,20,85,219,8,1,1.87597501278
759,85,562,900,5,4,2,6.47825193405
760,137,219,8,13,4,1,0.18364199996
761,85,20,53,85,4,2,0.0359679982066
762,562,33,562,3,6,2,3.10996103287
763,20,562,8,20,10,2,0.0768000036478
764,20,13,137,13,6,2,0.0123810004443
765,53,13,1441,20,2,1,0.185317993164
766,20,53,8,5,10,1,0.0190980006009
767,8,351,5,5,4,2,0.00250199995935
768,20,351,53,33,2,2,0.0246719997376
769,20,20,137,3,10,2,0.0286909993738
770,137,13,13,137,4,2,0.0131139997393
771,137,5,8,900,4,1,0.0630920007825
772,33,13,53,85,8,2,0.0268430002034
773,13,219,351,1441,4,2,3.73406291008
774,351,13,33,1441,2,2,0.186390995979
775,562,20,8,53,10,1,0.409675002098
776,137,219,33,53,2,2,0.0820219963789
777,351,219,85,20,10,2,7.10895395279
778,562,85,562,219,2,1,18.3654193878
779,351,13,900,5,6,1,4.29166698456
780,13,8,1441,53,4,2,0.0703189969063
781,562,8,13,85,6,1,0.143135994673
782,351,85,53,85,2,2,0.161604002118
783,85,219,20,562,10,1,12.9631118774
784,33,351,5,900,4,2,0.23090800643
785,351,33,13,13,2,1,0.0307240001857
786,20,13,20,1441,4,1,0.0948809981346
787,137,562,562,1441,8,2,612.811096191
788,85,562,219,5,4,1,6.30258607864
789,33,562,3,33,8,2,0.0479129999876
790,13,219,53,137,8,1,0.728456020355
791,137,8,219,219,6,2,0.336926013231
792,8,3,562,351,2,2,0.0329620018601
793,5,53,562,3,2,2,0.00498000020161
794,13,351,1441,3,8,2,2.3528649807
795,5,13,53,53,2,2,0.000562999979593
796,8,13,3,85,2,1,0.000464999990072
797,20,53,1441,8,8,1,2.56544089317
798,219,13,1441,53,10,1,12.6001653671
799,53,33,351,8,10,2,0.427731007338
800,562,562,351,562,2,1,
801,351,351,562,1441,6,2,568.239929199
802,85,5,20,1441,4,1,0.131080001593
803,85,219,8,13,2,1,0.0343879982829
804,53,85,562,219,4,2,1.75417399406
805,85,219,13,53,4,2,0.0752789974213
806,351,33,8,20,2,2,0.00663400022313
807,3,33,20,20,2,1,0.000432000000728
808,53,20,20,20,8,1,0.0443690009415
809,33,219,5,351,2,2,0.0341800004244
810,20,137,3,53,2,2,0.00206200010143
811,33,137,20,562,10,1,2.69867396355
812,85,562,33,8,10,2,1.39237105846
813,8,562,20,351,4,1,0.37924399972
814,20,53,562,85,10,1,3.11696505547
815,20,562,13,137,6,2,0.158407002687
816,85,53,1441,8,4,1,3.87070989609
817,13,219,85,351,6,1,1.72841095924
818,33,562,1441,137,8,2,43.3887290955
819,33,562,3,13,6,1,0.0880889967084
820,13,351,900,5,2,1,0.580864012241
821,5,8,85,219,2,2,0.00340500008315
822,137,351,1441,900,4,1,645.664978027
823,33,13,562,137,2,2,0.0335800014436
824,137,53,85,219,4,2,0.440306007862
825,85,20,33,562,6,1,0.68213301897
826,137,562,33,1441,10,1,223.377426147
827,351,13,8,8,6,1,0.0420089997351
828,13,85,5,53,8,1,0.0167820006609
829,13,53,137,1441,10,2,1.61825096607
830,351,137,1441,53,4,2,18.7409152985
831,137,20,8,3,2,1,0.00357900001109
832,3,85,33,53,2,1,0.00208000000566
833,562,219,5,137,8,2,1.29705405235
834,351,85,5,8,10,1,0.532751977444
835,33,53,351,900,2,2,0.402828007936
836,53,53,137,1441,8,2,5.03317403793
837,85,85,33,33,4,2,0.0570009984076
838,351,8,900,900,4,1,21.5195331573
839,562,562,3,8,2,1,0.249463006854
840,5,351,5,3,2,2,0.00040099999751
841,351,33,562,219,6,2,9.1602602005
842,3,13,8,20,2,1,0.000159000002895
843,562,33,900,5,10,2,12.3941383362
844,8,137,900,20,6,2,0.31006398797
845,20,85,137,8,10,1,0.540696978569
846,8,351,5,219,4,1,0.0543430000544
847,562,53,8,53,10,1,1.42999601364
848,20,5,219,5,2,2,0.00109599996358
849,20,562,20,900,10,1,8.78106975555
850,13,85,351,13,10,1,0.72094899416
851,219,5,13,900,4,1,0.139688998461
852,53,13,351,900,6,1,4.14641618729
853,137,351,8,33,4,2,0.101103998721
854,137,20,8,219,2,2,0.00978100020438
855,53,33,900,5,8,1,2.94810509682
856,20,8,3,53,2,2,0.000232000005781
857,85,20,13,13,2,2,0.00129299995024
858,8,53,3,562,4,1,0.0156020000577
859,13,219,219,137,8,1,2.94628405571
860,20,85,1441,219,4,1,6.37540102005
861,562,219,137,219,6,1,102.343444824
862,85,137,562,351,6,2,14.2961359024
863,562,33,3,900,6,1,1.59745502472
864,5,351,8,13,2,1,0.0027799999807
865,53,20,351,351,10,2,1.92180502415
866,219,85,53,219,6,2,1.4886289835
867,351,137,900,13,6,2,16.3092288971
868,5,562,8,900,4,2,0.0641949996352
869,53,53,351,8,4,1,0.592032015324
870,137,13,85,13,8,2,0.0618799999356
871,219,137,5,137,6,1,0.752822995186
872,8,137,5,900,2,1,0.046397998929
873,137,137,900,33,4,2,3.69643306732
874,13,13,137,33,2,1,0.0051210001111
875,20,20,3,562,6,1,0.0203660000116
876,5,33,1441,351,2,1,0.266723006964
877,20,137,85,900,4,1,2.21676707268
878,33,20,900,900,10,2,7.80355119705
879,3,53,33,3,2,2,0.000254000013229
880,53,20,351,5,6,2,0.107694998384
881,33,562,562,20,4,2,1.86393594742
882,8,562,8,8,4,1,0.0216899998486
883,219,13,562,137,6,2,1.39383101463
884,85,219,20,85,2,1,0.1868250072
885,219,351,351,85,4,1,37.472946167
886,137,351,219,20,2,1,1.9639929533
887,5,8,13,562,4,2,0.00538200000301
888,20,8,137,53,4,2,0.0103900004178
889,85,137,219,900,10,1,132.586303711
890,137,219,20,562,4,2,1.09493005276
891,137,53,137,85,10,2,1.84640598297
892,33,5,3,351,2,1,0.00234799995087
893,13,53,5,219,6,1,0.0209359992296
894,219,13,351,562,8,1,15.1326255798
895,219,5,3,20,2,2,0.000394000002416
896,20,33,1441,85,8,1,3.60310602188
897,33,5,1441,900,4,1,2.48490810394
898,8,53,8,562,4,1,0.0277280006558
899,137,85,13,219,6,2,0.244480997324
900,85,20,13,8,4,1,0.015069000423
901,219,562,8,13,10,2,1.02548599243
902,20,20,900,53,10,1,1.1813390255
903,137,219,53,1441,10,1,136.224197388
904,5,85,219,1441,4,2,0.407267987728
905,351,8,137,20,4,1,0.252968996763
906,20,562,20,351,10,1,3.75013899803
907,219,13,562,53,6,1,2.98443007469
908,137,351,33,53,8,2,1.67116701603
909,137,20,3,85,2,2,0.00301999994554
910,53,562,5,13,10,1,0.561806023121
911,85,33,53,20,10,1,0.499496996403
912,5,13,33,5,4,1,0.00119099998847
913,33,33,3,3,10,2,0.0021420000121
914,33,13,53,8,8,1,0.0294460002333
915,53,53,8,20,10,1,0.0820119976997
916,137,562,900,562,10,1,-1827.69140625
917,137,13,5,351,4,1,0.0553269982338
918,8,137,900,8,4,2,0.167573004961
919,33,53,1441,351,4,2,2.69680809975
920,562,8,85,8,2,1,0.055463001132
921,5,53,137,137,4,2,0.0248429998755
922,351,562,33,33,2,1,1.70595395565
923,20,33,562,8,2,2,0.0145269995555
924,351,13,8,351,4,2,0.0488349981606
925,3,137,351,13,2,2,0.00508699985221
926,137,351,5,1441,4,1,6.09954690933
927,53,20,13,562,10,1,0.341666996479
928,13,53,562,53,8,2,0.273864001036
929,562,562,351,53,4,2,30.1819839478
930,351,85,20,85,6,1,1.88622295856
931,3,219,137,53,2,1,0.0185470003635
932,53,219,13,3,8,2,0.0808660015464
933,562,351,137,13,2,2,1.18731296062
934,351,351,900,20,4,2,20.19490242
935,219,13,33,351,10,2,0.316594988108
936,8,85,351,562,2,2,0.13226300478
937,85,219,137,5,4,2,0.385728001595
938,53,5,900,351,4,2,0.378962010145
939,53,219,137,53,10,2,2.30541396141
940,562,53,562,900,8,2,142.451156616
941,85,13,351,562,2,2,0.163092002273
942,351,13,5,8,10,2,0.0105659998953
943,219,8,900,351,2,2,0.451651006937
944,351,219,3,219,6,1,1.96906197071
945,13,53,33,219,8,1,0.154714003205
946,137,8,53,85,2,2,0.00659700017422
947,3,85,13,8,2,1,0.000491000013426
948,137,562,219,219,6,2,25.6185455322
949,53,85,13,5,2,2,0.00257800007239
950,53,33,900,8,2,1,0.234835997224
951,562,8,137,33,2,1,0.128760993481
952,13,137,13,8,2,2,0.00105700001586
953,85,13,1441,5,10,1,2.53653407097
954,53,137,5,137,2,2,0.0142449997365
955,53,20,137,8,6,1,0.166346997023
956,351,562,900,20,6,2,
957,85,20,1441,3,6,1,2.6518239975
958,5,20,85,137,4,2,0.00999999977648
959,351,85,562,85,10,1,131.238418579
960,562,351,33,219,2,2,1.49012196064
961,33,53,1441,53,6,2,1.40931904316
962,85,13,351,53,6,2,0.201363995671
963,53,562,137,3,10,1,12.7934865952
964,5,137,20,137,2,2,0.00243799993768
965,137,13,219,137,4,1,0.724279999733
966,562,85,1441,13,10,2,67.056602478
967,20,219,137,351,4,2,0.639957010746
968,562,8,20,351,4,1,0.376598000526
969,3,219,8,3,2,2,0.000273000012385
970,20,219,33,562,4,2,0.255237013102
971,53,85,20,33,8,2,0.0715290009975
972,562,137,53,137,4,1,8.13362216949
973,13,562,3,5,4,1,0.0136259999126
974,85,33,137,562,8,2,2.0613629818
975,33,20,20,8,8,1,0.02132399939
976,85,33,3,53,2,1,0.00793199986219
977,219,85,900,33,6,2,7.96549987793
978,13,13,85,53,4,2,0.00530999992043
979,562,33,562,85,10,1,70.8416671753
980,33,53,219,8,2,2,0.0145330000669
981,53,351,1441,5,8,1,58.1116447449
982,53,85,219,1441,4,2,3.71796393394
983,137,20,53,20,4,2,0.0283369999379
984,219,33,13,20,2,2,0.00586900021881
985,137,5,53,3,4,2,0.00452300021425
986,562,53,33,562,2,2,0.509272992611
987,219,53,5,53,10,1,0.365758001804
988,20,8,3,53,6,1,0.00111700000707
989,85,20,900,219,8,1,12.0675401688
990,137,219,1441,85,10,2,87.0237960815
991,53,137,3,219,6,1,0.177731007338
992,8,5,137,53,2,2,0.00146900000982
993,137,20,1441,562,8,1,70.9920654297
994,13,351,13,900,10,1,1.68948304653
995,53,13,8,20,10,2,0.00325799989514
996,33,85,13,5,8,2,0.0185349993408
997,20,13,900,33,10,1,0.492053985596
998,351,137,219,5,8,1,24.2904415131
999,137,20,20,900,6,1,1.0619610548
1000,5,13,3,85,2,2,0.000169000006281
1001,219,351,8,900,6,1,15.5045433044
1002,85,351,137,53,2,1,1.14846897125
1003,137,137,219,219,6,1,24.1184215546
1004,5,137,219,85,4,1,0.178938999772
1005,137,137,137,33,4,2,0.570163011551
1006,137,33,219,562,2,2,0.406174004078
1007,20,562,13,5,2,2,0.00640700012445
1008,13,351,13,5,8,1,0.0905579999089
1009,5,219,3,53,4,1,0.00478499988094
1010,351,13,13,137,2,1,0.0632809996605
1011,20,33,8,5,8,1,0.00881200004369
1012,13,13,53,85,4,1,0.0127309998497
1013,351,20,900,33,10,2,6.11709213257
1014,53,351,351,20,10,1,25.3847103119
1015,33,5,1441,137,2,1,0.114790000021
1016,20,13,85,3,2,1,0.00308499997482
1017,33,20,33,85,8,1,0.0848100036383
1018,85,85,33,13,4,1,0.168614000082
1019,33,20,900,562,2,1,0.924745976925
1020,33,13,33,137,10,1,0.0747840031981
1021,13,85,13,20,2,1,0.00333199999295
1022,562,5,33,562,4,2,0.15383900702
1023,20,13,5,13,6,1,0.00164200004656
1024,53,8,5,5,2,1,0.000463000003947
1025,351,85,8,562,4,2,0.503441989422
1026,53,13,219,85,8,2,0.14551499486
1027,3,5,53,53,2,2,0.000552000012249
1028,85,5,13,13,2,1,0.00103199994192
1029,562,85,900,1441,2,2,40.1516265869
1030,8,53,13,20,6,2,0.00211600004695
1031,85,137,53,13,10,2,0.592095017433
1032,562,562,562,13,2,2,
1033,85,137,900,20,10,1,41.6387939453
1034,8,562,33,351,2,2,0.0533000007272
1035,53,20,85,8,8,1,0.169496998191
1036,137,85,3,8,2,2,0.00233000004664
1037,3,8,8,20,2,1,0.00014899999951
1038,5,8,13,5,2,1,0.000167999998666
1039,85,13,33,3,4,2,0.00513100018725
1040,562,20,8,5,2,2,0.00414100009948
1041,219,33,33,85,10,2,0.432424008846
1042,13,8,85,900,2,2,0.0151699995622
1043,137,8,219,351,4,1,0.91481500864
1044,53,351,219,351,2,2,1.08053100109
1045,20,351,13,85,8,1,0.396355986595
1046,33,137,351,33,2,2,0.0898630023003
1047,53,137,1441,13,8,2,6.30335903168
1048,562,351,85,13,8,1,45.0436592102
1049,85,137,53,562,10,2,5.29926776886
1050,137,13,1441,1441,2,2,2.43400788307
1051,20,219,33,33,10,1,0.513723015785
1052,20,33,13,8,2,2,0.000490000005811
1053,8,85,53,351,4,2,0.046875
1054,85,13,53,85,6,1,0.163552999496
1055,85,5,53,13,2,2,0.000988999963738
1056,20,33,5,53,2,1,0.00214700005017
1057,53,137,33,53,8,1,0.943058013916
1058,53,219,20,3,2,2,0.00934000033885
1059,53,562,351,13,2,2,0.456023007631
1060,20,562,20,20,10,1,0.670597970486
1061,219,137,562,219,2,2,2.92291998863
1062,351,53,219,85,8,1,20.3055744171
1063,137,8,20,219,2,2,0.00656299991533
1064,20,562,13,562,4,2,0.278946012259
1065,351,20,137,8,2,1,0.146703004837
1066,33,137,8,219,10,2,0.129747003317
1067,53,351,900,351,8,2,60.7512702942
1068,8,219,219,8,2,1,0.0542730018497
1069,33,33,8,900,6,1,0.210150003433
1070,8,33,33,137,4,1,0.0180130004883
1071,562,85,8,351,8,2,1.55167400837
1072,13,3,1441,13,2,2,0.00564499991015
1073,85,219,351,53,6,1,15.0836744308
1074,8,562,562,33,2,2,0.145739004016
1075,33,85,219,137,4,1,1.16839802265
1076,137,33,20,562,10,2,0.710596978664
1077,351,53,33,137,6,2,0.652070999146
1078,3,219,33,219,2,1,0.0145910000429
1079,351,137,13,219,10,2,2.56892800331
1080,351,13,900,53,10,1,12.6467294693
1081,562,219,13,20,2,1,0.385107010603
1082,85,20,3,219,10,1,0.0641319975257
1083,562,351,351,351,4,1,278.581878662
1084,13,137,219,5,4,1,0.220048993826
1085,53,562,5,351,4,1,0.965071976185
1086,8,562,1441,137,2,2,0.808969974518
1087,33,20,33,219,2,1,0.0195889994502
1088,85,33,900,3,2,1,0.362085014582
1089,33,85,20,85,4,1,0.0870679989457
1090,351,219,219,8,10,2,15.3108129501
1091,351,13,219,1441,10,1,42.5873146057
1092,85,53,85,8,10,1,1.17528402805
1093,13,20,562,85,2,2,0.016984000802
1094,137,562,5,219,8,2,1.17732298374
1095,137,33,137,562,10,2,4.73748111725
1096,13,137,33,1441,6,2,0.446092993021
1097,85,562,1441,351,4,1,273.78427124
1098,85,562,20,137,2,1,0.69036501646
1099,137,8,20,85,4,2,0.00964500010014
1100,33,33,1441,137,8,1,9.12021541595
1101,20,33,8,5,2,2,0.000329000002239
1102,85,219,33,8,2,1,0.116245999932
1103,5,562,137,20,2,1,0.0610590018332
1104,562,20,219,20,4,2,0.45789000392
1105,53,33,53,20,8,1,0.213654994965
1106,351,13,900,5,10,2,1.78338897228
1107,13,351,8,20,4,2,0.00763599993661
1108,33,33,351,13,8,1,0.771763980389
1109,20,20,13,13,2,1,0.00111700000707
1110,53,137,562,20,10,2,3.88048505783
1111,219,351,900,219,6,2,103.203765869
1112,53,53,5,900,10,1,0.711021006107
1113,85,562,53,8,2,2,0.102688997984
1114,351,85,13,53,6,2,0.257277995348
1115,53,53,20,137,6,2,0.061264000833
1116,219,13,3,351,4,2,0.0173950009048
1117,562,20,3,20,10,2,0.0310299992561
1118,3,85,5,85,2,2,0.000360000005458
1119,20,33,85,3,2,1,0.00829700008035
1120,8,53,3,13,6,1,0.00144999998156
1121,85,562,1441,3,8,1,149.738250732
1122,85,219,562,85,2,1,3.67410898209
1123,5,85,53,562,2,1,0.0368399992585
1124,562,8,1441,20,6,1,6.65782117844
1125,20,53,53,20,6,1,0.0778200030327
1126,219,137,900,137,4,1,51.2071990967
1127,20,53,5,20,10,2,0.00433700019494
1128,20,562,562,8,4,2,0.976882994175
1129,562,351,1441,5,2,2,
1130,20,137,219,5,4,2,0.0939809978008
1131,33,351,900,562,6,2,33.1260185242
1132,219,53,13,53,4,2,0.047226998955
1133,33,13,3,562,8,2,0.00936200004071
1134,137,85,137,900,6,1,32.3207130432
1135,53,562,53,13,2,1,0.282236993313
1136,20,33,5,219,6,1,0.0209430009127
1137,20,85,20,20,8,1,0.0731749981642
1138,20,137,562,3,8,2,0.693206012249
1139,562,20,900,13,2,2,0.446114003658
1140,562,562,13,137,6,2,4.73461294174
1141,351,137,3,900,10,2,2.40042710304
1142,85,13,900,351,4,2,1.04432094097
1143,85,85,5,33,6,2,0.0203980002552
1144,8,137,85,33,2,2,0.00612400006503
1145,351,13,137,3,2,1,0.0874139964581
1146,351,20,3,20,6,2,0.00985900033265
1147,20,85,85,219,10,1,1.53600203991
1148,5,562,5,33,2,1,0.0054910001345
1149,53,20,219,137,6,2,0.252875000238
1150,85,351,351,137,10,2,28.1696071625
1151,219,5,1441,351,2,1,1.34824001789
1152,3,33,137,13,2,2,0.000868999981321
1153,219,5,85,13,2,2,0.00373600004241
1154,351,562,351,900,6,1,
1155,20,8,53,33,2,1,0.00212599989027
1156,8,8,1441,1441,2,1,0.598716974258
1157,20,53,5,33,10,2,0.00530599988997
1158,20,8,8,13,2,1,0.000380999990739
1159,20,53,900,53,4,1,0.992106974125
1160,13,562,53,53,6,2,0.188430994749
1161,351,562,5,20,6,2,0.455047011375
1162,53,20,900,1441,2,2,1.06112599373
1163,20,219,137,900,8,2,4.72208023071
1164,20,562,5,8,4,2,0.0101180002093
1165,137,8,3,13,6,2,0.00121200003196
1166,85,562,33,900,2,1,5.12049818039
1167,20,13,562,900,10,2,2.57476711273
1168,85,351,1441,562,10,2,368.56918335
1169,53,137,562,1441,8,1,210.772262573
1170,3,562,219,137,2,1,0.13055999577
1171,8,85,137,13,6,1,0.0891169980168
1172,33,33,137,562,2,1,0.256929993629
1173,85,13,20,53,2,2,0.00203799991868
1174,33,3,351,53,2,2,0.00462399981916
1175,33,562,33,900,10,1,28.3649501801
1176,351,562,351,351,4,1,278.783905029
1177,5,219,5,351,2,2,0.00436899997294
1178,85,13,900,53,2,2,0.0659700036049
1179,20,33,53,20,6,1,0.0464660003781
1180,562,219,13,900,8,2,15.7061157227
1181,13,8,33,351,6,2,0.021201999858
1182,219,53,5,219,8,2,0.16512799263
1183,351,351,900,33,6,1,216.252548218
1184,13,137,33,85,6,2,0.0394329987466
1185,8,85,5,351,2,2,0.00333600002341
1186,13,3,8,13,2,1,0.00014600000577
1187,13,53,900,351,6,2,1.44321000576
1188,5,8,85,900,4,2,0.0522480010986
1189,20,53,562,8,10,2,0.357208013535
1190,20,219,219,351,2,1,0.973613977432
1191,8,20,1441,137,6,2,0.437768012285
1192,5,33,53,1441,4,2,0.0728259980679
1193,351,33,351,5,10,2,3.01116204262
1194,85,20,85,85,6,2,0.110431998968
1195,3,351,33,13,2,1,0.00464700022712
1196,85,5,3,137,2,2,0.00067699997453
1197,8,219,85,351,6,1,0.871125996113
1198,562,562,351,5,10,2,102.74471283
1199,20,13,351,53,10,2,0.120016001165
1200,562,219,219,219,8,2,71.4716186523
1201,13,20,900,562,8,1,3.47005105019
1202,53,219,85,85,4,2,0.351090997458
1203,20,33,900,13,6,2,0.202757999301
1204,33,137,3,13,4,1,0.0113530000672
1205,351,8,33,85,4,2,0.0372149981558
1206,13,137,13,85,6,2,0.0162729993463
1207,20,33,900,137,8,1,3.09817099571
1208,137,53,20,20,6,1,0.229644998908
1209,53,219,1441,1441,10,1,
1210,562,85,1441,8,8,1,157.291412354
1211,8,8,20,562,6,1,0.0235690008849
1212,85,13,351,562,4,2,0.627340972424
1213,5,85,900,900,4,1,3.1764690876
1214,20,20,8,137,2,2,0.00112999998964
1215,53,351,33,5,4,2,0.0963819995522
1216,13,5,900,900,2,2,0.111079998314
1217,33,219,562,137,6,1,15.7797889709
1218,85,8,5,13,6,1,0.00370200001635
1219,20,5,137,900,4,1,0.174880996346
1220,562,137,562,219,4,1,116.858177185
1221,33,219,5,219,10,1,0.508417010307
1222,85,20,562,137,6,1,3.471752882
1223,33,219,33,137,10,1,2.22198009491
1224,53,219,13,351,2,2,0.076343998313
1225,8,351,8,5,6,2,0.00648800004274
1226,351,85,3,219,6,2,0.187946006656
1227,3,137,3,219,2,1,0.00303200003691
1228,351,219,219,13,8,1,44.5114555359
1229,53,13,53,53,8,1,0.0957700014114
1230,20,5,137,3,4,1,0.00674299988896
1231,85,33,20,53,6,1,0.13022300601
1232,137,85,3,137,4,1,0.128064006567
1233,351,8,33,562,6,1,0.849789023399
1234,53,219,13,13,2,2,0.00813999958336
1235,5,5,137,20,2,1,0.00100100005511
1236,351,5,8,1441,4,1,0.260156005621
1237,351,5,5,900,4,1,0.115309998393
1238,20,13,137,8,2,2,0.00153500004672
1239,8,13,8,219,4,2,0.00149000005331
1240,351,33,3,8,4,2,0.00629300018772
1241,33,85,562,20,4,2,0.284480988979
1242,85,85,33,562,8,1,5.4115819931
1243,85,85,1441,20,4,1,7.47051286697
1244,351,20,33,13,6,2,0.0835660025477
1245,562,3,351,13,2,2,0.0180110000074
1246,13,562,53,351,8,1,3.89041304588
1247,137,562,53,33,10,2,5.30653476715
1248,33,53,13,562,4,2,0.0451040007174
1249,351,351,351,900,2,1,105.175697327
1250,351,13,33,5,8,2,0.0570489987731
1251,137,219,3,137,4,2,0.0830449983478
1252,137,351,53,1441,4,2,10.0212430954
1253,5,137,13,8,2,1,0.00140900001861
1254,562,20,351,137,8,2,6.05090093613
1255,20,562,1441,85,4,1,21.4668941498
1256,13,562,900,900,4,2,14.696354866
1257,3,562,900,5,2,1,0.156499996781
1258,562,53,85,562,8,2,14.0731582642
1259,33,20,137,562,8,1,1.54700899124
1260,13,85,562,85,4,2,0.214495003223
1261,53,20,20,85,2,2,0.00293399998918
1262,219,219,562,8,2,2,1.03879499435
1263,20,33,33,900,6,2,0.141760006547
1264,219,13,3,1441,6,1,0.332933992147
1265,351,219,219,562,8,2,100.025627136
1266,85,137,13,137,4,2,0.0861060023308
1267,85,85,33,351,8,2,0.91236102581
1268,8,53,1441,53,2,1,0.151884004474
1269,33,351,5,562,10,2,0.482912003994
1270,8,20,8,85,4,2,0.00104799994733
1271,5,137,13,53,4,2,0.00269800005481
1272,8,20,137,13,4,2,0.00528200017288
1273,219,219,562,219,6,2,40.1103401184
1274,5,53,1441,20,2,1,0.058113001287
1275,85,20,351,1441,4,2,2.39477705956
1276,219,562,13,8,2,2,0.0707369968295
1277,20,53,219,3,2,2,0.00865499954671
1278,33,562,8,5,6,2,0.0492540001869
1279,85,20,1441,900,4,2,6.24495983124
1280,85,13,53,562,2,1,0.103772997856
1281,13,53,33,85,10,1,0.0873010009527
1282,137,33,13,3,4,2,0.00953899975866
1283,137,53,562,33,2,1,0.892883002758
1284,13,351,8,85,6,1,0.103523999453
1285,53,3,85,3,2,2,0.000538000022061
1286,562,3,137,5,2,2,0.00624200003222
1287,137,20,900,3,8,2,1.1247600317
1288,137,53,3,85,2,2,0.00789699982852
1289,8,5,8,85,2,1,0.000353999988874
1290,85,13,20,8,8,2,0.00839199963957
